unit_id,year,n_checklist,n_loc
510115,2014,1,1
621124,2023,1,1
510132,2021,1,1
511403,2021,8,2
510115,2012,1,1
511403,2010,1,1
510117,2015,7,6
511402,2019,1,1
511402,2022,3,2
620103,2019,2,2
511403,2011,1,1
620103,2013,1,1
532601,2017,2,2
510727,2021,103,35
510727,2023,16,11
510117,2023,5,5
510117,2020,2,2
510132,2002,2,1
510105,2023,15,9
510115,2016,1,1
621124,2014,1,1
510182,2008,1,1
510116,2020,27,19
510116,2022,66,19
510116,2021,22,11
510116,2023,44,14
510105,2022,26,14
620123,2014,6,4
513225,2002,28,5
513225,2004,12,2
513225,2020,1,1
510117,2019,3,2
511129,2018,3,1
510182,2009,1,1
511129,2019,1,1
510116,2013,4,4
510116,2019,23,15
510116,2017,14,11
510116,2014,3,3
510116,2018,18,11
510116,2010,1,1
520526,2015,4,4
510116,2015,7,5
510116,2016,20,11
530381,2023,6,6
511529,2022,13,5
511529,2021,11,9
510117,2018,5,3
511529,2023,14,4
510105,2002,9,5
532532,2012,1,1
510107,2020,47,12
510107,2015,21,9
510107,2023,165,16
511529,2020,20,4
620123,2023,57,15
510116,2005,1,1
620123,2019,18,3
532532,2015,4,1
510106,2018,7,5
510727,2020,35,14
511529,2003,2,2
510106,2022,58,7
510106,2023,52,8
510107,2016,39,14
510105,2016,26,13
510117,2017,1,1
532626,2017,2,2
510105,2021,8,6
620123,2021,10,3
510105,2018,60,25
620123,2020,19,6
510726,2013,6,1
510726,2012,3,1
510726,2015,1,1
510726,2018,3,1
510116,2011,1,1
510114,2023,7,6
510114,2022,3,1
510114,2020,22,5
510114,2021,5,2
510114,2019,13,4
620123,2022,18,5
510105,2020,11,5
510105,2017,44,11
510106,2017,23,14
510105,2019,50,14
510106,2005,5,3
511421,2023,3,3
510107,2014,23,8
510107,2018,62,15
511529,2013,13,9
511529,2005,5,2
510106,2021,14,7
511529,2006,4,1
511529,2011,8,1
511529,2017,1,1
511529,2012,1,1
510727,2018,73,52
510107,2013,11,7
510105,2011,3,3
510107,2019,48,10
510105,2013,12,2
510105,2006,4,2
510105,2008,6,5
510105,2004,2,1
510106,2012,5,3
510106,2007,3,2
510107,2006,1,1
510107,2017,69,14
510107,2022,152,17
510107,2021,48,11
510107,2012,10,6
510107,2007,9,4
510107,2004,4,1
510107,2002,9,4
510107,2008,4,2
510107,2005,4,2
510107,2009,3,2
510107,2011,4,3
510107,2010,7,4
510105,2015,11,7
511421,2020,1,1
532601,2019,2,1
510105,2014,17,6
510105,2012,3,2
510105,2009,2,2
510105,2010,3,2
510727,2017,31,18
511124,2021,5,3
620123,2013,9,4
620123,2009,2,2
620123,2015,5,3
620123,2010,1,1
510106,2019,17,5
510106,2014,16,6
510106,2013,6,4
510104,2017,15,12
510104,2018,17,11
510106,2002,2,2
510104,2010,6,3
510105,2007,2,2
510104,2013,2,2
510104,2014,13,9
510104,2012,9,8
510116,2008,1,1
510104,2007,2,2
510114,2017,25,5
510104,2009,2,2
510104,2023,14,5
510105,2005,1,1
510683,2010,1,1
510104,2022,50,14
510114,2013,1,1
510104,2021,38,7
510114,2016,41,5
510114,2015,23,3
510114,2018,3,2
510104,2016,8,5
510106,2020,4,3
510106,2015,1,1
510108,2022,20,7
510108,2023,34,15
510682,2019,1,1
510104,2019,13,9
510104,2020,27,12
510104,2015,4,3
510104,2008,1,1
510108,2021,29,10
530381,2009,1,1
510108,2016,23,7
510107,2003,1,1
510108,2019,62,11
532626,2019,3,2
510104,2006,1,1
510727,2002,9,4
510108,2020,36,6
510108,2018,40,10
620423,2007,1,1
620123,2016,3,2
510108,2017,27,5
510108,2013,9,7
510108,2015,14,4
532626,2020,2,2
532626,2021,28,10
532626,2023,4,4
510108,2014,16,8
511123,2011,2,1
510726,2017,6,4
510682,2023,3,2
510106,2006,2,1
510106,2016,5,1
510106,2008,1,1
510108,2012,9,2
510108,2010,4,2
510108,2002,4,1
510108,2004,3,1
510108,2011,5,4
510108,2007,3,1
510108,2008,5,4
510108,2009,4,1
510108,2006,3,1
510108,2003,1,1
510108,2005,1,1
510682,2021,1,1
510682,2020,6,2
510727,2019,33,20
620123,2012,3,2
620123,2017,3,1
620123,2018,4,1
530323,2017,1,1
510727,2006,3,1
510727,2007,4,2
510727,2010,1,1
510682,2018,1,1
520526,2022,12,6
510112,2018,29,5
510681,2020,27,10
510112,2022,87,6
510112,2021,104,11
510112,2015,3,1
510112,2016,11,2
510112,2023,94,16
510112,2017,15,2
510112,2020,63,7
510112,2011,2,1
510112,2019,16,4
510112,2014,8,4
510112,2013,4,2
510112,2012,3,2
510112,2009,3,2
510681,2018,3,3
510681,2017,4,4
510681,2022,10,8
520526,2019,7,3
520526,2023,4,2
510705,2020,6,4
520526,2016,6,1
520526,2018,4,1
520526,2002,1,1
520526,2009,1,1
520526,2017,1,1
520526,2007,2,2
520526,2014,1,1
520526,2010,3,2
510681,2006,1,1
510681,2016,3,2
510681,2023,7,2
510681,2011,1,1
510681,2015,3,2
510681,2002,1,1
510681,2007,3,2
510681,2021,5,4
510681,2008,1,1
520526,2008,2,1
520526,2013,1,1
510185,2023,35,17
532601,2023,3,2
510705,2021,4,1
532601,2006,3,1
510727,2016,5,5
510727,2015,13,10
530325,2004,2,1
520526,2012,1,1
510185,2021,13,6
510185,2020,11,7
510185,2022,24,4
510185,2018,1,1
510185,2019,3,3
530324,2021,5,4
532622,2020,1,1
510681,2010,1,1
530324,2017,2,2
510705,2023,1,1
532622,2023,1,1
510321,2020,1,1
510727,2014,4,3
510603,2018,14,5
621223,2023,1,1
152921,2018,43,14
152921,2022,24,12
510603,2022,23,7
510603,2017,7,3
152921,2019,25,13
510603,2023,29,6
621223,2013,1,1
510603,2020,8,3
510603,2021,26,8
510603,2016,14,2
510603,2010,2,1
510603,2019,13,3
510603,2015,1,1
510603,2013,2,2
621223,2022,1,1
510121,2021,2,2
510726,2010,1,1
510121,2022,3,3
520281,2019,13,13
510726,2020,5,3
510121,2018,1,1
511504,2020,5,1
640502,2018,11,3
510121,2017,1,1
532623,2020,2,2
511502,2023,2,2
510121,2020,1,1
510727,2012,1,1
511502,2020,17,4
510604,2015,1,1
511502,2021,1,1
520281,2023,1,1
520281,2017,1,1
510185,2017,1,1
621102,2023,5,2
510703,2019,6,6
511502,2017,3,3
511502,2015,1,1
510726,2021,10,5
621102,2013,1,1
510781,2018,13,9
520221,2018,3,3
510726,2023,1,1
512002,2021,7,2
512002,2020,7,3
512002,2022,9,5
510781,2020,9,4
510781,2021,7,4
511504,2021,2,1
510703,2020,7,6
510703,2017,6,5
512002,2017,2,2
510822,2018,101,31
520221,2019,11,11
510623,2017,1,1
510822,2023,57,10
510726,2019,4,1
510121,2023,1,1
510781,2016,1,1
532624,2018,7,7
511525,2018,1,1
510302,2017,1,1
510781,2019,1,1
511526,2017,6,6
511526,2018,1,1
510704,2023,6,6
510781,2015,4,4
510703,2010,1,1
510822,2015,35,6
510703,2021,5,4
510822,2017,23,13
510822,2020,39,9
510822,2021,75,19
510822,2016,41,14
510822,2022,23,3
510822,2019,82,16
510703,2014,1,1
510703,2022,4,3
532623,2021,1,1
510822,2014,12,2
510704,2017,7,5
510302,2020,3,2
510703,2023,2,2
510302,2022,2,1
510311,2023,2,2
510703,2018,17,8
510304,2023,8,5
510704,2018,3,3
510704,2014,1,1
510703,2016,1,1
510822,2007,3,1
510822,2013,17,4
510822,2011,3,1
510822,2012,4,1
510304,2017,2,2
522301,2023,3,3
532623,2022,1,1
510704,2020,4,4
510704,2019,7,5
510704,2021,1,1
640502,2021,14,3
510727,2013,3,2
532624,2013,1,1
532624,2020,2,2
510304,2016,1,1
520201,2022,1,1
640502,2007,4,2
532624,2021,1,1
511025,2022,1,1
511025,2017,1,1
451031,2019,1,1
520201,2019,2,2
520201,2018,1,1
451031,2022,2,2
522301,2004,2,2
640502,2019,6,4
522301,2020,5,4
522301,2022,2,1
621202,2023,2,2
511524,2014,1,1
152921,2020,10,10
511025,2016,1,1
511503,2018,2,1
511524,2023,2,1
511524,2020,1,1
510704,2022,1,1
152921,2007,1,1
152921,2006,2,1
640502,2022,4,4
511011,2023,1,1
511002,2017,1,1
621222,2014,1,1
532627,2016,1,1
511011,2021,2,2
511002,2011,1,1
640502,2013,3,3
510722,2023,1,1
640502,2017,1,1
640502,2020,1,1
621225,2023,29,12
640502,2015,4,4
621222,2023,2,1
520525,2018,2,1
451030,2021,1,1
152921,2021,17,9
511083,2020,5,3
511011,2020,1,1
511011,2019,1,1
511011,2016,1,1
640502,2014,1,1
510981,2019,4,4
511083,2019,3,2
511083,2016,3,2
511083,2021,3,2
511083,2023,1,1
621225,2022,7,5
511528,2022,1,1
152921,2015,5,2
511083,2018,1,1
511083,2017,1,1
510904,2017,2,2
512021,2020,1,1
510981,2018,5,5
620502,2021,5,3
150825,2017,1,1
510502,2019,1,1
520203,2018,1,1
621226,2023,1,1
522328,2017,1,1
621221,2023,2,1
500153,2017,1,1
532627,2020,1,1
510904,2023,1,1
510823,2018,1,1
510823,2023,4,2
640422,2015,1,1
451026,2021,41,22
451026,2023,130,50
512021,2021,1,1
152921,2017,5,3
610726,2017,1,1
500153,2022,1,1
510903,2013,2,1
510823,2020,2,1
510823,2021,1,1
152921,2023,35,8
510903,2017,3,2
500153,2023,2,2
510903,2019,1,1
522328,2012,1,1
510903,2018,1,1
640521,2015,1,1
532628,2006,1,1
152921,2012,4,2
520381,2021,11,8
520424,2021,5,2
520424,2014,3,1
520424,2019,1,1
520424,2013,1,1
520424,2016,4,1
520424,2018,1,1
520424,2012,3,1
520424,2023,2,1
520424,2020,2,1
520424,2022,1,1
520521,2023,1,1
520381,2019,4,4
520381,2018,3,2
520381,2015,1,1
510802,2023,4,4
620503,2021,2,1
500111,2015,1,1
451026,2014,2,2
500111,2013,1,1
640521,2014,1,1
620502,2006,1,1
451026,2022,12,6
500111,2018,3,3
520524,2022,4,3
500111,2017,2,2
522327,2019,4,4
451029,2021,9,5
510525,2022,1,1
510802,2014,3,2
640121,2019,2,2
500152,2020,3,1
510802,2002,2,1
510802,2020,21,2
510802,2022,4,1
510802,2021,1,1
522325,2016,2,2
522327,2016,1,1
520524,2023,1,1
520402,2012,1,1
520330,2017,1,1
620503,2023,17,7
520330,2020,1,1
520330,2019,5,5
640122,2023,21,5
640122,2019,28,5
640122,2022,9,2
640122,2007,2,2
640122,2018,7,6
640122,2015,3,2
640122,2021,12,3
640122,2020,4,2
640122,2002,1,1
640122,2017,3,2
520402,2022,2,2
640381,2011,1,1
640105,2018,11,5
520402,2004,3,1
640105,2019,3,2
640105,2007,1,1
640105,2021,3,3
640105,2022,4,3
500118,2017,1,1
511381,2017,4,4
511381,2015,1,1
520402,2020,4,4
510921,2019,1,1
621227,2023,1,1
451081,2006,2,2
520330,2022,1,1
451081,2019,6,3
520381,2023,6,5
500118,2020,14,1
520381,2020,1,1
640381,2007,1,1
640381,2021,1,1
520330,2023,4,4
640221,2020,3,1
640221,2023,8,6
500151,2020,1,1
520330,2021,3,2
520330,2018,2,2
640122,2012,2,1
620503,2006,1,1
620503,2020,2,1
640105,2023,3,3
511302,2019,2,2
640105,2015,1,1
520402,2017,1,1
511302,2006,1,1
510812,2023,1,1
640303,2013,3,3
451081,2021,15,9
500120,2023,6,5
640221,2012,1,1
640221,2011,1,1
640302,2022,1,1
522326,2019,1,1
640106,2020,11,8
640302,2011,1,1
520403,2016,1,1
640106,2014,2,1
640423,2021,6,6
640121,2020,1,1
640106,2017,3,3
640106,2018,7,6
511321,2017,1,1
640106,2023,9,7
640106,2022,4,4
640423,2023,1,1
520425,2014,1,1
640106,2021,6,4
500117,2021,4,3
640106,2019,4,3
610727,2007,1,1
640424,2021,11,10
640106,2015,1,1
500120,2021,2,1
640106,2016,1,1
640402,2019,14,3
500117,2022,4,3
500106,2021,12,4
500107,2017,8,7
520382,2018,4,2
520403,2018,3,2
500116,2022,39,18
500117,2018,6,3
500117,2019,3,3
500117,2017,2,2
610726,2018,3,3
640104,2019,2,2
520181,2019,1,1
640104,2017,2,2
640104,2023,6,5
640104,2022,15,10
451028,2021,1,1
451081,2020,4,4
640402,2021,1,1
640104,2021,6,6
620825,2023,2,2
640424,2023,5,5
640104,2020,3,3
500106,2023,21,18
500106,2020,23,7
640324,2014,1,1
511324,2015,2,1
510522,2013,1,1
520425,2012,1,1
640181,2023,1,1
500116,2016,3,2
520403,2015,1,1
640303,2015,2,2
451002,2020,45,11
500107,2023,5,5
500107,2022,4,4
640202,2022,2,1
500109,2017,10,7
500116,2021,35,11
640221,2017,3,2
640221,2021,4,1
640221,2018,1,1
640221,2022,1,1
640221,2019,1,1
640121,2021,1,1
640202,2021,2,2
640181,2019,4,3
640181,2020,2,2
520403,2022,9,5
520403,2021,2,1
520403,2019,4,4
520403,2023,3,2
640104,2011,1,1
500116,2019,7,2
520382,2023,3,1
520181,2018,2,2
451029,2002,1,1
451081,2017,1,1
500109,2019,11,6
500116,2023,18,4
500116,2015,1,1
451028,2012,1,1
451081,2015,5,3
500109,2023,16,4
500109,2022,34,2
500116,2018,2,2
610726,2023,1,1
640181,2021,2,2
640181,2014,1,1
500106,2022,4,3
520330,2014,1,1
500116,2020,2,1
451002,2015,39,10
500106,2008,1,1
500109,2021,2,2
451081,2023,14,10
520181,2015,3,1
520181,2017,2,2
520181,2016,1,1
520181,2020,2,2
451002,2021,379,21
500109,2020,1,1
620881,2023,1,1
500106,2018,1,1
451081,2022,4,2
500106,2019,6,3
500106,2017,2,2
500106,2006,3,2
640424,2020,1,1
451081,2016,2,2
500106,2015,2,1
451002,2013,2,2
500112,2023,22,12
520322,2018,5,4
451081,2014,3,1
500104,2022,1,1
500113,2023,1,1
500105,2023,33,10
520403,2020,2,2
500117,2008,1,1
520111,2021,36,21
520111,2022,75,14
500107,2021,2,2
500112,2022,6,3
520111,2019,36,12
520111,2020,60,29
520111,2018,50,22
520111,2023,23,10
520111,2017,4,3
451028,2022,1,1
500107,2010,2,1
500107,2008,6,1
500112,2017,5,5
500103,2023,14,10
500109,2018,1,1
500109,2015,1,1
500112,2019,10,7
500105,2019,18,9
150822,2017,2,2
500105,2017,18,18
500103,2018,5,5
500112,2021,10,2
500103,2008,7,2
500107,2018,3,3
500112,2014,5,3
500107,2016,2,2
500107,2013,3,3
500107,2015,4,4
500107,2011,1,1
500105,2018,9,4
500105,2021,5,1
500105,2020,1,1
500105,2015,1,1
500105,2007,2,2
150822,2023,5,2
500112,2020,5,1
500112,2016,2,1
500112,2015,4,1
500112,2018,6,3
500112,2002,1,1
150623,2021,2,2
500113,2016,2,2
520115,2019,36,6
500103,2016,6,4
500103,2017,6,6
511322,2022,4,4
511322,2021,3,2
511322,2023,9,7
500103,2019,4,4
500103,2020,4,3
500108,2023,36,21
500108,2022,14,7
451002,2023,347,23
500103,2022,3,3
500108,2014,1,1
500103,2011,1,1
500103,2014,1,1
500103,2012,1,1
500103,2015,2,2
520115,2022,13,8
520115,2020,6,4
500113,2020,4,4
500113,2021,1,1
520115,2021,7,5
500103,2009,1,1
522729,2020,1,1
500108,2017,8,7
500103,2002,1,1
520303,2018,5,5
500103,2010,1,1
500108,2020,4,3
500108,2019,8,6
500105,2013,1,1
451423,2021,77,23
500108,2015,3,3
451423,2019,236,73
500108,2016,8,6
500108,2018,5,4
451423,2018,47,13
451423,2020,47,23
500108,2007,1,1
500108,2021,6,3
620802,2020,2,2
451423,2023,182,46
451423,2022,29,5
451002,2019,52,15
500109,2014,1,1
520115,2023,18,12
451002,2017,22,7
451002,2014,60,9
451002,2022,256,13
451002,2018,21,6
451002,2016,30,6
500112,2011,1,1
500112,2013,1,1
520113,2018,1,1
500109,2004,1,1
520115,2018,5,4
520103,2021,15,5
520115,2008,3,1
500113,2022,4,2
500112,2010,2,1
610725,2018,1,1
500113,2017,6,6
520102,2012,1,1
520113,2023,19,4
520113,2022,9,3
522731,2015,1,1
520113,2021,14,6
522731,2018,4,3
520102,2004,2,1
520102,2022,14,9
520102,2020,8,4
520102,2021,10,5
520102,2019,4,3
520102,2018,6,4
520102,2023,10,9
520113,2019,1,1
520113,2020,1,1
520102,2017,2,2
520102,2015,3,3
520111,2012,2,1
610725,2017,1,1
520111,2015,1,1
451027,2017,1,1
451481,2013,1,1
520103,2022,24,8
520103,2020,7,3
520103,2019,7,2
500105,2022,1,1
520103,2008,5,1
520103,2023,17,5
520103,2018,4,1
520103,2009,1,1
520103,2015,1,1
520103,2014,1,1
520123,2020,1,1
500108,2010,1,1
640205,2023,1,1
451481,2023,2,2
520103,2004,5,1
520102,2006,1,1
610703,2018,6,4
520123,2021,1,1
520123,2019,1,1
451424,2021,5,5
520103,2017,1,1
451424,2022,6,5
520122,2018,1,1
520112,2022,2,2
451481,2018,3,1
520112,2021,6,5
520112,2020,6,3
520112,2023,3,3
610327,2018,1,1
520303,2019,1,1
522728,2023,1,1
511681,2016,1,1
451424,2014,2,2
520112,2019,1,1
451424,2023,10,9
520111,2016,2,2
150302,2021,1,1
520304,2016,1,1
500105,2002,2,1
520302,2015,1,1
520102,2014,1,1
150302,2019,1,1
520112,2017,1,1
522727,2021,2,2
520303,2021,3,2
520303,2017,2,2
640323,2013,1,1
500113,2019,2,1
522730,2021,3,2
522727,2023,3,3
511922,2020,1,1
511922,2018,1,1
451003,2015,3,2
522727,2022,19,5
522727,2019,1,1
522730,2017,1,1
500113,2003,1,1
522727,2020,1,1
610703,2017,2,2
500113,2011,1,1
500113,2018,3,1
610729,2023,2,2
520121,2021,3,3
520302,2017,1,1
520302,2022,1,1
451424,2020,1,1
150623,2020,3,1
520303,2008,2,1
520303,2022,1,1
520303,2012,2,1
520303,2014,1,1
520303,2023,1,1
500110,2018,1,1
522730,2023,1,1
451422,2015,3,2
451422,2013,1,1
451423,2016,13,3
451423,2017,44,4
451423,2011,7,1
451423,2009,3,2
451423,2008,1,1
451423,2013,3,1
451423,2006,4,2
451423,2012,1,1
451423,2015,25,3
511922,2017,1,1
610303,2021,1,1
451423,2014,13,3
610703,2023,4,3
520302,2018,2,2
610703,2019,1,1
610702,2007,1,1
150822,2013,1,1
511923,2017,7,5
610703,2021,1,1
610703,2014,1,1
522723,2021,1,1
511923,2019,2,2
610702,2018,2,2
640323,2023,1,1
150625,2007,1,1
150625,2023,1,1
451422,2023,1,1
610302,2023,2,1
451422,2018,11,1
610702,2023,1,1
640323,2019,1,1
500115,2017,4,4
500115,2018,1,1
451422,2022,1,1
511923,2016,3,3
511923,2018,2,2
500115,2023,4,4
511923,2023,1,1
511923,2014,1,1
500119,2023,5,2
610328,2023,1,1
610302,2017,1,1
610302,2020,1,1
520302,2023,3,3
520323,2021,14,4
520323,2018,6,3
520323,2016,9,3
520323,2023,37,3
520323,2006,3,1
520323,2019,10,1
520323,2008,32,2
520323,2014,8,2
520323,2012,8,1
520323,2022,2,1
520323,2010,1,1
520323,2017,1,1
511921,2023,4,2
511921,2021,5,5
500119,2018,6,4
500119,2019,8,4
500119,2017,3,3
500119,2016,3,2
500119,2020,5,1
500119,2010,8,1
500119,2021,5,2
610722,2023,3,3
610722,2014,1,1
610302,2016,1,1
511921,2019,2,2
511921,2020,10,3
451424,2019,1,1
451402,2022,5,2
610302,2019,2,2
451402,2023,17,6
511921,2022,4,1
511921,2018,2,1
511921,2006,1,1
610722,2018,1,1
500102,2021,1,1
621022,2023,1,1
451402,2013,4,3
520328,2023,8,3
610722,2011,1,1
500231,2017,1,1
451402,2021,3,3
451402,2015,7,5
451402,2020,4,4
610723,2007,13,11
451402,2011,2,2
610723,2020,41,22
500102,2019,3,1
500102,2018,1,1
610722,2019,1,1
150802,2017,2,2
610723,2019,37,24
610322,2022,1,1
610723,2021,55,26
610724,2018,2,2
610723,2011,23,7
610723,2014,23,16
511921,2009,1,1
522701,2023,3,3
520328,2017,2,2
522725,2012,1,1
522701,2019,2,2
610723,2013,26,11
610723,2023,66,32
610723,2018,46,28
500102,2008,1,1
610723,2016,17,6
610723,2010,26,8
500102,2011,1,1
620821,2020,1,1
522701,2020,1,1
610304,2018,1,1
522702,2019,1,1
451402,2018,19,7
451402,2019,10,5
451402,2017,1,1
451402,2002,1,1
451402,2016,2,2
522726,2023,1,1
610723,2017,12,9
610723,2015,9,7
610723,2009,5,5
610723,2008,2,2
610723,2012,6,3
610723,2022,8,4
610723,2002,7,3
610723,2006,4,2
610724,2019,2,2
451421,2015,7,5
520325,2006,2,2
610724,2020,1,1
500102,2006,2,1
451421,2019,15,6
610323,2020,1,1
610323,2018,1,1
610323,2019,3,2
500230,2008,1,1
450123,2022,3,2
621002,2023,1,1
610331,2011,1,1
450123,2021,1,1
450123,2020,3,2
500230,2019,3,2
150821,2017,1,1
522722,2015,6,3
522722,2021,5,3
522722,2022,1,1
500155,2011,1,1
522722,2020,5,3
451421,2020,11,8
500230,2007,4,2
500230,2010,3,3
500230,2003,1,1
500230,2014,1,1
500230,2015,4,4
500230,2017,4,4
500230,2016,1,1
500230,2009,1,1
610326,2007,11,7
500230,2018,2,2
500230,2002,4,2
500230,2011,2,2
451421,2017,1,1
610428,2020,1,1
522722,2023,9,7
522722,2018,1,1
500155,2019,1,1
451421,2021,10,5
500156,2014,2,1
610730,2015,2,2
500156,2016,1,1
451421,2009,2,1
451421,2013,5,3
451421,2016,3,2
451421,2010,1,1
451421,2014,2,2
610124,2017,1,1
610730,2006,11,5
610730,2023,8,5
610724,2022,2,1
451421,2023,16,3
610724,2023,1,1
500156,2021,1,1
610730,2021,12,8
610326,2018,3,1
610326,2017,3,3
610326,2015,1,1
500156,2023,2,1
500156,2018,1,1
610730,2007,20,5
610730,2009,13,3
610730,2010,15,6
610730,2017,13,6
610730,2011,13,5
522601,2020,1,1
610124,2006,4,4
511781,2018,6,3
450107,2022,12,8
610730,2012,5,3
610326,2004,1,1
610730,2014,9,6
522601,2023,2,2
610730,2013,15,4
522732,2023,1,1
450621,2005,24,1
522722,2007,3,1
450621,2016,11,6
610326,2023,1,1
610326,2019,4,2
610326,2008,2,1
621021,2012,1,1
610728,2023,1,1
610728,2020,2,1
610728,2021,2,1
522732,2020,1,1
610324,2017,1,1
450621,2023,5,2
450621,2019,3,1
450621,2014,1,1
450621,2015,1,1
500233,2018,3,3
610728,2018,1,1
522601,2019,6,2
511722,2018,2,2
610730,2022,2,2
450681,2021,4,4
610730,2002,4,1
610730,2018,5,2
610730,2016,4,2
522622,2002,1,1
450107,2019,9,9
610124,2011,4,3
520626,2019,11,7
522601,2012,1,1
450603,2023,3,3
610124,2005,3,1
610124,2021,2,2
610124,2007,2,2
610124,2014,3,2
610124,2002,2,1
520626,2018,16,6
610124,2008,5,1
500233,2016,5,2
522634,2022,8,2
500233,2002,2,2
522634,2023,3,2
610403,2023,5,4
150624,2004,1,1
610403,2020,1,1
522722,2016,1,1
522722,2019,1,1
610923,2021,2,2
610403,2013,2,2
610403,2007,1,1
610403,2022,1,1
522634,2020,5,4
522601,2004,1,1
610124,2013,1,1
520623,2016,1,1
520624,2019,9,5
520624,2018,10,6
500240,2017,2,2
450681,2019,4,2
450681,2013,1,1
450105,2020,11,6
450681,2023,2,2
450681,2018,5,2
500240,2015,1,1
610431,2018,2,2
450603,2021,6,5
511781,2019,3,3
450105,2021,7,6
610923,2017,2,2
522634,2018,1,1
450105,2023,2,2
450105,2019,2,2
522634,2019,3,2
500233,2015,3,3
500233,2017,13,10
500233,2019,2,1
450105,2018,1,1
450107,2015,6,2
500233,2013,1,1
450107,2013,2,2
522634,2021,1,1
520326,2023,1,1
610424,2006,2,1
610424,2019,1,1
610923,2007,1,1
450603,2018,2,1
450105,2015,1,1
610923,2010,4,1
450603,2007,1,1
520627,2021,5,3
450124,2021,1,1
450110,2023,2,2
610431,2012,1,1
450105,2013,1,1
450110,2021,2,2
450110,2020,5,4
450107,2023,16,5
450107,2018,4,2
520627,2015,1,1
450105,2011,2,1
450107,2014,4,1
450107,2016,2,1
450107,2004,2,2
450107,2021,2,2
450107,2017,2,1
520623,2023,1,1
610923,2015,4,4
522630,2018,1,1
450102,2018,3,2
450108,2006,1,1
610124,2012,1,1
610124,2018,4,3
450108,2019,2,1
450103,2005,1,1
610124,2019,3,3
450102,2023,3,2
450102,2014,2,1
450102,2013,1,1
450102,2019,3,2
450102,2017,2,2
610429,2018,1,1
610481,2018,1,1
450103,2013,13,5
450102,2020,3,2
450103,2021,18,5
450103,2019,3,2
450108,2022,2,2
450602,2021,5,4
450602,2020,16,4
450103,2007,2,2
450103,2020,4,4
450103,2022,10,3
450103,2023,22,9
450103,2016,3,3
450602,2018,1,1
450103,2014,5,5
450103,2018,6,5
450108,2023,1,1
450103,2017,3,2
450103,2012,2,2
450603,2005,1,1
450108,2020,1,1
450102,2021,2,2
450602,2013,1,1
450102,2015,1,1
500101,2010,1,1
450103,2009,2,1
610124,2015,1,1
500154,2017,1,1
520627,2018,1,1
522625,2023,1,1
522625,2019,2,2
522625,2022,4,2
450109,2020,1,1
522629,2018,1,1
610923,2011,2,2
522632,2020,1,1
522629,2020,1,1
610923,2016,1,1
610924,2023,1,1
150625,2013,2,2
451225,2020,7,4
451203,2012,1,1
450702,2023,7,4
450125,2020,1,1
450125,2006,1,1
450125,2003,1,1
450125,2021,1,1
450602,2019,1,1
451225,2021,1,1
451203,2011,1,1
450109,2013,1,1
610118,2010,3,2
522632,2016,1,1
522632,2010,2,1
522633,2020,1,1
450702,2002,2,1
610118,2013,1,1
522632,2002,1,1
610118,2019,3,3
610118,2017,2,2
451321,2023,1,1
610118,2018,1,1
450225,2003,1,1
451203,2020,1,1
469007,2017,8,6
520625,2023,2,2
469007,2023,30,9
469007,2020,3,2
469007,2022,23,8
469007,2018,9,3
469007,2021,2,1
469007,2004,2,2
610116,2010,1,1
610118,2011,2,1
469007,2019,3,2
611025,2020,7,5
611025,2018,1,1
611025,2014,1,1
610402,2023,7,6
450225,2020,2,1
469026,2021,17,8
451226,2020,1,1
469007,2016,2,1
422802,2018,4,3
469026,2018,35,15
520625,2022,19,1
520625,2016,2,1
520625,2021,5,1
520625,2015,4,2
520625,2019,6,1
520625,2014,3,3
520625,2017,3,1
500154,2021,3,3
469027,2019,51,18
469027,2021,152,25
520621,2017,8,5
469027,2023,229,47
450702,2015,2,2
469026,2023,22,6
469027,2020,46,5
500235,2010,1,1
610118,2012,1,1
610118,2021,1,1
469027,2022,175,10
469027,2018,70,17
469027,2017,45,13
469027,2015,6,3
610402,2013,2,1
450702,2018,3,2
500242,2016,1,1
610404,2023,9,6
450103,2015,2,2
500235,2002,2,2
610118,2015,2,1
520621,2022,3,3
610116,2018,14,7
500229,2018,5,1
500229,2019,1,1
500101,2020,2,1
610116,2015,4,3
610116,2014,7,5
610402,2019,1,1
610404,2017,2,2
520621,2023,1,1
610404,2018,3,3
610116,2020,10,5
610404,2016,2,2
610404,2004,1,1
150823,2019,3,3
610404,2021,2,2
610116,2013,14,4
610116,2023,8,7
610116,2021,3,3
500114,2005,1,1
610404,2019,3,3
150823,2015,3,2
610404,2020,2,1
610404,2014,1,1
610112,2017,8,6
610204,2021,1,1
469027,2014,24,5
500154,2020,2,1
500154,2018,1,1
450702,2021,3,3
450702,2022,2,1
450702,2019,8,4
469027,2010,20,6
450702,2014,1,1
522629,2015,1,1
610113,2021,4,4
450127,2015,2,2
469027,2016,21,3
469026,2022,34,8
469026,2016,13,3
469026,2013,6,2
469026,2017,8,3
469026,2019,8,4
469026,2020,8,2
469026,2014,3,2
469026,2015,6,4
150823,2021,2,2
610113,2019,104,16
610113,2017,92,17
150823,2017,3,2
610113,2018,108,6
610116,2019,3,2
610112,2018,21,8
610112,2019,18,6
610112,2014,7,6
610112,2015,1,1
610104,2018,39,4
610104,2017,55,1
610104,2019,12,4
522631,2015,5,1
150823,2012,1,1
150823,2010,3,2
