unit_id,share,n_species,province,unit_nm,prov_cn,area_km2,cum_cl,frac_pa,rank_in_prov,n_unit_prov
451000,0.208622045790009,261,Guangxi,百色市,广西壮族自治区,36197.1366428713,1515,0.0372861358485836,1,14
451400,0.152912522675307,261,Guangxi,崇左市,广西壮族自治区,17331.4536404333,928,0.0595708487398043,2,14
450100,0.103676093997084,261,Guangxi,南宁市,广西壮族自治区,22099.6574216092,240,0.0102364983577883,3,14
450300,0.0992019612577529,261,Guangxi,桂林市,广西壮族自治区,27661.454054607,523,0.0191177661792887,4,14
450200,0.056860756477027,261,Guangxi,柳州市,广西壮族自治区,18603.4909783089,57,0.0161252015975582,5,14
450600,0.0504573774058713,261,Guangxi,防城港市,广西壮族自治区,5984.57893309049,98,0.115889934105687,6,14
451300,0.0498379447581833,261,Guangxi,来宾市,广西壮族自治区,13386.5684459432,79,0.0191847857292694,7,14
451200,0.0479388705381357,261,Guangxi,河池市,广西壮族自治区,33480.1229351976,12,0.0235495600926555,8,14
450500,0.0470968040849344,261,Guangxi,北海市,广西壮族自治区,3398.95551363073,360,0.206070695621738,9,14
450400,0.03934917474744,261,Guangxi,梧州市,广西壮族自治区,12564.9350893869,28,5.47407054020901e-05,10,14
450900,0.0388433447254467,261,Guangxi,玉林市,广西壮族自治区,12823.1353351922,26,6.20833662811701e-06,11,14
450700,0.0367949418426674,261,Guangxi,钦州市,广西壮族自治区,10681.9743490382,28,5.32666274922777e-05,12,14
451100,0.0354743845740757,261,Guangxi,贺州市,广西壮族自治区,11752.6015244778,26,0.014003730142941,13,14
450800,0.0329337771260657,261,Guangxi,贵港市,广西壮族自治区,10607.3586439563,14,9.09034816906733e-05,14,14
520300,0.168975239791096,272,Guizhou,遵义市,贵州省,30767.407963444,227,0.0487338439286347,1,9
522700,0.141101210275535,272,Guizhou,黔南布依族苗族自治州,贵州省,26188.1923048956,82,0.00867168237154068,2,9
522600,0.133522018799038,272,Guizhou,黔东南苗族侗族自治州,贵州省,30280.0861170335,67,0.0154024436620463,3,9
520600,0.115242285924398,272,Guizhou,铜仁市,贵州省,18011.3773718114,115,0.0353230259082246,4,9
520100,0.110598171607924,272,Guizhou,贵阳市,贵州省,8043.39555297485,609,0,5,9
522300,0.100574559701533,272,Guizhou,黔西南布依族苗族自治州,贵州省,16801.8450239282,22,0.0166012661191572,6,9
520500,0.0943484953094019,272,Guizhou,毕节市,贵州省,26846.7920939858,58,0.00954525171796946,7,9
520400,0.0726730000382059,272,Guizhou,安顺市,贵州省,9234.59443549886,61,5.40176306018432e-05,8,9
520200,0.0629650185528677,272,Guizhou,六盘水市,贵州省,9915.33810048407,34,0,9,9
469027,0.127260994305139,191,Hainan,乐东黎族自治县,海南省,2761.1883755297,897,0.0357966383997877,1,18
460400,0.114367724264454,191,Hainan,儋州市,海南省,3260.16854597765,279,0.0787104114987721,2,18
460100,0.113765904901593,191,Hainan,海口市,海南省,2232.42033505159,464,0.0222105068984541,3,18
460200,0.0815549917159564,191,Hainan,三亚市,海南省,1900.79525871135,316,0.0124298979545125,4,18
469026,0.0602475598638067,191,Hainan,昌江黎族自治县,海南省,1594.00246110683,181,0.13317039130413,5,18
469007,0.0599529727363337,191,Hainan,东方市,海南省,2257.75188829526,84,0.0731799378826027,6,18
469023,0.0559375824691487,191,Hainan,澄迈县,海南省,2054.11799666366,46,0.00238163812265721,7,18
469006,0.0518571954571837,191,Hainan,万宁市,海南省,1883.22949051321,60,0.0279607216213618,8,18
469005,0.0477626714406173,191,Hainan,文昌市,海南省,2366.76289477597,22,0.0228299368217415,9,18
469025,0.0466365458246216,191,Hainan,白沙黎族自治县,海南省,2117.48593723123,51,0.0553725195534502,10,18
469030,0.0457633001456931,191,Hainan,琼中黎族苗族自治县,海南省,2705.43827183138,23,0.054341074576775,11,18
469028,0.0370650248667223,191,Hainan,陵水黎族自治县,海南省,1088.57807277233,39,0.131320996859346,12,18
469024,0.0320453894718698,191,Hainan,临高县,海南省,1299.19500100152,13,0.00304398173181489,13,18
469001,0.0300919357555899,191,Hainan,五指山市,海南省,1143.82645208257,24,0.0279582755906847,14,18
469002,0.0291005020406247,191,Hainan,琼海市,海南省,1687.67482456079,6,0.0251552288005717,15,18
469029,0.0282973291544628,191,Hainan,保亭黎族苗族自治县,海南省,1152.98847586263,15,0.0165155507903622,16,18
469022,0.0191693608148817,191,Hainan,屯昌县,海南省,1223.49666333861,2,0,17,18
469021,0.019123014771302,191,Hainan,定安县,海南省,1196.55756269372,2,0,18,18
130200,0.202220774133568,201,Hebei,唐山市,河北省,13808.4045317612,4069,6.22431978729294e-06,1,11
130100,0.138427966843519,201,Hebei,石家庄市,河北省,14058.0185484181,588,0.0154426498524054,2,11
130800,0.130433524235355,201,Hebei,承德市,河北省,39491.3687094206,442,0.0405745411652666,3,11
130700,0.112824684910956,201,Hebei,张家口市,河北省,36787.1441661124,577,0.0114654123575754,4,11
130300,0.0901026353656988,201,Hebei,秦皇岛市,河北省,7791.67107061747,1007,0.00181200602700309,5,11
130600,0.073337767535147,201,Hebei,保定市,河北省,22199.5878373365,36,0.000222804501843701,6,11
131100,0.0652961790546504,201,Hebei,衡水市,河北省,8833.76110350428,95,0.0199941894422372,7,11
130900,0.0575672492964042,201,Hebei,沧州市,河北省,14140.4893090243,23,0.00970891414532005,8,11
130400,0.0565942549176654,201,Hebei,邯郸市,河北省,12070.1130539647,19,0.0125219550178453,9,11
131000,0.044515524488612,201,Hebei,廊坊市,河北省,6414.69092398046,43,0,10,11
130500,0.0286794392184236,201,Hebei,邢台市,河北省,12441.9829611772,1,0.000388302644174163,11,11
230100,0.165307373071096,160,Heilongjiang,哈尔滨市,黑龙江省,53075.542031178,137,0.0110334021876242,1,13
230200,0.138674406809769,160,Heilongjiang,齐齐哈尔市,黑龙江省,42258.9055963884,92,0.0234639801782128,2,13
230800,0.0826772459162599,160,Heilongjiang,佳木斯市,黑龙江省,32702.4164308431,38,0.0592925265896726,3,13
231100,0.0810399009357942,160,Heilongjiang,黑河市,黑龙江省,66869.6347523537,25,0.0906623402878226,4,13
232700,0.0804770043387012,160,Heilongjiang,大兴安岭地区,黑龙江省,64767.3124595783,18,0.110093136640793,5,13
230600,0.0783746976074184,160,Heilongjiang,大庆市,黑龙江省,21193.2536659761,28,0.0166948712029214,6,13
231000,0.0651299924159669,160,Heilongjiang,牡丹江市,黑龙江省,38795.6229194392,6,0.0591843493841277,7,13
230300,0.0645797231346377,160,Heilongjiang,鸡西市,黑龙江省,22466.2064675476,18,0.0670115869876133,8,13
231200,0.0612409071322057,160,Heilongjiang,绥化市,黑龙江省,34905.4039268086,9,0.0106451682043014,9,13
230500,0.0587636907696203,160,Heilongjiang,双鸭山市,黑龙江省,22042.8365038352,16,0.0614246900490076,10,13
230900,0.0495704692929493,160,Heilongjiang,七台河市,黑龙江省,6188.78897341867,92,0,11,13
230700,0.0427293952252926,160,Heilongjiang,伊春市,黑龙江省,32792.1213114646,5,0.0552139260933851,12,13
230400,0.0314351933502892,160,Heilongjiang,鹤岗市,黑龙江省,14667.4654199669,2,0.0160190002234226,13,13
411500,0.256252038018741,225,Henan,信阳市,河南省,18915.9818120078,920,0.0375261350403076,1,18
410300,0.114989675637877,225,Henan,洛阳市,河南省,15234.4043281477,205,0.0256279245765423,2,18
411300,0.108201096124005,225,Henan,南阳市,河南省,26512.3494034522,19,0.135485256488983,3,18
410100,0.0819376533517983,225,Henan,郑州市,河南省,7580.79916609027,287,2.894033148945e-06,4,18
411200,0.0619265157245967,225,Henan,三门峡市,河南省,9932.43389409221,31,0.267116869454878,5,18
410400,0.0603744387042978,225,Henan,平顶山市,河南省,7909.14228437567,53,0.00126403006999331,6,18
411700,0.0534981301655411,225,Henan,驻马店市,河南省,15081.9497505783,8,0,7,18
410700,0.0415830000793189,225,Henan,新乡市,河南省,8277.08784195568,37,0.032920144816632,8,18
411600,0.0384494378953129,225,Henan,周口市,河南省,11959.3999459793,7,0,9,18
410500,0.0342805932281756,225,Henan,安阳市,河南省,7345.79542510096,28,0,10,18
411000,0.0289892384079928,225,Henan,许昌市,河南省,4984.75056332996,13,0,11,18
410200,0.0258212962275464,225,Henan,开封市,河南省,6242.15637471119,8,0.00516296649602877,12,18
411400,0.0246278511014746,225,Henan,商丘市,河南省,10699.2699795578,2,0,13,18
410800,0.0184907138743102,225,Henan,焦作市,河南省,3973.52995731659,2,0.0387716291400444,14,18
411100,0.0172297591579532,225,Henan,漯河市,河南省,2695.06738137253,3,0,15,18
410900,0.0121392345381488,225,Henan,濮阳市,河南省,4269.08782685958,1,0,16,18
410600,0.0108119412787998,225,Henan,鹤壁市,河南省,2138.95674281389,2,0,17,18
419001,0.0103973864841105,225,Henan,济源市,河南省,1898.58825762984,2,0.194475225363997,18,18
420500,0.141028484490096,258,Hubei,宜昌市,湖北省,21214.0882699551,241,0.00509820362728431,1,17
420100,0.135296764006583,258,Hubei,武汉市,湖北省,8577.96033714493,1678,0.00371841580254535,2,17
422800,0.110800306519404,258,Hubei,恩施土家族苗族自治州,湖北省,24059.1220465212,66,0.0543060888396706,3,17
421100,0.0835417797095371,258,Hubei,黄冈市,湖北省,17447.4456493559,71,0.0119603747986612,4,17
421000,0.0764826376771649,258,Hubei,荆州市,湖北省,14084.3908759358,71,0.0437216739508227,5,17
420800,0.0737100504334049,258,Hubei,荆门市,湖北省,12341.6933034092,122,0,6,17
420300,0.067249979534892,258,Hubei,十堰市,湖北省,23686.569277334,14,0.0310487551736358,7,17
429021,0.0504820462590238,258,Hubei,神农架林区,湖北省,3234.34882098873,239,0.241436101398236,8,17
421200,0.0501461831669616,258,Hubei,咸宁市,湖北省,9757.99967163157,22,0.0192608707846218,9,17
420900,0.0453405399240313,258,Hubei,孝感市,湖北省,8913.24174643631,36,7.93723823278113e-05,10,17
420600,0.0416682649091303,258,Hubei,襄阳市,湖北省,19724.3363807279,5,0.00434278491822711,11,17
420200,0.03151114492637,258,Hubei,黄石市,湖北省,4575.00773126046,15,0,12,17
421300,0.0252803585767033,258,Hubei,随州市,湖北省,9610.08128895462,6,0.00565328299630175,13,17
429004,0.0231933461969487,258,Hubei,仙桃市,湖北省,2519.58391746024,24,0,14,17
429006,0.0173409604696841,258,Hubei,天门市,湖北省,2610.74336634383,11,0,15,17
420700,0.0152161431389644,258,Hubei,鄂州市,湖北省,1584.96578765688,10,0,16,17
429005,0.0117110100611017,258,Hubei,潜江市,湖北省,2000.00167781543,3,0,17,17
431200,0.113471030862787,235,Hunan,怀化市,湖南省,27577.3536625485,106,0.0142396141681994,1,14
430600,0.0979288426255433,235,Hunan,岳阳市,湖南省,14855.5774138877,241,0.165019594784196,2,14
431100,0.0975358292810858,235,Hunan,永州市,湖南省,22262.1969011085,44,0.0219667653772501,3,14
430400,0.0946065556007227,235,Hunan,衡阳市,湖南省,15297.0231108892,114,0.0111875876871519,4,14
430100,0.0942648453649761,235,Hunan,长沙市,湖南省,11816.7681667897,348,0.00766285915756157,5,14
431000,0.0940245973847693,235,Hunan,郴州市,湖南省,19339.6526453228,44,0.0158079120725798,6,14
430700,0.0773741708217699,235,Hunan,常德市,湖南省,18176.7875603448,65,0.0590305817794127,7,14
430800,0.0732601167531599,235,Hunan,张家界市,湖南省,9536.65118815918,135,0.0452510568662744,8,14
433100,0.0616086605117174,235,Hunan,湘西土家族苗族自治州,湖南省,15470.1714917217,24,0.0495372515585574,9,14
430200,0.0504808268788685,235,Hunan,株洲市,湖南省,11246.6257750155,30,0.0227202874383638,10,14
430900,0.0499009272232262,235,Hunan,益阳市,湖南省,12321.4308420313,26,0.10535935478421,11,14
430500,0.0435309956982575,235,Hunan,邵阳市,湖南省,20819.4882141952,6,0.0268391246924278,12,14
430300,0.0312340198985371,235,Hunan,湘潭市,湖南省,5005.71355402022,24,0,13,14
431300,0.0207785810945798,235,Hunan,娄底市,湖南省,8108.20773307449,2,0,14,14
152900,0.247550190702785,183,Inner Mongolia,阿拉善盟,内蒙古自治区,239463.8206987,184,0.195990606150216,1,12
150700,0.179458197017849,183,Inner Mongolia,呼伦贝尔市,内蒙古自治区,252851.433648586,792,0.0626946087116252,2,12
150600,0.108927017807904,183,Inner Mongolia,鄂尔多斯市,内蒙古自治区,86883.5580033142,79,0.0530308195851889,3,12
152500,0.103494531823071,183,Inner Mongolia,锡林郭勒盟,内蒙古自治区,199920.763796273,243,0.0377753734241604,4,12
150400,0.0900060119253591,183,Inner Mongolia,赤峰市,内蒙古自治区,86918.883482176,104,0.0373614786122164,5,12
152200,0.0655553542799055,183,Inner Mongolia,兴安盟,内蒙古自治区,55153.3044266983,111,0.0700250781278301,6,12
150800,0.0527696959076059,183,Inner Mongolia,巴彦淖尔市,内蒙古自治区,65071.5406088858,29,0.0430021099854381,7,12
150500,0.0468318282950904,183,Inner Mongolia,通辽市,内蒙古自治区,58861.3688503327,6,0.0167324904692455,8,12
150900,0.0393964743611623,183,Inner Mongolia,乌兰察布市,内蒙古自治区,54443.6879183008,28,0.0107086381004142,9,12
150200,0.0306517942666913,183,Inner Mongolia,包头市,内蒙古自治区,27736.997602593,33,0.0438531178561088,10,12
150100,0.0294235123643766,183,Inner Mongolia,呼和浩特市,内蒙古自治区,17179.1551927496,40,0.138912116618789,11,12
150300,0.00593539124820018,183,Inner Mongolia,乌海市,内蒙古自治区,1655.92107869494,2,0.00781206984469292,12,12
320500,0.187272268076857,254,Jiangsu,苏州市,江苏省,8664.31835983352,3752,0.00404278729919666,1,13
320100,0.12949320698626,254,Jiangsu,南京市,江苏省,6586.47274142406,1677,0.00441827870850891,2,13
320900,0.128881093749695,254,Jiangsu,盐城市,江苏省,15492.1994478545,922,0.0670335560667417,3,13
320600,0.108716988537456,254,Jiangsu,南通市,江苏省,9483.74495789799,924,0,4,13
320200,0.0927627333867338,254,Jiangsu,无锡市,江苏省,4625.26072923648,949,0.00328592717928956,5,13
320400,0.0620405157816709,254,Jiangsu,常州市,江苏省,4370.75493648822,207,0.00231279254938429,6,13
320300,0.0589794989842766,254,Jiangsu,徐州市,江苏省,11145.8166974977,96,0,7,13
320700,0.0519705030382383,254,Jiangsu,连云港市,江苏省,7450.07454230213,183,0.00557717368259972,8,13
321100,0.0437075596244137,254,Jiangsu,镇江市,江苏省,3842.09419909377,89,0,9,13
321000,0.0416571987192623,254,Jiangsu,扬州市,江苏省,6586.61696622001,47,0,10,13
320800,0.035977964282177,254,Jiangsu,淮安市,江苏省,10033.1046836143,15,0.0944476404994463,11,13
321200,0.0358721149784584,254,Jiangsu,泰州市,江苏省,5788.69969140202,42,0.000494095549576854,12,13
321300,0.0226683538545015,254,Jiangsu,宿迁市,江苏省,8524.64501005857,4,0.0976279769942499,13,13
361100,0.206796686483369,237,Jiangxi,上饶市,江西省,22743.7594151606,1342,0.0134466685060233,1,11
360700,0.18810834312095,237,Jiangxi,赣州市,江西省,39363.5486164089,153,0.0144162548114747,2,11
360400,0.136934423900831,237,Jiangxi,九江市,江西省,19083.1556865814,868,0.0392469853171789,3,11
361000,0.120308008581457,237,Jiangxi,抚州市,江西省,18801.2194535968,160,0.0208087173025282,4,11
360100,0.098786708959479,237,Jiangxi,南昌市,江西省,7188.65359892658,683,0.0385979226389969,5,11
360800,0.0901285556089914,237,Jiangxi,吉安市,江西省,25284.0067856189,51,0.0114748326606931,6,11
360900,0.0547618526895592,237,Jiangxi,宜春市,江西省,18669.0111921344,21,0.01323325980475,7,11
360200,0.0310618666927471,237,Jiangxi,景德镇市,江西省,5260.633240572,27,0,8,11
360600,0.0291939565781065,237,Jiangxi,鹰潭市,江西省,3557.86576861881,13,0.0418589773703506,9,11
360500,0.0235008003520363,237,Jiangxi,新余市,江西省,3159.0975490851,19,0.00851538536365253,10,11
360300,0.0204187970324736,237,Jiangxi,萍乡市,江西省,3831.59586641767,10,0,11,11
222400,0.213763016888304,174,Jilin,延边朝鲜族自治州,吉林省,43280.9120740738,262,0.100530853742376,1,9
220800,0.210159752645633,174,Jilin,白城市,吉林省,25755.8305619479,149,0.100848774511829,2,9
220300,0.119600506977357,174,Jilin,四平市,吉林省,14413.5142070576,86,0.0183476974208631,3,9
220200,0.112828686426109,174,Jilin,吉林市,吉林省,27716.4644438817,49,0.0330583932218405,4,9
220100,0.109342884219834,174,Jilin,长春市,吉林省,20556.5348911486,59,0.0126948999795997,5,9
220600,0.0931809344810574,174,Jilin,白山市,吉林省,17434.4373989197,58,0.132936871169497,6,9
220500,0.0639816495898666,174,Jilin,通化市,吉林省,15559.1035795755,7,0.037874753193523,7,9
220700,0.0572593537914755,174,Jilin,松原市,吉林省,21160.474148557,2,0.0383025038814908,8,9
220400,0.0198832149803627,174,Jilin,辽源市,吉林省,5139.06581063007,0,0,9,9
210200,0.185960125007311,214,Liaoning,大连市,辽宁省,13246.7260096429,1477,0.057169606822585,1,14
210100,0.141886091848209,214,Liaoning,沈阳市,辽宁省,12869.7675027978,1253,0,2,14
211300,0.0961555260704738,214,Liaoning,朝阳市,辽宁省,19700.1239536385,94,0.00991475202388481,3,14
210600,0.0854232371113615,214,Liaoning,丹东市,辽宁省,14670.2472104397,120,0.027372239583532,4,14
211100,0.0814119607456631,214,Liaoning,盘锦市,辽宁省,3660.64984662175,751,0.202576680058933,5,14
210700,0.0654420442780988,214,Liaoning,锦州市,辽宁省,9996.75642677206,77,0.0602737515990894,6,14
211400,0.0643761327155424,214,Liaoning,葫芦岛市,辽宁省,10326.6993188812,47,0.0165685983323556,7,14
210300,0.0494541508304898,214,Liaoning,鞍山市,辽宁省,9252.75404924838,37,0.00307263148847288,8,14
211000,0.0450185086164374,214,Liaoning,辽阳市,辽宁省,4732.31293734903,112,0,9,14
210400,0.0423321035254798,214,Liaoning,抚顺市,辽宁省,11274.7232152644,32,0.0216174082979907,10,14
211200,0.0412457708773915,214,Liaoning,铁岭市,辽宁省,12980.8796371746,16,0.00022805109875325,11,14
210500,0.036158900274397,214,Liaoning,本溪市,辽宁省,8414.32910928855,31,0.0164263325157018,12,14
210800,0.0344009051880895,214,Liaoning,营口市,辽宁省,5331.40185758669,29,0,13,14
210900,0.0307345429110552,214,Liaoning,阜新市,辽宁省,10323.8977928645,6,0.0293723565808217,14,14
640500,0.256683197907886,159,Ningxia,中卫市,宁夏回族自治区,13659.2250209264,51,0.141398691098755,1,5
640100,0.237727923555923,159,Ningxia,银川市,宁夏回族自治区,6945.96704424861,215,0.210789188655714,2,5
640400,0.229793748227945,159,Ningxia,固原市,宁夏回族自治区,10523.6592747137,40,0.0796764813538314,3,5
640300,0.192997414445593,159,Ningxia,吴忠市,宁夏回族自治区,16747.0293850192,14,0.0798805660653706,4,5
640200,0.0827977158626533,159,Ningxia,石嘴山市,宁夏回族自治区,4083.90676478036,28,0.247120541959656,5,5
632800,0.234467367826636,201,Qinghai,海西蒙古族藏族自治州,青海省,300823.594297625,737,0.0396729037215996,1,8
632700,0.204106616135621,201,Qinghai,玉树藏族自治州,青海省,204924.464304658,1326,0.239056378555275,2,8
632500,0.159460227195824,201,Qinghai,海南藏族自治州,青海省,43693.257152766,1308,0.0715422130889619,3,8
630200,0.096917607534081,201,Qinghai,海东市,青海省,12989.3379353251,351,0.0163416265762558,4,8
632600,0.0902124275414453,201,Qinghai,果洛藏族自治州,青海省,74249.6555623857,145,0.00161731681208854,5,8
630100,0.0806503252401899,201,Qinghai,西宁市,青海省,7564.13625853116,1256,0,6,8
632200,0.0757506510446194,201,Qinghai,海北藏族自治州,青海省,34389.5710189085,465,0.120081295593347,7,8
632300,0.0584347774815829,201,Qinghai,黄南藏族自治州,青海省,18027.4200221785,45,0.000613584420263554,8,8
610700,0.299167760750324,241,Shaanxi,汉中市,陕西省,27092.2017884387,627,0.06573738649164,1,10
610100,0.167485064116148,241,Shaanxi,西安市,陕西省,10103.7579562818,1071,0.075936768730099,2,10
610900,0.11006335723316,241,Shaanxi,安康市,陕西省,23531.8263278699,21,0.0359357569992074,3,10
610300,0.0887028962915417,241,Shaanxi,宝鸡市,陕西省,18126.7069326817,45,0.0536407288752334,4,10
611000,0.0877315088346261,241,Shaanxi,商洛市,陕西省,19584.2515706235,21,0.224495677848883,5,10
610500,0.0739004480428292,241,Shaanxi,渭南市,陕西省,12981.5698522793,65,0.154646901538252,6,10
610800,0.0597758680354207,241,Shaanxi,榆林市,陕西省,42887.2349427653,17,0.000266698147825437,7,10
610400,0.0589109940945979,241,Shaanxi,咸阳市,陕西省,10318.16633276,54,0,8,10
610600,0.0405711276552705,241,Shaanxi,延安市,陕西省,37040.0500021499,3,0.0108595869969283,9,10
610200,0.0136909749460822,241,Shaanxi,铜川市,陕西省,3885.90414626226,2,0,10,10
370200,0.131551801171334,250,Shandong,青岛市,山东省,11043.2372577651,896,0.0411124920507618,1,16
371300,0.095621475387523,250,Shandong,临沂市,山东省,17199.0124368032,67,0.000580099681872264,2,16
370600,0.0884307065635326,250,Shandong,烟台市,山东省,13748.5712933431,165,0.00997769430012922,3,16
370100,0.0864437932530327,250,Shandong,济南市,山东省,10243.4694271689,138,0.00625740680401415,4,16
370800,0.076259635298709,250,Shandong,济宁市,山东省,11195.3661290389,42,0,5,16
371100,0.0732666962248059,250,Shandong,日照市,山东省,5331.8904911496,354,0,6,16
370700,0.0725276898877305,250,Shandong,潍坊市,山东省,15884.4209778463,45,0,7,16
371700,0.0715199564289418,250,Shandong,菏泽市,山东省,12153.0370319676,15,0.00234091901796229,8,16
370500,0.0690439422901624,250,Shandong,东营市,山东省,7146.67670359876,116,0.0989922393637111,9,16
