unit_id,share,n_species,province,unit_nm,prov_cn,area_km2,cum_cl,frac_pa,rank_in_prov,n_unit_prov
469027,0.140884188988027,191,Hainan,乐东黎族自治县,海南省,2761.18837965685,897,0.0357966383462846,1,24
460400,0.123814643172398,191,Hainan,儋州市,海南省,3260.16848149723,279,0.0787104130555322,2,24
469026,0.065119925537783,191,Hainan,昌江黎族自治县,海南省,1594.00246110688,181,0.133170391304119,3,24
460108,0.0530562537406683,191,Hainan,美兰区,海南省,509.658365612084,213,0,4,24
469023,0.0479836463188025,191,Hainan,澄迈县,海南省,2054.11797114736,46,0.00238163815224198,5,24
469007,0.0475781356119221,191,Hainan,东方市,海南省,2257.75188829521,84,0.0731799378826035,6,24
469006,0.0475746222728692,191,Hainan,万宁市,海南省,1883.22949051323,60,0.0279607216213629,7,24
460105,0.0458435565592407,191,Hainan,秀英区,海南省,492.548333189852,139,0.0299216475399451,8,24
469025,0.0425509687732036,191,Hainan,白沙黎族自治县,海南省,2117.48600171171,51,0.0553725178672818,9,24
460203,0.0389259712894591,191,Hainan,吉阳区,海南省,366.759033943435,211,0.0634849407606255,10,24
469030,0.0384569052356788,191,Hainan,琼中黎族苗族自治县,海南省,2705.4382718313,23,0.0543410745767674,11,24
469005,0.038350459271922,191,Hainan,文昌市,海南省,2366.76289477599,22,0.0228299368217369,12,24
469028,0.0373905287898473,191,Hainan,陵水黎族自治县,海南省,1088.57807277242,39,0.131320996859323,13,24
460107,0.0326403898454858,191,Hainan,琼山区,海南省,929.927746354868,41,0,14,24
460106,0.0317972027899512,191,Hainan,龙华区,海南省,300.285864223559,71,0.116040525983184,15,24
460204,0.0281418645872972,191,Hainan,天涯区,海南省,940.135890145173,51,0.000364857419533813,16,24
469001,0.0247771037321196,191,Hainan,五指山市,海南省,1143.8264520826,24,0.0279582755907023,17,24
469024,0.0241278932088017,191,Hainan,临高县,海南省,1299.19500100152,13,0.00304398173181759,18,24
469029,0.0208167220111276,191,Hainan,保亭黎族苗族自治县,海南省,1152.98861315155,15,0.0165155488238317,19,24
469002,0.0198747016529378,191,Hainan,琼海市,海南省,1687.67482456083,6,0.0251552288005732,20,24
460205,0.0143484882710771,191,Hainan,崖州区,海南省,345.274336996933,32,0,21,24
460202,0.0124163034383596,191,Hainan,海棠区,海南省,248.622771813595,22,0,22,24
469022,0.0117663027843267,191,Hainan,屯昌县,海南省,1223.49666333862,2,0,23,24
469021,0.0117632221166946,191,Hainan,定安县,海南省,1196.55761388133,2,0,24,24
130209,0.08217619186678,201,Hebei,曹妃甸区,河北省,1435.14371130482,2317,0,1,168
130224,0.0542179838451249,201,Hebei,滦南县,河北省,1145.00504493756,1192,0,2,168
130225,0.0430240037468805,201,Hebei,乐亭县,河北省,1461.81363021287,518,0,3,168
130822,0.0423323275552505,201,Hebei,兴隆县,河北省,3119.31738135535,278,0.0445461495751052,4,168
130730,0.0384782682836078,201,Hebei,怀来县,河北省,1771.61946242471,458,0.00126109736599646,5,168
130828,0.0256176538656099,201,Hebei,围场满族蒙古族自治县,河北省,9037.56517769748,65,0.0791517326377483,6,168
130321,0.0229797524582893,201,Hebei,青龙满族自治县,河北省,3507.62511483277,82,0.00270075346412357,7,168
130824,0.0195597085968001,201,Hebei,滦平县,河北省,2993.69135036516,56,0,8,168
130304,0.0174888158886828,201,Hebei,北戴河区,河北省,125.499687168651,707,0,9,168
130322,0.0171489338113738,201,Hebei,昌黎县,河北省,1204.06779534061,65,0,10,168
130983,0.014913000924731,201,Hebei,黄骅市,河北省,2230.1555245803,18,0.0615601894849775,11,168
131102,0.0145577949349194,201,Hebei,桃城区,河北省,590.700034906379,64,0.104468920137211,12,168
130826,0.0142604337160707,201,Hebei,丰宁满族自治县,河北省,8737.54590144379,18,0,13,168
130306,0.0136665701538342,201,Hebei,抚宁区,河北省,1099.46642289976,48,0,14,168
131103,0.0127601185784189,201,Hebei,冀州区,河北省,917.064263896195,26,0.125306483681994,15,168
130131,0.0126472108737482,201,Hebei,平山县,河北省,2647.28578008841,15,0.0806496732738033,16,168
130207,0.0124145744610851,201,Hebei,丰南区,河北省,1383.99862002325,25,0,17,168
130110,0.0117729503866752,201,Hebei,鹿泉区,河北省,617.026968472147,40,0,18,168
130731,0.0110775064310373,201,Hebei,涿鹿县,河北省,2796.4019273374,20,0.0537422716332375,19,168
130709,0.0106973627653061,201,Hebei,崇礼区,河北省,2339.40536396336,45,0,20,168
130104,0.00965050523021445,201,Hebei,桥西区,河北省,66.3083003785489,226,0,21,168
131082,0.00935648923179119,201,Hebei,三河市,河北省,634.317732045903,29,0,22,168
130102,0.00926122311046196,201,Hebei,长安区,河北省,144.054562947783,98,0,23,168
130303,0.00842531839801459,201,Hebei,山海关区,河北省,192.013519023271,81,0,24,168
130302,0.00800509471444819,201,Hebei,海港区,河北省,707.375017066746,22,0,25,168
130481,0.00786600427682622,201,Hebei,武安市,河北省,1810.54511013537,2,0.0834784020989078,26,168
130623,0.0078627344277057,201,Hebei,涞水县,河北省,1652.07561384732,10,0.00260772109650075,27,168
130108,0.00780418951453059,201,Hebei,裕华区,河北省,107.160664538018,98,0,28,168
130732,0.00772223024278504,201,Hebei,赤城县,河北省,5271.35560707881,5,0.024832865355676,29,168
130705,0.00727239596031394,201,Hebei,宣化区,河北省,2016.49403027682,14,0,30,168
130726,0.00724725531653223,201,Hebei,蔚县,河北省,3196.44719196003,8,0.0401132713748255,31,168
130722,0.00716054276190191,201,Hebei,张北县,河北省,4190.24329166809,10,0,32,168
130105,0.00710639026655217,201,Hebei,新华区,河北省,90.6037889919452,80,0,33,168
130633,0.00692084253894451,201,Hebei,易县,河北省,2537.24821935194,4,0,34,168
130123,0.00687650338061452,201,Hebei,正定县,河北省,476.95728505353,15,0,35,168
130825,0.00676773358793196,201,Hebei,隆化县,河北省,5473.22522941649,2,0.0737557838741906,36,168
130881,0.00665015824600542,201,Hebei,平泉市,河北省,3294.9881083191,2,0.101142135797025,37,168
130403,0.00647995507815346,201,Hebei,丛台区,河北省,401.30944457554,13,0,38,168
130802,0.0064293235283249,201,Hebei,双桥区,河北省,653.89304130484,16,0,39,168
130229,0.00614701599330461,201,Hebei,玉田县,河北省,1168.30445990838,5,0,40,168
130121,0.00607721337577818,201,Hebei,井陉县,河北省,1375.83014807466,3,0,41,168
130632,0.00576714565439017,201,Hebei,安新县,河北省,726.008366631353,7,0,42,168
130922,0.00540325637663785,201,Hebei,青县,河北省,990.847394768766,4,0,43,168
130521,0.00520667190504311,201,Hebei,邢台县,河北省,1961.63300075725,1,0.000402763559406587,44,168
130821,0.00508843692225156,201,Hebei,承德县,河北省,3646.87518020998,1,0.0030457560854351,45,168
130283,0.0050119717932612,201,Hebei,迁安市,河北省,1225.16099749905,3,0,46,168
130630,0.00491145940041049,201,Hebei,涞源县,河北省,2442.37003738642,4,0,47,168
130724,0.00491001999581675,201,Hebei,沽源县,河北省,3596.24580531932,5,0,48,168
131022,0.00483270772135539,201,Hebei,固安县,河北省,702.94932296432,4,0,49,168
130827,0.0048119416550512,201,Hebei,宽城满族自治县,河北省,1936.27203373886,3,0,50,168
130681,0.00480526272003688,201,Hebei,涿州市,河北省,749.98747962273,3,0,51,168
130281,0.00466076433153273,201,Hebei,遵化市,河北省,1515.60557883003,2,5.67086363094716e-05,52,168
130227,0.00443528690385719,201,Hebei,迁西县,河北省,1456.94173185697,2,0,53,168
130284,0.00431675276521693,201,Hebei,滦州市,河北省,1028.59348748211,2,0,54,168
130921,0.00431458368924228,201,Hebei,沧县,河北省,1537.43103230397,1,0,55,168
130402,0.00419635098371698,201,Hebei,邯山区,河北省,425.100932886166,3,0,56,168
131126,0.00412616183793383,201,Hebei,故城县,河北省,938.839569118198,2,0,57,168
130723,0.00410802915817842,201,Hebei,康保县,河北省,3366.14083934353,3,0,58,168
130324,0.00408343370555467,201,Hebei,卢龙县,河北省,955.623575543396,2,0.00486103982733106,59,168
131002,0.00404609278137824,201,Hebei,安次区,河北省,579.695748889443,3,0,60,168
130607,0.00381222006573113,201,Hebei,满城区,河北省,659.768538673279,2,0,61,168
131182,0.00378685445662372,201,Hebei,深州市,河北省,1251.94341408023,1,0,62,168
130128,0.00377904230340896,201,Hebei,深泽县,河北省,296.148023760645,7,0,63,168
131122,0.00377742830026967,201,Hebei,武邑县,河北省,831.807404850188,2,0,64,168
131003,0.00373203804850288,201,Hebei,广阳区,河北省,383.504004480667,4,0,65,168
130725,0.0036409124725963,201,Hebei,尚义县,河北省,2615.21694318951,2,0,66,168
130426,0.0036294621674943,201,Hebei,涉县,河北省,1500.36563347882,0,0,67,168
131081,0.00359943325745768,201,Hebei,霸州市,河北省,802.132956089873,1,0,68,168
130109,0.00348637687239953,201,Hebei,藁城区,河北省,812.93697746912,1,0,69,168
130181,0.00344650927328589,201,Hebei,辛集市,河北省,951.798669100621,1,0,70,168
130626,0.003393312615466,201,Hebei,定兴县,河北省,715.314345776624,1,0,71,168
131024,0.00336622539209081,201,Hebei,香河县,河北省,447.896248957074,2,0,72,168
130133,0.00331208109768298,201,Hebei,赵县,河北省,674.336606980683,1,0,73,168
130582,0.00324285221649526,201,Hebei,沙河市,河北省,963.273300308924,0,5.00898613693452e-05,74,168
130682,0.00308826286753206,201,Hebei,定州市,河北省,1279.78366751322,0,0,75,168
130125,0.00304899371541186,201,Hebei,行唐县,河北省,961.057658935255,0,0,76,168
130425,0.00304245946610871,201,Hebei,大名县,河北省,1054.40275357487,0,0,77,168
130427,0.00302552902428906,201,Hebei,磁县,河北省,713.186481612851,0,0,78,168
130111,0.00299003801694774,201,Hebei,栾城区,河北省,350.306372625041,2,0,79,168
130984,0.00294466982261633,201,Hebei,河间市,河北省,1325.24742639705,0,0,80,168
130528,0.00291982805511769,201,Hebei,宁晋县,河北省,1110.97071349046,0,0,81,168
130183,0.00291497508712956,201,Hebei,晋州市,河北省,602.343527387454,1,0,82,168
130434,0.00291218731538915,201,Hebei,魏县,河北省,862.137298055375,0,0,83,168
130208,0.0029057560575478,201,Hebei,丰润区,河北省,1215.39448653369,0,0,84,168
130624,0.00288817950859082,201,Hebei,阜平县,河北省,2495.16321588688,0,0.000255700979365137,85,168
130708,0.00286740466365126,201,Hebei,万全区,河北省,1158.0573610644,1,0,86,168
130423,0.00285386771911674,201,Hebei,临漳县,河北省,746.26324650711,0,0,87,168
131026,0.0028512977501728,201,Hebei,文安县,河北省,1031.80198172325,0,0,88,168
131127,0.00284937558590076,201,Hebei,景县,河北省,1186.06941204249,0,0,89,168
130533,0.00284704036937395,201,Hebei,威县,河北省,1012.67438970771,0,0,90,168
130627,0.00284395973183903,201,Hebei,唐县,河北省,1415.81021077662,0,0,91,168
130129,0.00280353720455314,201,Hebei,赞皇县,河北省,837.355984141454,0,0,92,168
130982,0.00277760948264342,201,Hebei,任丘市,河北省,1039.57729422554,0,0,93,168
130523,0.00277496729962857,201,Hebei,内丘县,河北省,788.477833140823,0,0.00366604633182662,94,168
130929,0.00276804190244223,201,Hebei,献县,河北省,1170.4337786555,0,0,95,168
130408,0.00273963421600987,201,Hebei,永年区,河北省,757.291492021614,0,0,96,168
130525,0.0026764023699908,201,Hebei,隆尧县,河北省,745.795558522761,0,0,97,168
130634,0.00266958433955943,201,Hebei,曲阳县,河北省,1074.63437493956,0,0,98,168
130126,0.00266658626342565,201,Hebei,灵寿县,河北省,1054.40166845415,0,0.00340508265753626,99,168
130924,0.00265998291120451,201,Hebei,海兴县,河北省,857.387058037308,0,0,100,168
130581,0.00264136464650376,201,Hebei,南宫市,河北省,864.719971853186,0,0,101,168
131121,0.0026253637641014,201,Hebei,枣强县,河北省,914.226015074756,0,0,102,168
130981,0.00262077781410577,201,Hebei,泊头市,河北省,1011.90184497343,0,0,103,168
130522,0.00261557130251913,201,Hebei,临城县,河北省,783.157927555523,0,0.00140755020179755,104,168
131025,0.0026054934418745,201,Hebei,大城县,河北省,895.875676970761,0,0,105,168
130608,0.00258261090009918,201,Hebei,清苑区,河北省,860.856171730747,0,0,106,168
130404,0.00257255898629029,201,Hebei,复兴区,河北省,258.390797375003,1,0,107,168
130435,0.00253936745282409,201,Hebei,曲周县,河北省,674.876127321923,0,0,108,168
131023,0.00253068809004348,201,Hebei,永清县,河北省,760.693339043071,0,0,109,168
130609,0.00252429711024999,201,Hebei,徐水区,河北省,723.01501191184,0,0,110,168
130132,0.00252162388895097,201,Hebei,元氏县,河北省,674.286026338357,0,0,111,168
130925,0.00247049390309645,201,Hebei,盐山县,河北省,795.393024260392,0,0,112,168
130684,0.00243542225023365,201,Hebei,高碑店市,河北省,674.873276151781,0,0,113,168
130927,0.00241070355512703,201,Hebei,南皮县,河北省,791.819507822829,0,0,114,168
130529,0.00240681610456651,201,Hebei,巨鹿县,河北省,633.88314594369,0,0,115,168
130424,0.00234107331784746,201,Hebei,成安县,河北省,480.51232464791,0,0,116,168
130407,0.00230833676852455,201,Hebei,肥乡区,河北省,503.595980364192,0,0,117,168
130636,0.00230820399726365,201,Hebei,顺平县,河北省,709.048509855313,0,0,118,168
130923,0.00227350940049133,201,Hebei,东光县,河北省,710.047094799518,0,0,119,168
130637,0.0022661905054374,201,Hebei,博野县,河北省,330.291130733697,1,0,120,168
130635,0.00224190941005049,201,Hebei,蠡县,河北省,650.762444730438,0,0,121,168
131128,0.00224138978221479,201,Hebei,阜城县,河北省,692.435908417493,0,0,122,168
130184,0.00223639669254821,201,Hebei,新乐市,河北省,524.195822470673,0,0,123,168
130606,0.00219310732923185,201,Hebei,莲池区,河北省,177.759237605623,2,0,124,168
130406,0.00219163582596358,201,Hebei,峰峰矿区,河北省,325.507371102076,0,0,125,168
130535,0.00218652294392524,201,Hebei,临西县,河北省,549.857696562226,0,0,126,168
130928,0.00218575708678307,201,Hebei,吴桥县,河北省,582.518651060023,0,0,127,168
130531,0.00215343184297495,201,Hebei,广宗县,河北省,500.908568886922,0,0,128,168
130727,0.00214364904089346,201,Hebei,阳原县,河北省,1846.80397001263,0,0.0054893660591282,129,168
130526,0.00213884893350953,201,Hebei,任县,河北省,433.162535394114,0,0,130,168
130803,0.00212916597305652,201,Hebei,双滦区,河北省,450.93271697487,1,0,131,168
130638,0.00211379935383911,201,Hebei,雄县,河北省,517.51638300345,0,0,132,168
130130,0.00211007754886092,201,Hebei,无极县,河北省,500.749568075276,0,0,133,168
130433,0.0020932354412021,201,Hebei,馆陶县,河北省,455.247540265235,0,0,134,168
130602,0.00207146063223866,201,Hebei,竞秀区,河北省,151.38521172588,2,0,135,168
130527,0.00206940642497237,201,Hebei,南和县,河北省,406.532203255281,0,0,136,168
130628,0.00206839859169715,201,Hebei,高阳县,河北省,498.159895217021,0,0,137,168
130534,0.00206506837810643,201,Hebei,清河县,河北省,498.702218383082,0,0,138,168
130430,0.00205171640189092,201,Hebei,邱县,河北省,451.053404192963,0,0,139,168
131124,0.00203661122038413,201,Hebei,饶阳县,河北省,572.129197323048,0,0,140,168
130532,0.00200922940546738,201,Hebei,平乡县,河北省,403.325202700074,0,0,141,168
130683,0.00199887560315165,201,Hebei,安国市,河北省,486.405249640264,0,0,142,168
130926,0.00199074046070111,201,Hebei,肃宁县,河北省,516.141260863583,0,0,143,168
130728,0.00195980831236452,201,Hebei,怀安县,河北省,1691.84042476256,0,0,144,168
131125,0.00195691299673948,201,Hebei,安平县,河北省,494.609620323043,0,0,145,168
130706,0.00191823585103111,201,Hebei,下花园区,河北省,316.86779596789,2,0,146,168
130431,0.00188789792838914,201,Hebei,鸡泽县,河北省,336.845811310624,0,0,147,168
130432,0.00186278138300611,201,Hebei,广平县,河北省,313.480072726473,0,0,148,168
130930,0.00184396720062334,201,Hebei,孟村回族自治县,河北省,388.119070027562,0,0,149,168
130702,0.00182921038266727,201,Hebei,桥东区,河北省,402.278256300341,2,0,150,168
130631,0.00182094277141714,201,Hebei,望都县,河北省,361.578901880684,0,0,151,168
131123,0.00179789624495467,201,Hebei,武强县,河北省,443.936080664996,0,0,152,168
130202,0.00178583957130584,201,Hebei,路南区,河北省,111.612558225189,2,0,153,168
130203,0.00178560737187239,201,Hebei,路北区,河北省,165.939278184873,1,0,154,168
130530,0.00178317243080983,201,Hebei,新河县,河北省,360.74956416165,0,0,155,168
130629,0.00174421388810114,201,Hebei,容城县,河北省,309.772342744014,0,0,156,168
130524,0.00169607868471113,201,Hebei,柏乡县,河北省,260.181366216244,0,0,157,168
130127,0.00157949044828914,201,Hebei,高邑县,河北省,222.049054899697,0,0,158,168
130205,0.00157667348074991,201,Hebei,开平区,河北省,247.279076297606,0,0,159,168
130703,0.00152099517141581,201,Hebei,桥西区,河北省,211.725909284349,2,0,160,168
130204,0.00150784918912019,201,Hebei,古冶区,河北省,247.611939458923,0,0,161,168
131028,0.00135537581100739,201,Hebei,大厂回族自治县,河北省,175.824027907029,0,0,162,168
130503,0.00120899291380689,201,Hebei,桥西区,河北省,99.5446911814297,0,0,163,168
130903,0.00109926076189791,201,Hebei,运河区,河北省,119.389805481178,0,0,164,168
130107,0.00104046044045685,201,Hebei,井陉矿区,河北省,70.8250966684479,0,0,165,168
130502,0.000987041754311813,201,Hebei,桥东区,河北省,64.4331444524504,0,0,166,168
130804,0.000979369914675073,201,Hebei,鹰手营子矿区,河北省,147.062542006969,0,0,167,168
130902,0.000899491660536287,201,Hebei,新华区,河北省,74.0797171988489,0,0,168,168
232701,0.0375309145140575,160,Heilongjiang,漠河市,黑龙江省,18428.6149325271,17,0.0405729424298411,1,121
230882,0.0352327541754942,160,Heilongjiang,富锦市,黑龙江省,8228.35304906095,21,0.118584487743249,2,121
230921,0.0325784186918841,160,Heilongjiang,勃利县,黑龙江省,2386.92988777647,92,0,3,121
230382,0.0284829286755199,160,Heilongjiang,密山市,黑龙江省,7720.67072142376,14,0,4,121
230183,0.0260355936583766,160,Heilongjiang,尚志市,黑龙江省,8891.2893480144,11,0.023802993579317,5,121
230523,0.0239330466778494,160,Heilongjiang,宝清县,黑龙江省,9993.21958929464,7,0.0543434649267517,6,121
231182,0.0236571327742254,160,Heilongjiang,五大连池市,黑龙江省,8750.64431793913,18,0.0699700580721226,7,121
230524,0.0225177349468504,160,Heilongjiang,饶河县,黑龙江省,6590.78185593169,8,0.122644266217068,8,121
230381,0.0216750708136572,160,Heilongjiang,虎林市,黑龙江省,9327.22714745391,3,0.132927046683662,9,121
230224,0.0190346421445464,160,Heilongjiang,泰来县,黑龙江省,3910.25317233814,10,0.00030344314594862,10,121
230883,0.018766173358083,160,Heilongjiang,抚远市,黑龙江省,6273.36019281631,5,0.0993743493413111,11,121
231183,0.0187243758318577,160,Heilongjiang,嫩江市,黑龙江省,15208.0373948112,7,0.0317141895512833,12,121
231084,0.0177926660957432,160,Heilongjiang,宁安市,黑龙江省,7227.46305512775,2,0.169702242763574,13,121
230221,0.0173034719549581,160,Heilongjiang,龙江县,黑龙江省,5884.29612805041,6,0,14,121
230204,0.0163278811202231,160,Heilongjiang,铁锋区,黑龙江省,751.490703221953,42,0.0367830558781656,15,121
230109,0.016312349022437,160,Heilongjiang,松北区,黑龙江省,755.935262789996,46,0,16,121
232721,0.016304668696717,160,Heilongjiang,呼玛县,黑龙江省,32280.4183436213,1,0.144603716191126,17,121
230624,0.0156214233550535,160,Heilongjiang,杜尔伯特蒙古族自治县,黑龙江省,6047.54156316911,3,0.057414479333432,18,121
230623,0.0145924004846541,160,Heilongjiang,林甸县,黑龙江省,3495.96194793032,9,0.00102377930823562,19,121
230128,0.0145379159404354,160,Heilongjiang,通河县,黑龙江省,5660.47881861773,6,0,20,121
230881,0.0142477484683967,160,Heilongjiang,同江市,黑龙江省,6231.13877555787,3,0.0516333043629737,21,121
231281,0.0141577537758691,160,Heilongjiang,安达市,黑龙江省,3619.98212825619,7,0.00184328282466901,22,121
231085,0.0129986075425976,160,Heilongjiang,穆棱市,黑龙江省,6001.36124705443,2,0.051529724888268,23,121
230421,0.0121981493024466,160,Heilongjiang,萝北县,黑龙江省,6769.29840221801,2,0.0325039653393975,24,121
231123,0.0118356419069622,160,Heilongjiang,逊克县,黑龙江省,17029.7865215421,0,0.223702527585266,25,121
231083,0.0114497305174205,160,Heilongjiang,海林市,黑龙江省,8712.63172897684,1,0,26,121
230102,0.0111941756365301,160,Heilongjiang,道里区,黑龙江省,463.728132840085,29,0,27,121
230225,0.0103936808680471,160,Heilongjiang,甘南县,黑龙江省,4785.91027085101,2,0,28,121
231282,0.0102783584823806,160,Heilongjiang,肇东市,黑龙江省,4330.95236706762,2,0,29,121
232722,0.0102535589498851,160,Heilongjiang,塔河县,黑龙江省,14058.2791652696,0,0.121982568070525,30,121
231086,0.00996670959779996,160,Heilongjiang,东宁市,黑龙江省,7106.15566953672,0,0.0978340166165504,31,121
230202,0.00979266707292969,160,Heilongjiang,龙沙区,黑龙江省,122.125399026111,8,0.574855705241544,32,121
230112,0.009700332474698,160,Heilongjiang,阿城区,黑龙江省,2445.80660232648,3,0.0303740309025629,33,121
230725,0.00954033220719647,160,Heilongjiang,大箐山县,黑龙江省,3750.53198284063,3,0.0313939117653272,34,121
230184,0.0089684403141104,160,Heilongjiang,五常市,黑龙江省,7501.59458675752,0,0.0329182733443742,35,121
230208,0.00861675757044901,160,Heilongjiang,梅里斯达斡尔族区,黑龙江省,2074.27813510278,3,0.00324658213006743,36,121
230811,0.00844977266328038,160,Heilongjiang,郊区,黑龙江省,1666.27956684568,5,0,37,121
230722,0.00825709756178847,160,Heilongjiang,嘉荫县,黑龙江省,6743.43158713262,0,0.147788147313986,38,121
231102,0.0077991066692249,160,Heilongjiang,爱辉区,黑龙江省,14375.6579836242,0,0.0426399359993553,39,121
230227,0.00770289427554812,160,Heilongjiang,富裕县,黑龙江省,4003.38646627582,0,0.155205342762644,40,121
231025,0.00758552680003018,160,Heilongjiang,林口县,黑龙江省,6642.76564606132,0,0,41,121
230110,0.00725970541895745,160,Heilongjiang,香坊区,黑龙江省,339.588253926187,14,0,42,121
230606,0.00720867273912734,160,Heilongjiang,大同区,黑龙江省,2337.24243199226,1,0,43,121
230281,0.00712893430240883,160,Heilongjiang,讷河市,黑龙江省,6670.45462570217,0,0.0374132972759127,44,121
230321,0.00709935157162811,160,Heilongjiang,鸡东县,黑龙江省,3219.81774484176,0,0.082506344015438,45,121
230622,0.00707325652039387,160,Heilongjiang,肇源县,黑龙江省,4148.88578475688,0,0.000728652674433127,46,121
230603,0.00686372067012095,160,Heilongjiang,龙凤区,黑龙江省,399.02306748823,11,0,47,121
230104,0.00674322616620253,160,Heilongjiang,道外区,黑龙江省,614.513700133647,6,0,48,121
230521,0.00662389041336272,160,Heilongjiang,集贤县,黑龙江省,2247.47922019348,1,0,49,121
231181,0.00655899210590793,160,Heilongjiang,北安市,黑龙江省,7190.2259355999,0,0.0572663795174069,50,121
230103,0.00651845107998304,160,Heilongjiang,南岗区,黑龙江省,170.687168532328,21,0,51,121
230822,0.00650512392401108,160,Heilongjiang,桦南县,黑龙江省,4421.42479645081,0,0,52,121
230717,0.00628759363400417,160,Heilongjiang,伊美区,黑龙江省,3646.60475818708,1,0,53,121
230123,0.00622164359264654,160,Heilongjiang,依兰县,黑龙江省,4606.76075667312,0,0.00461976279155054,54,121
230604,0.00615513508002806,160,Heilongjiang,让胡路区,黑龙江省,1189.46218458132,2,0,55,121
231224,0.00612725585294951,160,Heilongjiang,庆安县,黑龙江省,5468.6914895438,0,0,56,121
230724,0.00610816546257145,160,Heilongjiang,丰林县,黑龙江省,3030.79277065908,1,0.0466242613705709,57,121
230113,0.00605557749842269,160,Heilongjiang,双城区,黑龙江省,3113.77311030793,0,0,58,121
230125,0.00603807890503704,160,Heilongjiang,宾县,黑龙江省,3847.82956570365,0,0,59,121
231225,0.00585266072094258,160,Heilongjiang,明水县,黑龙江省,2295.16825489515,0,0.132541276942395,60,121
230406,0.00573397120674856,160,Heilongjiang,东山区,黑龙江省,4347.38093984328,0,0.0034340425668558,61,121
230422,0.00564883012494154,160,Heilongjiang,绥滨县,黑龙江省,3345.19251723761,0,0,62,121
230203,0.00564021084066938,160,Heilongjiang,建华区,黑龙江省,111.61985769254,19,0.0770919037425198,63,121
231283,0.00554277718059575,160,Heilongjiang,海伦市,黑龙江省,4642.50036176267,0,0,64,121
230129,0.00552597864126112,160,Heilongjiang,延寿县,黑龙江省,3091.86051464401,0,0.00873352665945673,65,121
230621,0.00545069365431821,160,Heilongjiang,肇州县,黑龙江省,2446.60785792879,0,0,66,121
230126,0.0054023276274696,160,Heilongjiang,巴彦县,黑龙江省,3140.5964844674,0,0,67,121
230781,0.00539954175088993,160,Heilongjiang,铁力市,黑龙江省,3702.67002965524,0,0,68,121
230127,0.00538054349146776,160,Heilongjiang,木兰县,黑龙江省,3171.62215498625,0,0,69,121
230223,0.00526363389483542,160,Heilongjiang,依安县,黑龙江省,3678.64310807141,0,3.818839993269e-05,70,121
230828,0.00523648128422454,160,Heilongjiang,汤原县,黑龙江省,3419.95935679771,0,0.00140414759920028,71,121
231226,0.00521749227557534,160,Heilongjiang,绥棱县,黑龙江省,4312.49772739428,0,0.00367464972376192,72,121
230205,0.00521716137896536,160,Heilongjiang,昂昂溪区,黑龙江省,728.50192462048,2,0.00842622770024767,73,121
230124,0.00511963271786813,160,Heilongjiang,方正县,黑龙江省,2979.11019467257,0,0.000345766313155658,74,121
230231,0.00501148226266826,160,Heilongjiang,拜泉县,黑龙江省,3592.99710059953,0,0,75,121
231222,0.00497401985872302,160,Heilongjiang,兰西县,黑龙江省,2485.23384748377,0,0.000547387323597039,76,121
231202,0.00496995742956234,160,Heilongjiang,北林区,黑龙江省,2754.51596691327,0,0,77,121
230719,0.00491246913230618,160,Heilongjiang,友好区,黑龙江省,2977.91926881655,0,0.0928975816279721,78,121
231124,0.00489972547464024,160,Heilongjiang,孙吴县,黑龙江省,4315.27952563496,0,0.0309649179361464,79,121
230826,0.00486047828852636,160,Heilongjiang,桦川县,黑龙江省,2223.67939020552,0,0.00598394019667445,80,121
231223,0.00486032568699215,160,Heilongjiang,青冈县,黑龙江省,2679.19571262083,0,0.00112027344848228,81,121
230723,0.00485121048849096,160,Heilongjiang,汤旺县,黑龙江省,2068.52196481493,0,0.134535027266391,82,121
230902,0.00484464071034509,160,Heilongjiang,新兴区,黑龙江省,2161.46695085249,0,0,83,121
230111,0.00479985569571329,160,Heilongjiang,呼兰区,黑龙江省,2181.49961533672,0,0.00156813584076774,84,121
231221,0.00478830817024934,160,Heilongjiang,望奎县,黑龙江省,2316.6650798929,0,0.0174768369844303,85,121
230229,0.00468660413528202,160,Heilongjiang,克山县,黑龙江省,3189.7842958058,0,0,86,121
230726,0.00455820026684817,160,Heilongjiang,南岔县,黑龙江省,2979.17229336445,0,0,87,121
231002,0.00448319078424339,160,Heilongjiang,东安区,黑龙江省,581.114536949931,1,0.107577044420268,88,121
230522,0.00443222764519171,160,Heilongjiang,友谊县,黑龙江省,1683.34252246732,0,0.00153659593390537,89,121
230904,0.00434719093417607,160,Heilongjiang,茄子河区,黑龙江省,1564.29123045129,0,0,90,121
231003,0.00411339791881724,160,Heilongjiang,阳明区,黑龙江省,1323.68198701723,0,0,91,121
230751,0.00399666137307776,160,Heilongjiang,金林区,黑龙江省,2333.40642378493,0,0,92,121
230605,0.00399393639804847,160,Heilongjiang,红岗区,黑龙江省,636.467554156625,1,0,93,121
230230,0.00386396217405243,160,Heilongjiang,克东县,黑龙江省,2085.78598975974,0,0,94,121
230602,0.00344052270598594,160,Heilongjiang,萨尔图区,黑龙江省,492.060851507673,1,0,95,121
230718,0.00330535829178073,160,Heilongjiang,乌翠区,黑龙江省,1559.07018170161,0,0,96,121
231081,0.00303648519956483,160,Heilongjiang,绥芬河市,黑龙江省,413.656940226671,0,0.00626166520440413,97,121
