term,truth_HR,mean_est_HR,bias_logHR,rel_bias_pct,coverage_95,n_sim
clim_change_z,1.36604156587654,1.36051793545916,-0.00405172743981902,-1.29897536112374,0.926666666666667,150
effort_z,1.41361086045284,1.4135585363596,-3.70151808393171e-05,-0.0106934759232434,0.913333333333333,150
clim_var_z,0.995020116485783,0.990497425375743,-0.00455568771042035,,0.946666666666667,150
clim_change_z:effort_z,0.846498598616864,0.85503922680703,0.0100388011218036,6.02400115880837,0.953333333333333,150
