unit_id,share,n_species,province,unit_nm,prov_cn,rank_in_prov
220700,0.123488057522829,174,Jilin,松原市,吉林省,5
220800,0.1504256848952,174,Jilin,白城市,吉林省,2
222400,0.0817399644107195,174,Jilin,延边朝鲜族自治州,吉林省,8
230100,0.113615086673483,160,Heilongjiang,哈尔滨市,黑龙江省,3
230200,0.0713818974793872,160,Heilongjiang,齐齐哈尔市,黑龙江省,7
230300,0.0908657947280573,160,Heilongjiang,鸡西市,黑龙江省,4
230400,0.0509269992158694,160,Heilongjiang,鹤岗市,黑龙江省,11
230500,0.0679954388653987,160,Heilongjiang,双鸭山市,黑龙江省,8
230600,0.126870812758392,160,Heilongjiang,大庆市,黑龙江省,1
230700,0.0550453221637665,160,Heilongjiang,伊春市,黑龙江省,10
230800,0.061019137321988,160,Heilongjiang,佳木斯市,黑龙江省,9
230900,0.0497433735511982,160,Heilongjiang,七台河市,黑龙江省,12
231000,0.0466965423308205,160,Heilongjiang,牡丹江市,黑龙江省,13
231100,0.115847769800136,160,Heilongjiang,黑河市,黑龙江省,2
231200,0.0721931352466546,160,Heilongjiang,绥化市,黑龙江省,6
232700,0.077798689864849,160,Heilongjiang,大兴安岭地区,黑龙江省,5
310000,1,210,Shanghai,上海市,上海市,1
320100,0.116377631272269,254,Jiangsu,南京市,江苏省,5
320200,0.129634735175711,254,Jiangsu,无锡市,江苏省,3
320300,0.0446089629617724,254,Jiangsu,徐州市,江苏省,7
320400,0.0429691234986549,254,Jiangsu,常州市,江苏省,8
320500,0.15211697699021,254,Jiangsu,苏州市,江苏省,2
320600,0.118499154219073,254,Jiangsu,南通市,江苏省,4
320700,0.0819824761276486,254,Jiangsu,连云港市,江苏省,6
320800,0.0417031536256926,254,Jiangsu,淮安市,江苏省,9
320900,0.158276813722209,254,Jiangsu,盐城市,江苏省,1
321000,0.0384296608422887,254,Jiangsu,扬州市,江苏省,10
321100,0.0249247575412475,254,Jiangsu,镇江市,江苏省,12
321200,0.0279005433616876,254,Jiangsu,泰州市,江苏省,11
321300,0.0225760106615361,254,Jiangsu,宿迁市,江苏省,13
330100,0.135059518987487,267,Zhejiang,杭州市,浙江省,2
330200,0.0729696090826246,267,Zhejiang,宁波市,浙江省,8
330300,0.142436346985368,267,Zhejiang,温州市,浙江省,1
330400,0.0480341300192353,267,Zhejiang,嘉兴市,浙江省,10
330500,0.102034476840947,267,Zhejiang,湖州市,浙江省,5
330600,0.0876699052983693,267,Zhejiang,绍兴市,浙江省,6
330700,0.0797254765233601,267,Zhejiang,金华市,浙江省,7
330800,0.0718154211500933,267,Zhejiang,衢州市,浙江省,9
330900,0.0329897242365627,267,Zhejiang,舟山市,浙江省,11
331000,0.120890219892032,267,Zhejiang,台州市,浙江省,3
331100,0.106375170983921,267,Zhejiang,丽水市,浙江省,4
340100,0.161002608486296,250,Anhui,合肥市,安徽省,1
340200,0.0494856546166128,250,Anhui,芜湖市,安徽省,9
340300,0.0508487794543822,250,Anhui,蚌埠市,安徽省,8
340400,0.0240474924877918,250,Anhui,淮南市,安徽省,12
340500,0.0407165491775688,250,Anhui,马鞍山市,安徽省,10
340600,0.0205777956673487,250,Anhui,淮北市,安徽省,13
340700,0.0129827062103816,250,Anhui,铜陵市,安徽省,15
340800,0.106761743045742,250,Anhui,安庆市,安徽省,5
341000,0.125418970311502,250,Anhui,黄山市,安徽省,2
341100,0.0543247989751209,250,Anhui,滁州市,安徽省,6
341200,0.0393620447088832,250,Anhui,阜阳市,安徽省,11
341300,0.0119486378725533,250,Anhui,宿州市,安徽省,16
341500,0.119297109242874,250,Anhui,六安市,安徽省,3
341600,0.0166805931233003,250,Anhui,亳州市,安徽省,14
341700,0.11553997517781,250,Anhui,池州市,安徽省,4
341800,0.0510045414418328,250,Anhui,宣城市,安徽省,7
350100,0.153414740864929,274,Fujian,福州市,福建省,2
350200,0.0534179537868921,274,Fujian,厦门市,福建省,8
350300,0.0267981950631429,274,Fujian,莆田市,福建省,9
350400,0.126731832893471,274,Fujian,三明市,福建省,4
350500,0.126783308876997,274,Fujian,泉州市,福建省,3
350600,0.160190637416669,274,Fujian,漳州市,福建省,1
350700,0.109163449188889,274,Fujian,南平市,福建省,7
350800,0.119453701442079,274,Fujian,龙岩市,福建省,6
350900,0.124046180466931,274,Fujian,宁德市,福建省,5
360100,0.135285554306342,237,Jiangxi,南昌市,江西省,4
360200,0.0280391645230219,237,Jiangxi,景德镇市,江西省,10
360300,0.027968018546947,237,Jiangxi,萍乡市,江西省,11
360400,0.145685956602268,237,Jiangxi,九江市,江西省,1
360500,0.0517842693171568,237,Jiangxi,新余市,江西省,8
360600,0.0417644474652495,237,Jiangxi,鹰潭市,江西省,9
360700,0.141046018221477,237,Jiangxi,赣州市,江西省,3
360800,0.144064964608834,237,Jiangxi,吉安市,江西省,2
360900,0.114854852423107,237,Jiangxi,宜春市,江西省,5
361000,0.0819813860870911,237,Jiangxi,抚州市,江西省,7
361100,0.0875253678985049,237,Jiangxi,上饶市,江西省,6
370100,0.0630909055082623,250,Shandong,济南市,山东省,7
370200,0.13037317027113,250,Shandong,青岛市,山东省,1
370300,0.0295593094150459,250,Shandong,淄博市,山东省,13
370400,0.00691932643899829,250,Shandong,枣庄市,山东省,16
370500,0.0562107144135997,250,Shandong,东营市,山东省,9
370600,0.106287948828126,250,Shandong,烟台市,山东省,4
370700,0.0833877920394545,250,Shandong,潍坊市,山东省,5
370800,0.0527869732198862,250,Shandong,济宁市,山东省,10
370900,0.110629038040054,250,Shandong,泰安市,山东省,3
371000,0.114941166926731,250,Shandong,威海市,山东省,2
371100,0.0622879312942163,250,Shandong,日照市,山东省,8
371300,0.0444590439950815,250,Shandong,临沂市,山东省,11
371400,0.0211077309335146,250,Shandong,德州市,山东省,14
371500,0.0147309687886274,250,Shandong,聊城市,山东省,15
371600,0.0679005021991471,250,Shandong,滨州市,山东省,6
371700,0.0353274776881244,250,Shandong,菏泽市,山东省,12
410100,0.0905570528810599,225,Henan,郑州市,河南省,5
410200,0.0320717183924557,225,Henan,开封市,河南省,11
410300,0.116593100362498,225,Henan,洛阳市,河南省,3
410400,0.0426651708833063,225,Henan,平顶山市,河南省,8
410500,0.0312321292484365,225,Henan,安阳市,河南省,12
410600,0.0120828110551468,225,Henan,鹤壁市,河南省,16
410700,0.105847690611614,225,Henan,新乡市,河南省,4
410800,0.0217420616228526,225,Henan,焦作市,河南省,14
410900,0.00825236144270844,225,Henan,濮阳市,河南省,18
411000,0.0174235922324118,225,Henan,许昌市,河南省,15
411100,0.0354432542859205,225,Henan,漯河市,河南省,9
411200,0.0892199886649621,225,Henan,三门峡市,河南省,6
411300,0.15045008377106,225,Henan,南阳市,河南省,1
411400,0.00968869956576787,225,Henan,商丘市,河南省,17
411500,0.130824899884195,225,Henan,信阳市,河南省,2
411600,0.0219539413901554,225,Henan,周口市,河南省,13
411700,0.0343047545437694,225,Henan,驻马店市,河南省,10
419001,0.0496466891616801,225,Henan,济源市,河南省,7
420100,0.118460807133619,258,Hubei,武汉市,湖北省,1
420200,0.00999382047597518,258,Hubei,黄石市,湖北省,17
420300,0.098202893428545,258,Hubei,十堰市,湖北省,5
420500,0.099624908674153,258,Hubei,宜昌市,湖北省,4
420600,0.0401538679993066,258,Hubei,襄阳市,湖北省,11
420700,0.0149316278647362,258,Hubei,鄂州市,湖北省,15
420800,0.0604854979691842,258,Hubei,荆门市,湖北省,9
420900,0.0353267044589167,258,Hubei,孝感市,湖北省,12
421000,0.0611863918809335,258,Hubei,荆州市,湖北省,8
421100,0.0724583199897388,258,Hubei,黄冈市,湖北省,6
421200,0.0707319813120673,258,Hubei,咸宁市,湖北省,7
421300,0.0410845227948426,258,Hubei,随州市,湖北省,10
422800,0.110915529676523,258,Hubei,恩施土家族苗族自治州,湖北省,2
429004,0.0144807503589737,258,Hubei,仙桃市,湖北省,16
429005,0.0280387018486536,258,Hubei,潜江市,湖北省,13
429006,0.0184268484245748,258,Hubei,天门市,湖北省,14
429021,0.105496825709258,258,Hubei,神农架林区,湖北省,3
430100,0.142792236502357,235,Hunan,长沙市,湖南省,2
430200,0.0484178831829627,235,Hunan,株洲市,湖南省,8
430300,0.0116548919700894,235,Hunan,湘潭市,湖南省,14
430400,0.0714407471886599,235,Hunan,衡阳市,湖南省,7
430500,0.0334582038801205,235,Hunan,邵阳市,湖南省,12
430600,0.0382678709332983,235,Hunan,岳阳市,湖南省,11
430700,0.146394199249139,235,Hunan,常德市,湖南省,1
430800,0.112028260779509,235,Hunan,张家界市,湖南省,4
430900,0.0433093269542442,235,Hunan,益阳市,湖南省,10
431000,0.0915666762947249,235,Hunan,郴州市,湖南省,5
431100,0.113063679874162,235,Hunan,永州市,湖南省,3
431200,0.0805813952527822,235,Hunan,怀化市,湖南省,6
431300,0.0219247247622559,235,Hunan,娄底市,湖南省,13
433100,0.0450999031756954,235,Hunan,湘西土家族苗族自治州,湖南省,9
440100,0.0411112568216617,244,Guangdong,广州市,广东省,14
440200,0.0630911526535551,244,Guangdong,韶关市,广东省,4
440300,0.042342890693714,244,Guangdong,深圳市,广东省,13
440400,0.0514071903627791,244,Guangdong,珠海市,广东省,9
440500,0.0249593022083451,244,Guangdong,汕头市,广东省,18
440600,0.0340653183764236,244,Guangdong,佛山市,广东省,17
440700,0.0610178128291115,244,Guangdong,江门市,广东省,5
440800,0.0539901650472383,244,Guangdong,湛江市,广东省,8
440900,0.0476220586315693,244,Guangdong,茂名市,广东省,10
441200,0.0937773155412902,244,Guangdong,肇庆市,广东省,1
441300,0.054927035862603,244,Guangdong,惠州市,广东省,7
441400,0.0439163763400686,244,Guangdong,梅州市,广东省,12
441500,0.017368692627802,244,Guangdong,汕尾市,广东省,21
441600,0.0463679973311409,244,Guangdong,河源市,广东省,11
441700,0.0753489845427851,244,Guangdong,阳江市,广东省,2
441800,0.0739229683215429,244,Guangdong,清远市,广东省,3
441900,0.0580044705417752,244,Guangdong,东莞市,广东省,6
442000,0.0345682125283613,244,Guangdong,中山市,广东省,16
445100,0.0245244179183726,244,Guangdong,潮州市,广东省,19
445200,0.0190911315604931,244,Guangdong,揭阳市,广东省,20
445300,0.0385752492593677,244,Guangdong,云浮市,广东省,15
450100,0.0909263777388717,261,Guangxi,南宁市,广西壮族自治区,4
450200,0.0920922074221477,261,Guangxi,柳州市,广西壮族自治区,3
450300,0.0827253671038988,261,Guangxi,桂林市,广西壮族自治区,6
450400,0.0488590049279197,261,Guangxi,梧州市,广西壮族自治区,10
450500,0.0898081293609209,261,Guangxi,北海市,广西壮族自治区,5
450600,0.0392871118356677,261,Guangxi,防城港市,广西壮族自治区,12
450700,0.0392181132689669,261,Guangxi,钦州市,广西壮族自治区,13
450800,0.0353228867118149,261,Guangxi,贵港市,广西壮族自治区,14
450900,0.0456870879203838,261,Guangxi,玉林市,广西壮族自治区,11
451000,0.117607494775128,261,Guangxi,百色市,广西壮族自治区,2
451100,0.054265701067161,261,Guangxi,贺州市,广西壮族自治区,9
451200,0.0659715129081515,261,Guangxi,河池市,广西壮族自治区,8
451300,0.0793289346283377,261,Guangxi,来宾市,广西壮族自治区,7
451400,0.118900070330629,261,Guangxi,崇左市,广西壮族自治区,1
460100,0.113667583339183,191,Hainan,海口市,海南省,1
460200,0.0623718147179057,191,Hainan,三亚市,海南省,6
460400,0.0658749552745348,191,Hainan,儋州市,海南省,3
469001,0.0606997543648744,191,Hainan,五指山市,海南省,7
469002,0.0340277378808305,191,Hainan,琼海市,海南省,16
469005,0.0530588842736343,191,Hainan,文昌市,海南省,10
469006,0.0602321906265059,191,Hainan,万宁市,海南省,8
469007,0.0551155222387282,191,Hainan,东方市,海南省,9
469021,0.0253750949166342,191,Hainan,定安县,海南省,17
469022,0.0165750070605154,191,Hainan,屯昌县,海南省,18
469023,0.0437265826987559,191,Hainan,澄迈县,海南省,15
469024,0.0638236607379645,191,Hainan,临高县,海南省,4
469025,0.0527915581883472,191,Hainan,白沙黎族自治县,海南省,11
469026,0.0635218716975677,191,Hainan,昌江黎族自治县,海南省,5
469027,0.0854840040850934,191,Hainan,乐东黎族自治县,海南省,2
469028,0.0491016707133422,191,Hainan,陵水黎族自治县,海南省,12
469029,0.048191828795359,191,Hainan,保亭黎族苗族自治县,海南省,13
469030,0.0463602783902237,191,Hainan,琼中黎族苗族自治县,海南省,14
5e+05,1,278,Chongqing,重庆市,重庆市,1
510100,0.0679394878205442,301,Sichuan,成都市,四川省,5
510300,0.0116551675287908,301,Sichuan,自贡市,四川省,20
510400,0.0605280868722518,301,Sichuan,攀枝花市,四川省,8
510500,0.0419421420767126,301,Sichuan,泸州市,四川省,13
510600,0.0431193296629385,301,Sichuan,德阳市,四川省,12
510700,0.0714777100449965,301,Sichuan,绵阳市,四川省,3
510800,0.0804000433434757,301,Sichuan,广元市,四川省,1
510900,0.0121515999169414,301,Sichuan,遂宁市,四川省,19
511000,0.0179290290909662,301,Sichuan,内江市,四川省,18
511100,0.0701356637475513,301,Sichuan,乐山市,四川省,4
511300,0.0405026416641109,301,Sichuan,南充市,四川省,15
511400,0.0288605180601923,301,Sichuan,眉山市,四川省,16
511500,0.0725304251491814,301,Sichuan,宜宾市,四川省,2
511600,0.00779003424804293,301,Sichuan,广安市,四川省,21
511700,0.0413795722916556,301,Sichuan,达州市,四川省,14
511800,0.0621969802068254,301,Sichuan,雅安市,四川省,7
511900,0.0569564561997707,301,Sichuan,巴中市,四川省,11
512000,0.0278859235440903,301,Sichuan,资阳市,四川省,17
513200,0.0599482004928985,301,Sichuan,阿坝藏族羌族自治州,四川省,9
513300,0.0651055711268714,301,Sichuan,甘孜藏族自治州,四川省,6
513400,0.0595654169111915,301,Sichuan,凉山彝族自治州,四川省,10
520100,0.179507811686584,272,Guizhou,贵阳市,贵州省,1
520200,0.0599324031252843,272,Guizhou,六盘水市,贵州省,9
520300,0.153621448819741,272,Guizhou,遵义市,贵州省,2
520400,0.0814277709819798,272,Guizhou,安顺市,贵州省,7
520500,0.126355587431841,272,Guizhou,毕节市,贵州省,3
520600,0.0994514412095649,272,Guizhou,铜仁市,贵州省,5
522300,0.0799199161920324,272,Guizhou,黔西南布依族苗族自治州,贵州省,8
522600,0.125858887317048,272,Guizhou,黔东南苗族侗族自治州,贵州省,4
522700,0.0939247332359239,272,Guizhou,黔南布依族苗族自治州,贵州省,6
530100,0.0766245245669625,270,Yunnan,昆明市,云南省,3
530300,0.0473225317702549,270,Yunnan,曲靖市,云南省,14
530400,0.0637292290635928,270,Yunnan,玉溪市,云南省,8
530500,0.0646861754396921,270,Yunnan,保山市,云南省,7
530600,0.0720085343729982,270,Yunnan,昭通市,云南省,5
530700,0.0522693397214458,270,Yunnan,丽江市,云南省,13
530800,0.0548498190932074,270,Yunnan,普洱市,云南省,10
530900,0.0548010832171959,270,Yunnan,临沧市,云南省,11
532300,0.0416057945428234,270,Yunnan,楚雄彝族自治州,云南省,16
532500,0.0757740836825075,270,Yunnan,红河哈尼族彝族自治州,云南省,4
532600,0.0653901458137669,270,Yunnan,文山壮族苗族自治州,云南省,6
532800,0.0468525363189875,270,Yunnan,西双版纳傣族自治州,云南省,15
532900,0.0779323358427213,270,Yunnan,大理白族自治州,云南省,2
533100,0.0531616520331241,270,Yunnan,德宏傣族景颇族自治州,云南省,12
533300,0.0590646281999429,270,Yunnan,怒江傈僳族自治州,云南省,9
533400,0.0939275863207771,270,Yunnan,迪庆藏族自治州,云南省,1
540100,0.134574723090476,236,Tibet,拉萨市,西藏自治区,4
540200,0.118583124894998,236,Tibet,日喀则市,西藏自治区,5
540300,0.172189125770621,236,Tibet,昌都市,西藏自治区,2
540400,0.316705896189355,236,Tibet,林芝市,西藏自治区,1
540500,0.137336267497154,236,Tibet,山南市,西藏自治区,3
540600,0.0619185113074808,236,Tibet,那曲市,西藏自治区,6
542500,0.0586923512499156,236,Tibet,阿里地区,西藏自治区,7
610100,0.163592931423152,241,Shaanxi,西安市,陕西省,1
610200,0.0183592883791396,241,Shaanxi,铜川市,陕西省,10
610300,0.111552202188872,241,Shaanxi,宝鸡市,陕西省,5
610400,0.0760842304484555,241,Shaanxi,咸阳市,陕西省,7
610500,0.115556113998692,241,Shaanxi,渭南市,陕西省,4
610600,0.062357951041456,241,Shaanxi,延安市,陕西省,8
610700,0.145412627707443,241,Shaanxi,汉中市,陕西省,3
610800,0.0623027374242903,241,Shaanxi,榆林市,陕西省,9
610900,0.147819496127599,241,Shaanxi,安康市,陕西省,2
611000,0.096962421260901,241,Shaanxi,商洛市,陕西省,6
620100,0.082763091799023,242,Gansu,兰州市,甘肃省,5
620200,0.039728070461458,242,Gansu,嘉峪关市,甘肃省,13
620300,0.0276822992960389,242,Gansu,金昌市,甘肃省,14
620400,0.0487664373802066,242,Gansu,白银市,甘肃省,10
620500,0.0623359949167695,242,Gansu,天水市,甘肃省,7
620600,0.045340752148264,242,Gansu,武威市,甘肃省,11
620700,0.0932448185809228,242,Gansu,张掖市,甘肃省,3
620800,0.05871651917133,242,Gansu,平凉市,甘肃省,8
620900,0.121074633597504,242,Gansu,酒泉市,甘肃省,2
621000,0.0644009343197042,242,Gansu,庆阳市,甘肃省,6
621100,0.052887419280561,242,Gansu,定西市,甘肃省,9
621200,0.169545927164327,242,Gansu,陇南市,甘肃省,1
622900,0.0897382482287136,242,Gansu,临夏回族自治州,甘肃省,4
623000,0.0437748536551774,242,Gansu,甘南藏族自治州,甘肃省,12
630100,0.148572082556853,201,Qinghai,西宁市,青海省,4
630200,0.155374182651266,201,Qinghai,海东市,青海省,3
632200,0.0776494140249287,201,Qinghai,海北藏族自治州,青海省,8
632300,0.0805216370458035,201,Qinghai,黄南藏族自治州,青海省,7
632500,0.103789282709044,201,Qinghai,海南藏族自治州,青海省,5
632600,0.101318257703566,201,Qinghai,果洛藏族自治州,青海省,6
632700,0.162105794252121,201,Qinghai,玉树藏族自治州,青海省,2
632800,0.170669349056418,201,Qinghai,海西蒙古族藏族自治州,青海省,1
640100,0.205765002858692,159,Ningxia,银川市,宁夏回族自治区,2
640200,0.166493334889127,159,Ningxia,石嘴山市,宁夏回族自治区,5
640300,0.18917896015453,159,Ningxia,吴忠市,宁夏回族自治区,4
640400,0.236700714382425,159,Ningxia,固原市,宁夏回族自治区,1
640500,0.201861987715226,159,Ningxia,中卫市,宁夏回族自治区,3
650100,0.0699384751172167,248,Xinjiang,乌鲁木齐市,新疆维吾尔自治区,2
650200,0.0402781732444777,248,Xinjiang,克拉玛依市,新疆维吾尔自治区,14
650400,0.0556947263242178,248,Xinjiang,吐鲁番市,新疆维吾尔自治区,10
650500,0.0659708924305497,248,Xinjiang,哈密市,新疆维吾尔自治区,3
652300,0.0561211558833541,248,Xinjiang,昌吉回族自治州,新疆维吾尔自治区,9
652700,0.0623287051170043,248,Xinjiang,博尔塔拉蒙古自治州,新疆维吾尔自治区,6
652800,0.0874286345461114,248,Xinjiang,巴音郭楞蒙古自治州,新疆维吾尔自治区,1
652900,0.0612237221219413,248,Xinjiang,阿克苏地区,新疆维吾尔自治区,7
653000,0.0444141214013799,248,Xinjiang,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,12
653100,0.0641197265169736,248,Xinjiang,喀什地区,新疆维吾尔自治区,5
653200,0.0574871400527556,248,Xinjiang,和田地区,新疆维吾尔自治区,8
654000,0.0417049483479376,248,Xinjiang,伊犁哈萨克自治州,新疆维吾尔自治区,13
654200,0.0495065570301875,248,Xinjiang,塔城地区,新疆维吾尔自治区,11
654300,0.0652200837759804,248,Xinjiang,阿勒泰地区,新疆维吾尔自治区,4
659001,0.0235483516862967,248,Xinjiang,石河子市,新疆维吾尔自治区,17
659002,0.0147738463622794,248,Xinjiang,阿拉尔市,新疆维吾尔自治区,20
659003,0.0114455819199065,248,Xinjiang,图木舒克市,新疆维吾尔自治区,22
659004,0.0286603890824031,248,Xinjiang,五家渠市,新疆维吾尔自治区,15
659005,0.0258088576617388,248,Xinjiang,北屯市,新疆维吾尔自治区,16
659006,0.0179509364288847,248,Xinjiang,铁门关市,新疆维吾尔自治区,19
659007,0.0129277123515147,248,Xinjiang,双河市,新疆维吾尔自治区,21
659008,0.0112038171778876,248,Xinjiang,可克达拉市,新疆维吾尔自治区,23
659009,0.0105797714603091,248,Xinjiang,昆玉市,新疆维吾尔自治区,24
659010,0.0216636739586922,248,Xinjiang,胡杨河市,新疆维吾尔自治区,18
