unit_id,share,n_species,province,unit_nm,prov_cn,rank_in_prov
231282,0.00935926224750699,160,Heilongjiang,肇东市,黑龙江省,40
231283,0.00636475129553277,160,Heilongjiang,海伦市,黑龙江省,92
232701,0.0122076450820576,160,Heilongjiang,漠河市,黑龙江省,10
232721,0.0117280156911253,160,Heilongjiang,呼玛县,黑龙江省,11
232722,0.0101015513983304,160,Heilongjiang,塔河县,黑龙江省,25
310101,0.0454170278060513,210,Shanghai,黄浦区,上海市,14
310104,0.0467095714534558,210,Shanghai,徐汇区,上海市,13
310105,0.0472362015906398,210,Shanghai,长宁区,上海市,11
310106,0.0415649169027542,210,Shanghai,静安区,上海市,15
310107,0.046834420914646,210,Shanghai,普陀区,上海市,12
310109,0.0359588040591802,210,Shanghai,虹口区,上海市,16
310110,0.0488827584499496,210,Shanghai,杨浦区,上海市,10
310112,0.0672623636474619,210,Shanghai,闵行区,上海市,9
310113,0.0697489947942807,210,Shanghai,宝山区,上海市,6
310114,0.0733752877326738,210,Shanghai,嘉定区,上海市,5
310115,0.0935615921846291,210,Shanghai,浦东新区,上海市,1
310116,0.069353191502921,210,Shanghai,金山区,上海市,7
310117,0.0755820723534644,210,Shanghai,松江区,上海市,4
310118,0.078259227407311,210,Shanghai,青浦区,上海市,3
310120,0.0682817718905509,210,Shanghai,奉贤区,上海市,8
310151,0.0919717973100302,210,Shanghai,崇明区,上海市,2
320102,0.0127546698531717,254,Jiangsu,玄武区,江苏省,25
320104,0.00972856555531012,254,Jiangsu,秦淮区,江苏省,48
320105,0.00920396617143135,254,Jiangsu,建邺区,江苏省,52
320106,0.00978121332880402,254,Jiangsu,鼓楼区,江苏省,46
320111,0.0160567008857247,254,Jiangsu,浦口区,江苏省,11
320113,0.0127375985616597,254,Jiangsu,栖霞区,江苏省,26
320114,0.0082555829181527,254,Jiangsu,雨花台区,江苏省,64
320115,0.0153894317717484,254,Jiangsu,江宁区,江苏省,15
320116,0.013640261594836,254,Jiangsu,六合区,江苏省,21
320117,0.0117790018201228,254,Jiangsu,溧水区,江苏省,35
320118,0.00965572650899141,254,Jiangsu,高淳区,江苏省,50
320205,0.0104614879966871,254,Jiangsu,锡山区,江苏省,40
320206,0.00577816346818557,254,Jiangsu,惠山区,江苏省,86
320211,0.0176783719737295,254,Jiangsu,滨湖区,江苏省,4
320213,0.0109915974320923,254,Jiangsu,梁溪区,江苏省,39
320214,0.0104493355711233,254,Jiangsu,新吴区,江苏省,41
320281,0.0116996679391426,254,Jiangsu,江阴市,江苏省,36
320282,0.0169562566651834,254,Jiangsu,宜兴市,江苏省,8
320302,0.00854210304359844,254,Jiangsu,鼓楼区,江苏省,60
320303,0.00822085222984813,254,Jiangsu,云龙区,江苏省,66
320305,0.00305860640596497,254,Jiangsu,贾汪区,江苏省,96
320311,0.00903201036713327,254,Jiangsu,泉山区,江苏省,55
320312,0.0119319725652907,254,Jiangsu,铜山区,江苏省,32
320321,0.00654429983039259,254,Jiangsu,丰县,江苏省,80
320322,0.00539671204697999,254,Jiangsu,沛县,江苏省,88
320324,0.00487757041196742,254,Jiangsu,睢宁县,江苏省,92
320381,0.00533731964556022,254,Jiangsu,新沂市,江苏省,89
320382,0.00423236140040595,254,Jiangsu,邳州市,江苏省,95
320402,0.00836187717958206,254,Jiangsu,天宁区,江苏省,63
320404,0.00623056030022771,254,Jiangsu,钟楼区,江苏省,81
320411,0.00915270492993615,254,Jiangsu,新北区,江苏省,53
320412,0.0129766613387673,254,Jiangsu,武进区,江苏省,24
320413,0.0144206671719711,254,Jiangsu,金坛区,江苏省,18
320481,0.0159205026775388,254,Jiangsu,溧阳市,江苏省,12
320505,0.0154110608255473,254,Jiangsu,虎丘区,江苏省,14
320506,0.0170418945911958,254,Jiangsu,吴中区,江苏省,7
320507,0.0135361747654055,254,Jiangsu,相城区,江苏省,22
320508,0.0134091560806888,254,Jiangsu,姑苏区,江苏省,23
320509,0.0157878266815682,254,Jiangsu,吴江区,江苏省,13
320581,0.0180988876198662,254,Jiangsu,常熟市,江苏省,3
320582,0.0174519198576564,254,Jiangsu,张家港市,江苏省,5
320583,0.0166616278419679,254,Jiangsu,昆山市,江苏省,9
320585,0.0142969014955054,254,Jiangsu,太仓市,江苏省,20
320602,0.010441708863076,254,Jiangsu,崇川区,江苏省,42
320611,0.00597512758243872,254,Jiangsu,港闸区,江苏省,85
320612,0.0117969094093152,254,Jiangsu,通州区,江苏省,34
320623,0.0171817757860365,254,Jiangsu,如东县,江苏省,6
320681,0.0143752564760565,254,Jiangsu,启东市,江苏省,19
320682,0.00754044070528888,254,Jiangsu,如皋市,江苏省,74
320684,0.0120194407052857,254,Jiangsu,海门市,江苏省,31
320685,0.0100793908180059,254,Jiangsu,海安市,江苏省,44
320703,0.0148959802165647,254,Jiangsu,连云区,江苏省,16
320706,0.0122658792096405,254,Jiangsu,海州区,江苏省,30
320707,0.0125043154669646,254,Jiangsu,赣榆区,江苏省,28
320722,0.00602731295120836,254,Jiangsu,东海县,江苏省,83
320723,0.00748910589612468,254,Jiangsu,灌云县,江苏省,75
320724,0.00529798393915956,254,Jiangsu,灌南县,江苏省,91
320803,0.00777928038730134,254,Jiangsu,淮安区,江苏省,70
320804,0.00811816237221583,254,Jiangsu,淮阴区,江苏省,68
320812,0.00913923444495963,254,Jiangsu,清江浦区,江苏省,54
320813,0.0114971398457511,254,Jiangsu,洪泽区,江苏省,37
320826,0.00613158789068175,254,Jiangsu,涟水县,江苏省,82
320830,0.0126806331583322,254,Jiangsu,盱眙县,江苏省,27
320831,0.00866549585165291,254,Jiangsu,金湖县,江苏省,58
320902,0.0124253313275194,254,Jiangsu,亭湖区,江苏省,29
320903,0.0086058474440429,254,Jiangsu,盐都区,江苏省,59
320904,0.0208047813744478,254,Jiangsu,大丰区,江苏省,1
320921,0.0110855303318919,254,Jiangsu,响水县,江苏省,38
320922,0.00937964027727291,254,Jiangsu,滨海县,江苏省,51
320923,0.0100425563844755,254,Jiangsu,阜宁县,江苏省,45
320924,0.0160835168078541,254,Jiangsu,射阳县,江苏省,10
320925,0.00716276901740538,254,Jiangsu,建湖县,江苏省,77
320981,0.0186325052429478,254,Jiangsu,东台市,江苏省,2
321002,0.00761031997536702,254,Jiangsu,广陵区,江苏省,72
321003,0.0101246318578228,254,Jiangsu,邗江区,江苏省,43
321012,0.00769273620169424,254,Jiangsu,江都区,江苏省,71
321023,0.00822302876719941,254,Jiangsu,宝应县,江苏省,65
321081,0.00546397100377514,254,Jiangsu,仪征市,江苏省,87
321084,0.00755282688290263,254,Jiangsu,高邮市,江苏省,73
321102,0.00973325385465331,254,Jiangsu,京口区,江苏省,47
321111,0.00848347929018896,254,Jiangsu,润州区,江苏省,62
321112,0.00967825890035963,254,Jiangsu,丹徒区,江苏省,49
321181,0.00693750494993588,254,Jiangsu,丹阳市,江苏省,79
321182,0.00468583987700106,254,Jiangsu,扬中市,江苏省,93
321183,0.0118475187694488,254,Jiangsu,句容市,江苏省,33
321202,0.00885977502376137,254,Jiangsu,海陵区,江苏省,57
321203,0.00742219931843845,254,Jiangsu,高港区,江苏省,76
321204,0.00849248211121013,254,Jiangsu,姜堰区,江苏省,61
321281,0.0078587561839633,254,Jiangsu,兴化市,江苏省,69
321282,0.00597980735037709,254,Jiangsu,靖江市,江苏省,84
321283,0.00532508470797308,254,Jiangsu,泰兴市,江苏省,90
321302,0.0081539492534561,254,Jiangsu,宿城区,江苏省,67
321311,0.00446266172248419,254,Jiangsu,宿豫区,江苏省,94
321322,0.00695420328060349,254,Jiangsu,沭阳县,江苏省,78
321323,0.00888284688747595,254,Jiangsu,泗阳县,江苏省,56
321324,0.0145203923253262,254,Jiangsu,泗洪县,江苏省,17
330102,0.00800619815082252,267,Zhejiang,上城区,浙江省,84
330103,0.00681747773862091,267,Zhejiang,下城区,浙江省,88
330104,0.010092616155033,267,Zhejiang,江干区,浙江省,65
330105,0.00852845412652247,267,Zhejiang,拱墅区,浙江省,83
330106,0.0111037367065522,267,Zhejiang,西湖区,浙江省,48
330108,0.00793375051348166,267,Zhejiang,滨江区,浙江省,86
330109,0.0132239326003571,267,Zhejiang,萧山区,浙江省,17
330110,0.0139771834246166,267,Zhejiang,余杭区,浙江省,8
330111,0.0114432313623294,267,Zhejiang,富阳区,浙江省,42
330112,0.0179213316871693,267,Zhejiang,临安区,浙江省,1
330122,0.0109975760858021,267,Zhejiang,桐庐县,浙江省,51
330127,0.0116927935384143,267,Zhejiang,淳安县,浙江省,37
330182,0.00879460919627374,267,Zhejiang,建德市,浙江省,80
330203,0.0100439119014819,267,Zhejiang,海曙区,浙江省,66
330205,0.00860197819693215,267,Zhejiang,江北区,浙江省,82
330206,0.00866996648525405,267,Zhejiang,北仑区,浙江省,81
330211,0.0097664114817289,267,Zhejiang,镇海区,浙江省,72
330212,0.0114422964060057,267,Zhejiang,鄞州区,浙江省,43
330213,0.010725280683083,267,Zhejiang,奉化区,浙江省,57
330225,0.0142299822906601,267,Zhejiang,象山县,浙江省,5
330226,0.00992935057158557,267,Zhejiang,宁海县,浙江省,68
330281,0.0125333935990537,267,Zhejiang,余姚市,浙江省,26
330282,0.0131024569112288,267,Zhejiang,慈溪市,浙江省,18
330302,0.0101934240233367,267,Zhejiang,鹿城区,浙江省,63
330303,0.00688235486457518,267,Zhejiang,龙湾区,浙江省,87
330304,0.0121074155409628,267,Zhejiang,瓯海区,浙江省,30
330305,0.00884388098147772,267,Zhejiang,洞头区,浙江省,77
330324,0.0116734849083274,267,Zhejiang,永嘉县,浙江省,38
330326,0.0127888368283052,267,Zhejiang,平阳县,浙江省,23
330327,0.0114859780490112,267,Zhejiang,苍南县,浙江省,40
330328,0.0114004121553269,267,Zhejiang,文成县,浙江省,45
330329,0.0140661301065137,267,Zhejiang,泰顺县,浙江省,7
330381,0.0138178645916459,267,Zhejiang,瑞安市,浙江省,10
330382,0.0132244895083805,267,Zhejiang,乐清市,浙江省,16
330383,0.00882585937614584,267,Zhejiang,龙港市,浙江省,78
330402,0.0123491090781783,267,Zhejiang,南湖区,浙江省,27
330411,0.0111654918353455,267,Zhejiang,秀洲区,浙江省,47
330421,0.0098273273906651,267,Zhejiang,嘉善县,浙江省,70
330424,0.013543318380972,267,Zhejiang,海盐县,浙江省,14
330481,0.0116449350310679,267,Zhejiang,海宁市,浙江省,39
330482,0.0135696549297273,267,Zhejiang,平湖市,浙江省,13
330483,0.0106762186496301,267,Zhejiang,桐乡市,浙江省,59
330502,0.0127614944480582,267,Zhejiang,吴兴区,浙江省,25
330503,0.0107135935700292,267,Zhejiang,南浔区,浙江省,58
330521,0.0127677930027788,267,Zhejiang,德清县,浙江省,24
330522,0.0144353276723735,267,Zhejiang,长兴县,浙江省,3
330523,0.0169379883498192,267,Zhejiang,安吉县,浙江省,2
330602,0.0121267779046839,267,Zhejiang,越城区,浙江省,29
330603,0.0117529530724926,267,Zhejiang,柯桥区,浙江省,34
330604,0.0137940172344743,267,Zhejiang,上虞区,浙江省,11
330624,0.00907061961525939,267,Zhejiang,新昌县,浙江省,75
330681,0.0132694190727499,267,Zhejiang,诸暨市,浙江省,15
330683,0.0119242044367437,267,Zhejiang,嵊州市,浙江省,32
330702,0.0111843185192734,267,Zhejiang,婺城区,浙江省,46
330703,0.0114400624542744,267,Zhejiang,金东区,浙江省,44
330723,0.0103445988349087,267,Zhejiang,武义县,浙江省,62
330726,0.00793844223796481,267,Zhejiang,浦江县,浙江省,85
330727,0.0120474888702663,267,Zhejiang,磐安县,浙江省,31
330781,0.0119203695177541,267,Zhejiang,兰溪市,浙江省,33
330782,0.0100321138678424,267,Zhejiang,义乌市,浙江省,67
330783,0.00919998164615254,267,Zhejiang,东阳市,浙江省,73
330784,0.00979245066591114,267,Zhejiang,永康市,浙江省,71
330802,0.00989331033081242,267,Zhejiang,柯城区,浙江省,69
330803,0.0107718637614675,267,Zhejiang,衢江区,浙江省,55
330822,0.00881078094081194,267,Zhejiang,常山县,浙江省,79
330824,0.0130277406835794,267,Zhejiang,开化县,浙江省,19
330825,0.0101482296172735,267,Zhejiang,龙游县,浙江省,64
330881,0.0114760894040756,267,Zhejiang,江山市,浙江省,41
330902,0.0109073375649377,267,Zhejiang,定海区,浙江省,53
330903,0.0110244961313944,267,Zhejiang,普陀区,浙江省,50
331002,0.0129065559626275,267,Zhejiang,椒江区,浙江省,20
331003,0.0136036048409564,267,Zhejiang,黄岩区,浙江省,12
331004,0.00884852861201864,267,Zhejiang,路桥区,浙江省,76
331022,0.0108976266216736,267,Zhejiang,三门县,浙江省,54
331023,0.00914296381316882,267,Zhejiang,天台县,浙江省,74
331024,0.0110289509493661,267,Zhejiang,仙居县,浙江省,49
331081,0.0138336731879616,267,Zhejiang,温岭市,浙江省,9
331082,0.0143660228750205,267,Zhejiang,临海市,浙江省,4
331083,0.0117011460614545,267,Zhejiang,玉环市,浙江省,36
331102,0.0128913627338655,267,Zhejiang,莲都区,浙江省,21
331121,0.0117305283066728,267,Zhejiang,青田县,浙江省,35
331122,0.0105431430339934,267,Zhejiang,缙云县,浙江省,60
331123,0.0141599853772331,267,Zhejiang,遂昌县,浙江省,6
331124,0.0107410303462309,267,Zhejiang,松阳县,浙江省,56
331125,0.0109287370247892,267,Zhejiang,云和县,浙江省,52
331126,0.0128151302704915,267,Zhejiang,庆元县,浙江省,22
331127,0.0104710739418001,267,Zhejiang,景宁畲族自治县,浙江省,61
331181,0.0122119665699082,267,Zhejiang,龙泉市,浙江省,28
340102,0.00789637859855404,250,Anhui,瑶海区,安徽省,62
340103,0.0102653897913288,250,Anhui,庐阳区,安徽省,41
340104,0.0150728771477918,250,Anhui,蜀山区,安徽省,13
340111,0.0180094958845665,250,Anhui,包河区,安徽省,2
340121,0.0117751753273415,250,Anhui,长丰县,安徽省,28
340122,0.0169602202425758,250,Anhui,肥东县,安徽省,8
340123,0.0151311071819179,250,Anhui,肥西县,安徽省,11
340124,0.0179087386072398,250,Anhui,庐江县,安徽省,3
340181,0.0176018179070097,250,Anhui,巢湖市,安徽省,4
340202,0.00694167427222564,250,Anhui,镜湖区,安徽省,73
340203,0.00651729729323727,250,Anhui,弋江区,安徽省,81
340207,0.00988452959706659,250,Anhui,鸠江区,安徽省,45
340208,0.00693152746000106,250,Anhui,三山区,安徽省,74
340221,0.0102005717603867,250,Anhui,芜湖县,安徽省,42
340222,0.00925444929020912,250,Anhui,繁昌县,安徽省,52
340223,0.0070867735207674,250,Anhui,南陵县,安徽省,70
340281,0.0122497959364003,250,Anhui,无为市,安徽省,23
340302,0.00474937793506657,250,Anhui,龙子湖区,安徽省,96
340303,0.00434564312708419,250,Anhui,蚌山区,安徽省,100
340304,0.00489510070341266,250,Anhui,禹会区,安徽省,94
340311,0.00765918531160791,250,Anhui,淮上区,安徽省,64
340321,0.00807549815889774,250,Anhui,怀远县,安徽省,59
340322,0.0080498907196998,250,Anhui,五河县,安徽省,61
340323,0.0054116898413771,250,Anhui,固镇县,安徽省,88
340402,0.00925301672753278,250,Anhui,大通区,安徽省,53
340403,0.0093761707211168,250,Anhui,田家庵区,安徽省,51
340404,0.004638869802257,250,Anhui,谢家集区,安徽省,97
340405,0.00369223155612349,250,Anhui,八公山区,安徽省,103
340406,0.00649280916004897,250,Anhui,潘集区,安徽省,82
340421,0.00577538857995247,250,Anhui,凤台县,安徽省,86
340422,0.00831877840101313,250,Anhui,寿县,安徽省,56
340503,0.0106030812167439,250,Anhui,花山区,安徽省,39
340504,0.0106113398046531,250,Anhui,雨山区,安徽省,38
340506,0.00686462491740124,250,Anhui,博望区,安徽省,78
340521,0.0118133040769298,250,Anhui,当涂县,安徽省,26
340522,0.0058178612378211,250,Anhui,含山县,安徽省,85
340523,0.00726776712939506,250,Anhui,和县,安徽省,69
340602,0.00353642118775383,250,Anhui,杜集区,安徽省,104
340603,0.00990074106234336,250,Anhui,相山区,安徽省,44
340604,0.00737382190790788,250,Anhui,烈山区,安徽省,66
340621,0.00681780680734903,250,Anhui,濉溪县,安徽省,79
340705,0.005082653436235,250,Anhui,铜官区,安徽省,91
340706,0.00978865777970855,250,Anhui,义安区,安徽省,47
340711,0.00617410168795288,250,Anhui,郊区,安徽省,84
340722,0.0118080916913568,250,Anhui,枞阳县,安徽省,27
340802,0.00810713305259934,250,Anhui,迎江区,安徽省,58
340803,0.00966558943662397,250,Anhui,大观区,安徽省,49
340811,0.009775392377954,250,Anhui,宜秀区,安徽省,48
340822,0.00704942536398854,250,Anhui,怀宁县,安徽省,71
340825,0.00736262042763449,250,Anhui,太湖县,安徽省,67
340826,0.0113233146443853,250,Anhui,宿松县,安徽省,33
340827,0.00986735531575398,250,Anhui,望江县,安徽省,46
340828,0.0138859138928971,250,Anhui,岳西县,安徽省,19
340881,0.0114409221629542,250,Anhui,桐城市,安徽省,32
340882,0.0145251836663242,250,Anhui,潜山市,安徽省,16
341002,0.0102934481598046,250,Anhui,屯溪区,安徽省,40
341003,0.0170251055671324,250,Anhui,黄山区,安徽省,7
341004,0.0107254550015599,250,Anhui,徽州区,安徽省,36
341021,0.0139971740050729,250,Anhui,歙县,安徽省,18
341022,0.015128173688719,250,Anhui,休宁县,安徽省,12
341023,0.0116483466439981,250,Anhui,黟县,安徽省,29
341024,0.0160917504856453,250,Anhui,祁门县,安徽省,10
341102,0.00440213901175116,250,Anhui,琅琊区,安徽省,99
341103,0.00995334204962857,250,Anhui,南谯区,安徽省,43
341122,0.00884382231123773,250,Anhui,来安县,安徽省,55
341124,0.00689562296301463,250,Anhui,全椒县,安徽省,77
341125,0.0119260305628813,250,Anhui,定远县,安徽省,24
341126,0.00753097573426464,250,Anhui,凤阳县,安徽省,65
341181,0.00696907823446524,250,Anhui,天长市,安徽省,72
341182,0.00786715036676808,250,Anhui,明光市,安徽省,63
341202,0.00432428572930573,250,Anhui,颍州区,安徽省,101
341203,0.00449838739872703,250,Anhui,颍东区,安徽省,98
341204,0.00484904122775996,250,Anhui,颍泉区,安徽省,95
341221,0.00691565296892712,250,Anhui,临泉县,安徽省,75
341222,0.00805480595775584,250,Anhui,太和县,安徽省,60
341225,0.00665871395437468,250,Anhui,阜南县,安徽省,80
341226,0.00886923641313165,250,Anhui,颍上县,安徽省,54
341282,0.00418889488829018,250,Anhui,界首市,安徽省,102
341302,0.00829418017348621,250,Anhui,埇桥区,安徽省,57
341321,0.00304717656097422,250,Anhui,砀山县,安徽省,105
341322,0.00690931724886726,250,Anhui,萧县,安徽省,76
341323,0.00545691429752791,250,Anhui,灵璧县,安徽省,87
341324,0.00540063239700402,250,Anhui,泗县,安徽省,89
341502,0.0109228535482812,250,Anhui,金安区,安徽省,35
341503,0.0126593435645952,250,Anhui,裕安区,安徽省,20
341504,0.00496468298329361,250,Anhui,叶集区,安徽省,93
341522,0.0107038006138908,250,Anhui,霍邱县,安徽省,37
341523,0.014740875873103,250,Anhui,舒城县,安徽省,15
341524,0.0170877391656755,250,Anhui,金寨县,安徽省,6
341525,0.0118647311901054,250,Anhui,霍山县,安徽省,25
341602,0.00534457643621208,250,Anhui,谯城区,安徽省,90
341621,0.0050350881402656,250,Anhui,涡阳县,安徽省,92
341622,0.00638054709538198,250,Anhui,蒙城县,安徽省,83
341623,0.00730562425341451,250,Anhui,利辛县,安徽省,68
341702,0.01712290355681,250,Anhui,贵池区,安徽省,5
341721,0.0180155230457337,250,Anhui,东至县,安徽省,1
341722,0.0150088896124679,250,Anhui,石台县,安徽省,14
341723,0.0125808406270661,250,Anhui,青阳县,安徽省,21
341802,0.014383339966115,250,Anhui,宣州区,安徽省,17
341821,0.00953187071320494,250,Anhui,郎溪县,安徽省,50
341823,0.0114886337797141,250,Anhui,泾县,安徽省,30
341824,0.0123076313966281,250,Anhui,绩溪县,安徽省,22
341825,0.0114875478778727,250,Anhui,旌德县,安徽省,31
341881,0.0162278347420047,250,Anhui,宁国市,安徽省,9
341882,0.0111856729676113,250,Anhui,广德市,安徽省,34
350102,0.00944457697350077,274,Fujian,鼓楼区,福建省,69
350103,0.00662338386294814,274,Fujian,台江区,福建省,83
350104,0.00983354015232924,274,Fujian,仓山区,福建省,65
350105,0.0112653835944747,274,Fujian,马尾区,福建省,50
350111,0.0153964623884014,274,Fujian,晋安区,福建省,10
350112,0.0172684335402055,274,Fujian,长乐区,福建省,2
350121,0.0151372999382944,274,Fujian,闽侯县,福建省,12
350122,0.0135102135581215,274,Fujian,连江县,福建省,23
350123,0.0114185387403442,274,Fujian,罗源县,福建省,48
350124,0.0137944921766213,274,Fujian,闽清县,福建省,21
350125,0.01350364740112,274,Fujian,永泰县,福建省,24
350128,0.0116752484436814,274,Fujian,平潭县,福建省,46
350181,0.0154457153682818,274,Fujian,福清市,福建省,9
350203,0.0123565537225376,274,Fujian,思明区,福建省,38
350205,0.0125924474474941,274,Fujian,海沧区,福建省,34
350206,0.0129265495254751,274,Fujian,湖里区,福建省,30
350211,0.0125294698947421,274,Fujian,集美区,福建省,36
350212,0.0149315555072328,274,Fujian,同安区,福建省,14
350213,0.0154551043762633,274,Fujian,翔安区,福建省,8
350302,0.0106985710112026,274,Fujian,城厢区,福建省,53
350303,0.011092812949847,274,Fujian,涵江区,福建省,52
350304,0.00957677522027161,274,Fujian,荔城区,福建省,68
350305,0.0106181253766721,274,Fujian,秀屿区,福建省,55
350322,0.00893925895940445,274,Fujian,仙游县,福建省,73
350402,0.00841935282289901,274,Fujian,梅列区,福建省,76
350403,0.0103135758381967,274,Fujian,三元区,福建省,59
350421,0.0182582074773418,274,Fujian,明溪县,福建省,1
350423,0.0145934574763081,274,Fujian,清流县,福建省,17
350424,0.0120744075522204,274,Fujian,宁化县,福建省,43
350425,0.0122113366719257,274,Fujian,大田县,福建省,40
350426,0.013152193765439,274,Fujian,尤溪县,福建省,29
350427,0.0148763399317567,274,Fujian,沙县,福建省,15
350428,0.0157499148604533,274,Fujian,将乐县,福建省,6
350429,0.0159457504018561,274,Fujian,泰宁县,福建省,5
350430,0.010380395833435,274,Fujian,建宁县,福建省,57
350481,0.015178846861944,274,Fujian,永安市,福建省,11
350502,0.00937103116395106,274,Fujian,鲤城区,福建省,71
350503,0.00940413362757694,274,Fujian,丰泽区,福建省,70
350504,0.00657240360569029,274,Fujian,洛江区,福建省,84
350505,0.00709778567151321,274,Fujian,泉港区,福建省,81
350521,0.00984833375012585,274,Fujian,惠安县,福建省,64
350524,0.0121455658677209,274,Fujian,安溪县,福建省,41
350525,0.0157262887548031,274,Fujian,永春县,福建省,7
350526,0.0146556633778442,274,Fujian,德化县,福建省,16
350581,0.0101729194132589,274,Fujian,石狮市,福建省,60
350582,0.0126315926570996,274,Fujian,晋江市,福建省,33
350583,0.0136044994700754,274,Fujian,南安市,福建省,22
350602,0.00804800547653809,274,Fujian,芗城区,福建省,78
350603,0.00959762696823922,274,Fujian,龙文区,福建省,67
350622,0.0113791420886444,274,Fujian,云霄县,福建省,49
350623,0.0134462715815312,274,Fujian,漳浦县,福建省,25
350624,0.010503177420344,274,Fujian,诏安县,福建省,56
350625,0.00738623047610735,274,Fujian,长泰县,福建省,80
350626,0.00904725033091649,274,Fujian,东山县,福建省,72
350627,0.016163863495958,274,Fujian,南靖县,福建省,4
350628,0.0106700594117523,274,Fujian,平和县,福建省,54
350629,0.00825979577072581,274,Fujian,华安县,福建省,77
350681,0.0132310923983771,274,Fujian,龙海市,福建省,28
350702,0.0133703500874636,274,Fujian,延平区,福建省,26
350703,0.0125490118960524,274,Fujian,建阳区,福建省,35
350721,0.008857366318045,274,Fujian,顺昌县,福建省,75
350722,0.0120819358689697,274,Fujian,浦城县,福建省,42
350723,0.0122714946767201,274,Fujian,光泽县,福建省,39
350724,0.00741944271849581,274,Fujian,松溪县,福建省,79
350725,0.00995602270759432,274,Fujian,政和县,福建省,63
350781,0.0132316709856841,274,Fujian,邵武市,福建省,27
350782,0.0167734528693403,274,Fujian,武夷山市,福建省,3
350783,0.0112468997830723,274,Fujian,建瓯市,福建省,51
350802,0.0149750021572108,274,Fujian,新罗区,福建省,13
350803,0.0100226040791863,274,Fujian,永定区,福建省,62
350821,0.0117694687225039,274,Fujian,长汀县,福建省,45
350823,0.0116655898309112,274,Fujian,上杭县,福建省,47
350824,0.0127143983835245,274,Fujian,武平县,福建省,32
350825,0.0128688658155281,274,Fujian,连城县,福建省,31
350881,0.011860879429591,274,Fujian,漳平市,福建省,44
350902,0.0141393405976459,274,Fujian,蕉城区,福建省,18
350921,0.0124496513339645,274,Fujian,霞浦县,福建省,37
350922,0.0101131180161746,274,Fujian,古田县,福建省,61
350923,0.0138946168972918,274,Fujian,屏南县,福建省,20
350924,0.00893512636282281,274,Fujian,寿宁县,福建省,74
350925,0.00961976201106491,274,Fujian,周宁县,福建省,66
350926,0.00680099225433477,274,Fujian,柘荣县,福建省,82
350981,0.0103672522660648,274,Fujian,福安市,福建省,58
350982,0.0138950115287063,274,Fujian,福鼎市,福建省,19
360102,0.00730292381242793,237,Jiangxi,东湖区,江西省,78
360103,0.00624889000388496,237,Jiangxi,西湖区,江西省,89
360104,0.00652011379383017,237,Jiangxi,青云谱区,江西省,83
360111,0.0104141239779943,237,Jiangxi,青山湖区,江西省,40
360112,0.019235327675678,237,Jiangxi,新建区,江西省,2
360113,0.00963807265535307,237,Jiangxi,红谷滩区,江西省,50
360121,0.014837823080876,237,Jiangxi,南昌县,江西省,8
360123,0.00428478574579087,237,Jiangxi,安义县,江西省,99
360124,0.011386691383317,237,Jiangxi,进贤县,江西省,30
360202,0.00842818446428647,237,Jiangxi,昌江区,江西省,66
360203,0.00614540762709359,237,Jiangxi,珠山区,江西省,91
360222,0.0115418598684451,237,Jiangxi,浮梁县,江西省,28
360281,0.00984257620083176,237,Jiangxi,乐平市,江西省,47
360302,0.00644311433935387,237,Jiangxi,安源区,江西省,84
360313,0.00390121396867136,237,Jiangxi,湘东区,江西省,100
360321,0.00771588622342915,237,Jiangxi,莲花县,江西省,74
360322,0.00600734027914568,237,Jiangxi,上栗县,江西省,93
360323,0.0100631084821392,237,Jiangxi,芦溪县,江西省,45
360402,0.0150427831370325,237,Jiangxi,濂溪区,江西省,7
360403,0.0102326926622623,237,Jiangxi,浔阳区,江西省,42
360404,0.014480780598955,237,Jiangxi,柴桑区,江西省,10
360423,0.0103935151766329,237,Jiangxi,武宁县,江西省,41
360424,0.0131070725816753,237,Jiangxi,修水县,江西省,21
360425,0.0193753521579159,237,Jiangxi,永修县,江西省,1
360426,0.00692458623799406,237,Jiangxi,德安县,江西省,81
360428,0.0143625635367796,237,Jiangxi,都昌县,江西省,12
360429,0.0101798815984631,237,Jiangxi,湖口县,江西省,43
360430,0.0142611347647197,237,Jiangxi,彭泽县,江西省,14
360481,0.00944710827649771,237,Jiangxi,瑞昌市,江西省,53
360482,0.00773280516777521,237,Jiangxi,共青城市,江西省,71
360483,0.0146950646439536,237,Jiangxi,庐山市,江西省,9
360502,0.010481343205725,237,Jiangxi,渝水区,江西省,38
360521,0.0108441359448097,237,Jiangxi,分宜县,江西省,35
360602,0.00973640195805906,237,Jiangxi,月湖区,江西省,48
360603,0.00843653115683922,237,Jiangxi,余江区,江西省,65
360681,0.0110658555568557,237,Jiangxi,贵溪市,江西省,32
360702,0.0120234572435888,237,Jiangxi,章贡区,江西省,26
360703,0.00628883115341049,237,Jiangxi,南康区,江西省,86
360704,0.00932423403791351,237,Jiangxi,赣县区,江西省,55
360722,0.00882502511821784,237,Jiangxi,信丰县,江西省,59
360723,0.00614652938362499,237,Jiangxi,大余县,江西省,90
360724,0.00907820555028784,237,Jiangxi,上犹县,江西省,57
360725,0.0135141037872639,237,Jiangxi,崇义县,江西省,19
360726,0.00825998993241195,237,Jiangxi,安远县,江西省,68
360727,0.0153956006056084,237,Jiangxi,龙南县,江西省,5
