unit_id,share,n_species,province,unit_nm,prov_cn,rank_in_prov
130203,0.00305225117057754,201,Hebei,路北区,河北省,128
130204,0.00411370333215075,201,Hebei,古冶区,河北省,96
130205,0.00400632605432398,201,Hebei,开平区,河北省,101
130207,0.013094595588864,201,Hebei,丰南区,河北省,7
130208,0.00575484089637304,201,Hebei,丰润区,河北省,67
130209,0.00965308908006665,201,Hebei,曹妃甸区,河北省,34
130224,0.00885477572006299,201,Hebei,滦南县,河北省,39
130225,0.0124308376108004,201,Hebei,乐亭县,河北省,17
130227,0.0120827980203473,201,Hebei,迁西县,河北省,19
130229,0.00878721838739012,201,Hebei,玉田县,河北省,41
130281,0.0129825327228519,201,Hebei,遵化市,河北省,9
130283,0.00424030119034987,201,Hebei,迁安市,河北省,94
130284,0.00391140756879154,201,Hebei,滦州市,河北省,106
130302,0.0103380440978163,201,Hebei,海港区,河北省,25
130303,0.00919318875775087,201,Hebei,山海关区,河北省,37
130304,0.00517537467431181,201,Hebei,北戴河区,河北省,75
130306,0.010037943256409,201,Hebei,抚宁区,河北省,29
130321,0.00984998047615736,201,Hebei,青龙满族自治县,河北省,31
130322,0.0100092497945054,201,Hebei,昌黎县,河北省,30
130324,0.00781894848203558,201,Hebei,卢龙县,河北省,46
130402,0.00216804106838943,201,Hebei,邯山区,河北省,152
130403,0.00518116673014566,201,Hebei,丛台区,河北省,74
130404,0.00217134874780572,201,Hebei,复兴区,河北省,151
130406,0.00397891976531983,201,Hebei,峰峰矿区,河北省,103
130407,0.00245558158245731,201,Hebei,肥乡区,河北省,145
130408,0.00476971428105035,201,Hebei,永年区,河北省,82
130423,0.00206026689015952,201,Hebei,临漳县,河北省,153
130424,0.00224563090238465,201,Hebei,成安县,河北省,150
130425,0.00100394512740062,201,Hebei,大名县,河北省,168
130426,0.00543291212486491,201,Hebei,涉县,河北省,70
130427,0.00409634324151083,201,Hebei,磁县,河北省,98
130430,0.00259801032296529,201,Hebei,邱县,河北省,142
130431,0.0024300478880427,201,Hebei,鸡泽县,河北省,146
130432,0.00176101423418593,201,Hebei,广平县,河北省,158
130433,0.00269900463923607,201,Hebei,馆陶县,河北省,139
130434,0.00252098147709294,201,Hebei,魏县,河北省,143
130435,0.00302753949124778,201,Hebei,曲周县,河北省,129
130481,0.0127716728123328,201,Hebei,武安市,河北省,11
130502,0.00113988165382047,201,Hebei,桥东区,河北省,166
130503,0.0033263212542538,201,Hebei,桥西区,河北省,117
130521,0.0112933106598549,201,Hebei,邢台县,河北省,20
130522,0.00675245954358321,201,Hebei,临城县,河北省,61
130523,0.00946975602604913,201,Hebei,内丘县,河北省,35
130524,0.00155184749199954,201,Hebei,柏乡县,河北省,163
130525,0.00231137038620598,201,Hebei,隆尧县,河北省,148
130526,0.0011217929650073,201,Hebei,任县,河北省,167
130527,0.00182439158753845,201,Hebei,南和县,河北省,155
130528,0.00157055907043756,201,Hebei,宁晋县,河北省,162
130529,0.00227530001401942,201,Hebei,巨鹿县,河北省,149
130530,0.00198973565084742,201,Hebei,新河县,河北省,154
130531,0.00247107631943595,201,Hebei,广宗县,河北省,144
130532,0.00119950538287464,201,Hebei,平乡县,河北省,165
130533,0.00170671999882885,201,Hebei,威县,河北省,159
130534,0.00459590617134831,201,Hebei,清河县,河北省,87
130535,0.00401728595255949,201,Hebei,临西县,河北省,100
130581,0.00374884175345259,201,Hebei,南宫市,河北省,110
130582,0.0077308532308039,201,Hebei,沙河市,河北省,49
130602,0.00294935690323626,201,Hebei,竞秀区,河北省,131
130606,0.00276063903659486,201,Hebei,莲池区,河北省,137
130607,0.011140298396826,201,Hebei,满城区,河北省,21
130608,0.00521640894974449,201,Hebei,清苑区,河北省,72
130609,0.00451910931743905,201,Hebei,徐水区,河北省,89
130623,0.00776420217621283,201,Hebei,涞水县,河北省,48
130624,0.00690786924115026,201,Hebei,阜平县,河北省,57
130626,0.00678835743733075,201,Hebei,定兴县,河北省,59
130627,0.00791769234131982,201,Hebei,唐县,河北省,45
130628,0.00399787316245521,201,Hebei,高阳县,河北省,102
130629,0.0044425930405862,201,Hebei,容城县,河北省,92
130630,0.00883176084971035,201,Hebei,涞源县,河北省,40
130631,0.00274504476619799,201,Hebei,望都县,河北省,138
130632,0.00777614560183753,201,Hebei,安新县,河北省,47
130633,0.0100642098683697,201,Hebei,易县,河北省,27
130634,0.00490159341185001,201,Hebei,曲阳县,河北省,79
130635,0.00468091907463376,201,Hebei,蠡县,河北省,85
130636,0.00529717179313562,201,Hebei,顺平县,河北省,71
130637,0.00332251666991366,201,Hebei,博野县,河北省,118
130638,0.00581645574961781,201,Hebei,雄县,河北省,66
130681,0.00854459455689221,201,Hebei,涿州市,河北省,42
130682,0.00309805621517251,201,Hebei,定州市,河北省,127
130683,0.0047283151378017,201,Hebei,安国市,河北省,83
130684,0.00671783593015232,201,Hebei,高碑店市,河北省,62
130702,0.00512481607080134,201,Hebei,桥东区,河北省,76
130703,0.00263618068560079,201,Hebei,桥西区,河北省,141
130705,0.00685015618272801,201,Hebei,宣化区,河北省,58
130706,0.00323489739256185,201,Hebei,下花园区,河北省,122
130708,0.00411397698326265,201,Hebei,万全区,河北省,95
130709,0.0105286773922993,201,Hebei,崇礼区,河北省,23
130722,0.00898764071386387,201,Hebei,张北县,河北省,38
130723,0.00519778556169994,201,Hebei,康保县,河北省,73
130724,0.00336212690728269,201,Hebei,沽源县,河北省,115
130725,0.00981134175599408,201,Hebei,尚义县,河北省,32
130726,0.013245760661414,201,Hebei,蔚县,河北省,6
130727,0.00823561153185585,201,Hebei,阳原县,河北省,43
130728,0.00676802798527531,201,Hebei,怀安县,河北省,60
130730,0.0126817944009843,201,Hebei,怀来县,河北省,13
130731,0.0144557932760452,201,Hebei,涿鹿县,河北省,3
130732,0.0125745588699843,201,Hebei,赤城县,河北省,16
130802,0.0105276662949544,201,Hebei,双桥区,河北省,24
130803,0.00436696615238805,201,Hebei,双滦区,河北省,93
130804,0.00452823032315482,201,Hebei,鹰手营子矿区,河北省,88
130821,0.00561810349279813,201,Hebei,承德县,河北省,68
130822,0.0127168192686309,201,Hebei,兴隆县,河北省,12
130824,0.0139936372261792,201,Hebei,滦平县,河北省,4
130825,0.0100596832613938,201,Hebei,隆化县,河北省,28
130826,0.0126555340561522,201,Hebei,丰宁满族自治县,河北省,14
130827,0.00693359098736637,201,Hebei,宽城满族自治县,河北省,56
130828,0.0110482719004455,201,Hebei,围场满族蒙古族自治县,河北省,22
130881,0.0130890010285473,201,Hebei,平泉市,河北省,8
130902,0.00128617561738481,201,Hebei,新华区,河北省,164
130903,0.00180634669489462,201,Hebei,运河区,河北省,156
130921,0.00508155130805013,201,Hebei,沧县,河北省,77
130922,0.00448530683654937,201,Hebei,青县,河北省,90
130923,0.00342561634899315,201,Hebei,东光县,河北省,112
130924,0.0134313762790613,201,Hebei,海兴县,河北省,5
130925,0.00300586850521013,201,Hebei,盐山县,河北省,130
130926,0.00488839390838454,201,Hebei,肃宁县,河北省,80
130927,0.00321108744999659,201,Hebei,南皮县,河北省,123
130928,0.00468790844031677,201,Hebei,吴桥县,河北省,84
130929,0.00286458889534669,201,Hebei,献县,河北省,134
130930,0.00180104996004795,201,Hebei,孟村回族自治县,河北省,157
130981,0.00288903097896734,201,Hebei,泊头市,河北省,133
130982,0.00293330488208907,201,Hebei,任丘市,河北省,132
130983,0.0185862667753971,201,Hebei,黄骅市,河北省,1
130984,0.00338184853115386,201,Hebei,河间市,河北省,114
131002,0.0097737051041883,201,Hebei,安次区,河北省,33
131003,0.006934367266348,201,Hebei,广阳区,河北省,55
131022,0.0102588805608146,201,Hebei,固安县,河北省,26
131023,0.00703543726896445,201,Hebei,永清县,河北省,53
131024,0.0070111649054069,201,Hebei,香河县,河北省,54
131025,0.00410319713218353,201,Hebei,大城县,河北省,97
131026,0.00267782239034207,201,Hebei,文安县,河北省,140
131028,0.00368441911577254,201,Hebei,大厂回族自治县,河北省,111
131081,0.00447384964362903,201,Hebei,霸州市,河北省,91
131082,0.0126339851329058,201,Hebei,三河市,河北省,15
131102,0.0121113118641492,201,Hebei,桃城区,河北省,18
131103,0.00644494256993956,201,Hebei,冀州区,河北省,65
131121,0.00465558829125137,201,Hebei,枣强县,河北省,86
131122,0.0039442674579968,201,Hebei,武邑县,河北省,105
131123,0.00335800496688829,201,Hebei,武强县,河北省,116
131124,0.00655019278511511,201,Hebei,饶阳县,河北省,64
131125,0.00544722089655346,201,Hebei,安平县,河北省,69
131126,0.00479468602639109,201,Hebei,故城县,河北省,81
131127,0.00331932781466705,201,Hebei,景县,河北省,119
131128,0.00374920655029582,201,Hebei,阜城县,河北省,109
131182,0.00312524301663977,201,Hebei,深州市,河北省,126
140105,0.00371160237684529,197,Shanxi,小店区,山西省,109
140106,0.00203475668044937,197,Shanxi,迎泽区,山西省,115
140107,0.00242673552405916,197,Shanxi,杏花岭区,山西省,114
140108,0.00656264789892819,197,Shanxi,尖草坪区,山西省,83
140109,0.00260498868513023,197,Shanxi,万柏林区,山西省,113
140110,0.00599097263870126,197,Shanxi,晋源区,山西省,90
140121,0.00528390781206711,197,Shanxi,清徐县,山西省,98
140122,0.0114575221889642,197,Shanxi,阳曲县,山西省,22
140123,0.0138890059962689,197,Shanxi,娄烦县,山西省,13
140181,0.0101760613906488,197,Shanxi,古交市,山西省,29
140212,0.00875451713431134,197,Shanxi,新荣区,山西省,42
140213,0.00294534769390407,197,Shanxi,平城区,山西省,112
140214,0.0078592750759433,197,Shanxi,云冈区,山西省,61
140215,0.0103192261396398,197,Shanxi,云州区,山西省,27
140221,0.00659779460530108,197,Shanxi,阳高县,山西省,81
140222,0.0059415426053556,197,Shanxi,天镇县,山西省,92
140223,0.00916637024478531,197,Shanxi,广灵县,山西省,36
140224,0.00801459196193703,197,Shanxi,灵丘县,山西省,57
140225,0.0136445643060626,197,Shanxi,浑源县,山西省,14
140226,0.00805760216016969,197,Shanxi,左云县,山西省,53
140302,0.000637505718716266,197,Shanxi,城区,山西省,117
140303,0.000788456775911838,197,Shanxi,矿区,山西省,116
140311,0.00449078744178125,197,Shanxi,郊区,山西省,105
140321,0.00836276459709894,197,Shanxi,平定县,山西省,46
140322,0.00774521788519992,197,Shanxi,盂县,山西省,62
140403,0.00956505860069977,197,Shanxi,潞州区,山西省,32
140404,0.0036607106008686,197,Shanxi,上党区,山西省,110
140405,0.00605133517615039,197,Shanxi,屯留区,山西省,89
140406,0.00630509888501043,197,Shanxi,潞城区,山西省,87
140423,0.00628893980310301,197,Shanxi,襄垣县,山西省,88
140425,0.00804032390621173,197,Shanxi,平顺县,山西省,55
140426,0.00461499986640374,197,Shanxi,黎城县,山西省,103
140427,0.00712033366031312,197,Shanxi,壶关县,山西省,73
140428,0.00487098944361494,197,Shanxi,长子县,山西省,102
140429,0.00879919967862651,197,Shanxi,武乡县,山西省,41
140430,0.00824374088488216,197,Shanxi,沁县,山西省,48
140431,0.0197519242759676,197,Shanxi,沁源县,山西省,3
140502,0.00441521527294541,197,Shanxi,城区,山西省,107
140521,0.00979228280815087,197,Shanxi,沁水县,山西省,30
140522,0.0122602759442307,197,Shanxi,阳城县,山西省,20
140524,0.0128149138285823,197,Shanxi,陵川县,山西省,18
140525,0.0153012152756991,197,Shanxi,泽州县,山西省,9
140581,0.00595771720124509,197,Shanxi,高平市,山西省,91
140602,0.00919616667862974,197,Shanxi,朔城区,山西省,35
140603,0.00540755457777843,197,Shanxi,平鲁区,山西省,96
140621,0.0143178498931108,197,Shanxi,山阴县,山西省,12
140622,0.00813110614469739,197,Shanxi,应县,山西省,51
140623,0.00734892819786212,197,Shanxi,右玉县,山西省,70
140681,0.00814910842409879,197,Shanxi,怀仁市,山西省,50
140702,0.00679046335825894,197,Shanxi,榆次区,山西省,77
140703,0.00451856567345426,197,Shanxi,太谷区,山西省,104
140721,0.00862918583944912,197,Shanxi,榆社县,山西省,44
140722,0.0106375973590972,197,Shanxi,左权县,山西省,26
140723,0.0110213992331302,197,Shanxi,和顺县,山西省,24
140724,0.00742596999637595,197,Shanxi,昔阳县,山西省,67
140725,0.00638870728910358,197,Shanxi,寿阳县,山西省,86
140727,0.00529403688445438,197,Shanxi,祁县,山西省,97
140728,0.0159767059329145,197,Shanxi,平遥县,山西省,7
140729,0.00641390021269571,197,Shanxi,灵石县,山西省,85
140781,0.00798111214638256,197,Shanxi,介休市,山西省,59
140802,0.0135291831243549,197,Shanxi,盐湖区,山西省,15
140821,0.0188503398945607,197,Shanxi,临猗县,山西省,5
140822,0.0182099875261575,197,Shanxi,万荣县,山西省,6
140823,0.00675004888801346,197,Shanxi,闻喜县,山西省,78
140824,0.00910244346951957,197,Shanxi,稷山县,山西省,38
140825,0.00886069690998878,197,Shanxi,新绛县,山西省,40
140826,0.0115415805171025,197,Shanxi,绛县,山西省,21
140827,0.0202423860757241,197,Shanxi,垣曲县,山西省,1
140828,0.00711845098732555,197,Shanxi,夏县,山西省,74
140829,0.0132401498703779,197,Shanxi,平陆县,山西省,16
140830,0.0159306888139759,197,Shanxi,芮城县,山西省,8
140881,0.0151999512695503,197,Shanxi,永济市,山西省,10
140882,0.0036463836542073,197,Shanxi,河津市,山西省,111
140902,0.00930885502427893,197,Shanxi,忻府区,山西省,34
140921,0.00562022369303286,197,Shanxi,定襄县,山西省,94
140922,0.0091601413462106,197,Shanxi,五台县,山西省,37
140923,0.00894066364265019,197,Shanxi,代县,山西省,39
140924,0.007508604334051,197,Shanxi,繁峙县,山西省,66
140925,0.00976178115666087,197,Shanxi,宁武县,山西省,31
140926,0.00801484869090062,197,Shanxi,静乐县,山西省,56
140927,0.00805417065892575,197,Shanxi,神池县,山西省,54
140928,0.0130611955174705,197,Shanxi,五寨县,山西省,17
140929,0.00724943497672093,197,Shanxi,岢岚县,山西省,72
140930,0.0093583317589616,197,Shanxi,河曲县,山西省,33
140931,0.0069220634570985,197,Shanxi,保德县,山西省,76
140932,0.00794842272594096,197,Shanxi,偏关县,山西省,60
140981,0.00868213048284733,197,Shanxi,原平市,山西省,43
141002,0.0076337176379847,197,Shanxi,尧都区,山西省,65
141021,0.00799513516541907,197,Shanxi,曲沃县,山西省,58
141022,0.0194340487572777,197,Shanxi,翼城县,山西省,4
141023,0.00379767010996052,197,Shanxi,襄汾县,山西省,108
141024,0.0107933536906854,197,Shanxi,洪洞县,山西省,25
141025,0.00564810044144901,197,Shanxi,古县,山西省,93
141026,0.00658252165673917,197,Shanxi,安泽县,山西省,82
141027,0.00448681192910684,197,Shanxi,浮山县,山西省,106
141028,0.00725857574517155,197,Shanxi,吉县,山西省,71
141029,0.00660836165925649,197,Shanxi,乡宁县,山西省,80
141030,0.00519364553928942,197,Shanxi,大宁县,山西省,100
141031,0.0149273887006579,197,Shanxi,隰县,山西省,11
141032,0.00520607458796838,197,Shanxi,永和县,山西省,99
141033,0.0113148741976592,197,Shanxi,蒲县,山西省,23
141034,0.00561212607983639,197,Shanxi,汾西县,山西省,95
141081,0.00505866838570045,197,Shanxi,侯马市,山西省,101
141082,0.00834644668153149,197,Shanxi,霍州市,山西省,47
141102,0.00836654945435682,197,Shanxi,离石区,山西省,45
141121,0.00824015788562075,197,Shanxi,文水县,山西省,49
141122,0.0198318187262976,197,Shanxi,交城县,山西省,2
141123,0.00767543030596812,197,Shanxi,兴县,山西省,63
141124,0.0102443873183823,197,Shanxi,临县,山西省,28
141125,0.00704206938098415,197,Shanxi,柳林县,山西省,75
141126,0.0080673981916593,197,Shanxi,石楼县,山西省,52
141127,0.00737384330728805,197,Shanxi,岚县,山西省,68
141128,0.0123263464727202,197,Shanxi,方山县,山西省,19
141129,0.00735969215071091,197,Shanxi,中阳县,山西省,69
141130,0.00668484242115904,197,Shanxi,交口县,山西省,79
141181,0.00645843804647239,197,Shanxi,孝义市,山西省,84
141182,0.00767194841369783,197,Shanxi,汾阳市,山西省,64
150102,0.00274327325163699,183,Inner Mongolia,新城区,内蒙古自治区,95
150103,0.000855278569960036,183,Inner Mongolia,回民区,内蒙古自治区,103
150104,0.00452122158747833,183,Inner Mongolia,玉泉区,内蒙古自治区,84
150105,0.0161404215702032,183,Inner Mongolia,赛罕区,内蒙古自治区,12
150121,0.0165522148310748,183,Inner Mongolia,土默特左旗,内蒙古自治区,11
150122,0.0101697321442273,183,Inner Mongolia,托克托县,内蒙古自治区,42
150123,0.0103239402016737,183,Inner Mongolia,和林格尔县,内蒙古自治区,40
150124,0.0103611887651039,183,Inner Mongolia,清水河县,内蒙古自治区,39
150125,0.0158937979400062,183,Inner Mongolia,武川县,内蒙古自治区,13
150202,0.00998682861728749,183,Inner Mongolia,东河区,内蒙古自治区,43
150203,0.00523051869264937,183,Inner Mongolia,昆都仑区,内蒙古自治区,80
150204,0.000978489756197916,183,Inner Mongolia,青山区,内蒙古自治区,102
150205,0.004978338170937,183,Inner Mongolia,石拐区,内蒙古自治区,81
150206,0.00645558705889239,183,Inner Mongolia,白云鄂博矿区,内蒙古自治区,72
150207,0.00867977302935946,183,Inner Mongolia,九原区,内蒙古自治区,51
150221,0.0173606612790087,183,Inner Mongolia,土默特右旗,内蒙古自治区,9
150222,0.0107239945881176,183,Inner Mongolia,固阳县,内蒙古自治区,37
150223,0.00780451557712798,183,Inner Mongolia,达尔罕茂明安联合旗,内蒙古自治区,57
150302,0.0168467334794663,183,Inner Mongolia,海勃湾区,内蒙古自治区,10
150303,0.00967684363391952,183,Inner Mongolia,海南区,内蒙古自治区,47
150304,0.00423344993256728,183,Inner Mongolia,乌达区,内蒙古自治区,86
150402,0.00364220800812521,183,Inner Mongolia,红山区,内蒙古自治区,89
150403,0.0098992434880515,183,Inner Mongolia,元宝山区,内蒙古自治区,44
150404,0.0053612086010999,183,Inner Mongolia,松山区,内蒙古自治区,78
150421,0.0127987196352549,183,Inner Mongolia,阿鲁科尔沁旗,内蒙古自治区,26
150422,0.0112044384795134,183,Inner Mongolia,巴林左旗,内蒙古自治区,34
150423,0.0214467107105779,183,Inner Mongolia,巴林右旗,内蒙古自治区,6
150424,0.00581232899287118,183,Inner Mongolia,林西县,内蒙古自治区,77
150425,0.0150469123310969,183,Inner Mongolia,克什克腾旗,内蒙古自治区,17
150426,0.0102426458591968,183,Inner Mongolia,翁牛特旗,内蒙古自治区,41
150428,0.00720944190479783,183,Inner Mongolia,喀喇沁旗,内蒙古自治区,63
150429,0.0132736570767995,183,Inner Mongolia,宁城县,内蒙古自治区,23
150430,0.00650703548797574,183,Inner Mongolia,敖汉旗,内蒙古自治区,71
150502,0.0130024376397027,183,Inner Mongolia,科尔沁区,内蒙古自治区,25
150521,0.00744161527522061,183,Inner Mongolia,科尔沁左翼中旗,内蒙古自治区,62
150522,0.013225349910838,183,Inner Mongolia,科尔沁左翼后旗,内蒙古自治区,24
150523,0.00946351813877002,183,Inner Mongolia,开鲁县,内蒙古自治区,48
150524,0.00622022616934022,183,Inner Mongolia,库伦旗,内蒙古自治区,76
150525,0.00927590498022851,183,Inner Mongolia,奈曼旗,内蒙古自治区,49
150526,0.0104673133498203,183,Inner Mongolia,扎鲁特旗,内蒙古自治区,38
150581,0.00145834544917558,183,Inner Mongolia,霍林郭勒市,内蒙古自治区,99
150602,0.0120845580533627,183,Inner Mongolia,东胜区,内蒙古自治区,28
150603,0.00664239878126519,183,Inner Mongolia,康巴什区,内蒙古自治区,70
150621,0.0118613267620383,183,Inner Mongolia,达拉特旗,内蒙古自治区,29
150622,0.00746083943757646,183,Inner Mongolia,准格尔旗,内蒙古自治区,61
150623,0.0175372100053696,183,Inner Mongolia,鄂托克前旗,内蒙古自治区,8
150624,0.0150657419588365,183,Inner Mongolia,鄂托克旗,内蒙古自治区,16
150625,0.00630346886986586,183,Inner Mongolia,杭锦旗,内蒙古自治区,74
150626,0.0248639529755147,183,Inner Mongolia,乌审旗,内蒙古自治区,4
150627,0.0142779481871925,183,Inner Mongolia,伊金霍洛旗,内蒙古自治区,20
150702,0.00232765333469674,183,Inner Mongolia,海拉尔区,内蒙古自治区,96
150703,0.00102417836297813,183,Inner Mongolia,扎赉诺尔区,内蒙古自治区,101
150721,0.00494857319681907,183,Inner Mongolia,阿荣旗,内蒙古自治区,82
150722,0.00345078481348639,183,Inner Mongolia,莫力达瓦达斡尔族自治旗,内蒙古自治区,92
150723,0.00532815134887325,183,Inner Mongolia,鄂伦春自治旗,内蒙古自治区,79
150724,0.00867808146837507,183,Inner Mongolia,鄂温克族自治旗,内蒙古自治区,52
150725,0.00157405600940385,183,Inner Mongolia,陈巴尔虎旗,内蒙古自治区,98
150726,0.00850424731412797,183,Inner Mongolia,新巴尔虎左旗,内蒙古自治区,53
150727,0.00355042084528707,183,Inner Mongolia,新巴尔虎右旗,内蒙古自治区,91
150781,0.00126684299140823,183,Inner Mongolia,满洲里市,内蒙古自治区,100
150782,0.00628518877745341,183,Inner Mongolia,牙克石市,内蒙古自治区,75
150783,0.00764361973100142,183,Inner Mongolia,扎兰屯市,内蒙古自治区,58
150784,0.0137495785342879,183,Inner Mongolia,额尔古纳市,内蒙古自治区,22
150785,0.0140265782690032,183,Inner Mongolia,根河市,内蒙古自治区,21
150802,0.0115665038023422,183,Inner Mongolia,临河区,内蒙古自治区,32
150821,0.00982088706294547,183,Inner Mongolia,五原县,内蒙古自治区,46
150822,0.0150898025642295,183,Inner Mongolia,磴口县,内蒙古自治区,15
150823,0.00982900285417742,183,Inner Mongolia,乌拉特前旗,内蒙古自治区,45
150824,0.0149886634522345,183,Inner Mongolia,乌拉特中旗,内蒙古自治区,18
150825,0.0197272876096659,183,Inner Mongolia,乌拉特后旗,内蒙古自治区,7
150826,0.0116656755675564,183,Inner Mongolia,杭锦后旗,内蒙古自治区,30
150902,0.004528322379406,183,Inner Mongolia,集宁区,内蒙古自治区,83
150921,0.0109350385090829,183,Inner Mongolia,卓资县,内蒙古自治区,36
150922,0.00683380820661537,183,Inner Mongolia,化德县,内蒙古自治区,68
150923,0.00811807424849681,183,Inner Mongolia,商都县,内蒙古自治区,56
150924,0.0111384954986358,183,Inner Mongolia,兴和县,内蒙古自治区,35
150925,0.0112612741730641,183,Inner Mongolia,凉城县,内蒙古自治区,33
150926,0.00691672737134741,183,Inner Mongolia,察哈尔右翼前旗,内蒙古自治区,67
150927,0.00414672252433806,183,Inner Mongolia,察哈尔右翼中旗,内蒙古自治区,87
150928,0.00375090389022515,183,Inner Mongolia,察哈尔右翼后旗,内蒙古自治区,88
150929,0.00708399795525373,183,Inner Mongolia,四子王旗,内蒙古自治区,64
150981,0.0122709155191592,183,Inner Mongolia,丰镇市,内蒙古自治区,27
152201,0.0144565476904719,183,Inner Mongolia,乌兰浩特市,内蒙古自治区,19
152202,0.0158891421195326,183,Inner Mongolia,阿尔山市,内蒙古自治区,14
152221,0.00762689103448256,183,Inner Mongolia,科尔沁右翼前旗,内蒙古自治区,60
152222,0.0214762397696595,183,Inner Mongolia,科尔沁右翼中旗,内蒙古自治区,5
152223,0.0070472045248309,183,Inner Mongolia,扎赉特旗,内蒙古自治区,65
152224,0.0116649399447287,183,Inner Mongolia,突泉县,内蒙古自治区,31
152501,0.00425978741781871,183,Inner Mongolia,二连浩特市,内蒙古自治区,85
152502,0.00826353667249175,183,Inner Mongolia,锡林浩特市,内蒙古自治区,55
152522,0.00163398670078767,183,Inner Mongolia,阿巴嘎旗,内蒙古自治区,97
152523,0.00317582036707727,183,Inner Mongolia,苏尼特左旗,内蒙古自治区,93
152524,0.00842822306520903,183,Inner Mongolia,苏尼特右旗,内蒙古自治区,54
152525,0.00277433239825645,183,Inner Mongolia,东乌珠穆沁旗,内蒙古自治区,94
152526,0.00874005611879995,183,Inner Mongolia,西乌珠穆沁旗,内蒙古自治区,50
152527,0.00692479167322971,183,Inner Mongolia,太仆寺旗,内蒙古自治区,66
152528,0.00683162059198731,183,Inner Mongolia,镶黄旗,内蒙古自治区,69
152529,0.00762795026556427,183,Inner Mongolia,正镶白旗,内蒙古自治区,59
152530,0.00632722978358917,183,Inner Mongolia,正蓝旗,内蒙古自治区,73
152531,0.00358373072967705,183,Inner Mongolia,多伦县,内蒙古自治区,90
152921,0.0337611230884676,183,Inner Mongolia,阿拉善左旗,内蒙古自治区,1
152922,0.0277534750582447,183,Inner Mongolia,阿拉善右旗,内蒙古自治区,3
152923,0.030109803602742,183,Inner Mongolia,额济纳旗,内蒙古自治区,2
210102,0.00482463502331089,214,Liaoning,和平区,辽宁省,70
