unit_id,share,n_species,province,unit_nm,prov_cn,rank_in_prov
220700,0.151152015901604,174,Jilin,松原市,吉林省,5
220800,0.188268439566479,174,Jilin,白城市,吉林省,2
222400,0.0282710438123124,174,Jilin,延边朝鲜族自治州,吉林省,7
230100,0.151689554676199,160,Heilongjiang,哈尔滨市,黑龙江省,3
230200,0.0537487846366944,160,Heilongjiang,齐齐哈尔市,黑龙江省,5
230300,0.0963085895512402,160,Heilongjiang,鸡西市,黑龙江省,4
230400,0.022407891942888,160,Heilongjiang,鹤岗市,黑龙江省,12
230500,0.0392504617069835,160,Heilongjiang,双鸭山市,黑龙江省,8
230600,0.219984612559078,160,Heilongjiang,大庆市,黑龙江省,2
230700,0.039229451866045,160,Heilongjiang,伊春市,黑龙江省,9
230800,0.0280700634196134,160,Heilongjiang,佳木斯市,黑龙江省,11
230900,0.00536412510850189,160,Heilongjiang,七台河市,黑龙江省,13
231000,0.0286013765808915,160,Heilongjiang,牡丹江市,黑龙江省,10
231100,0.224811480628958,160,Heilongjiang,黑河市,黑龙江省,1
231200,0.0488156036104651,160,Heilongjiang,绥化市,黑龙江省,6
232700,0.0417180037124423,160,Heilongjiang,大兴安岭地区,黑龙江省,7
310000,1,210,Shanghai,上海市,上海市,1
320100,0.103892956163293,254,Jiangsu,南京市,江苏省,5
320200,0.163169558635941,254,Jiangsu,无锡市,江苏省,3
320300,0.0219650843932283,254,Jiangsu,徐州市,江苏省,8
320400,0.0184298482192336,254,Jiangsu,常州市,江苏省,9
320500,0.214512386466064,254,Jiangsu,苏州市,江苏省,2
320600,0.106314803171561,254,Jiangsu,南通市,江苏省,4
320700,0.0758401052559268,254,Jiangsu,连云港市,江苏省,6
320800,0.0287516538673119,254,Jiangsu,淮安市,江苏省,7
320900,0.218693047898339,254,Jiangsu,盐城市,江苏省,1
321000,0.014509424588811,254,Jiangsu,扬州市,江苏省,10
321100,0.0122068391241229,254,Jiangsu,镇江市,江苏省,11
321200,0.0112404779433353,254,Jiangsu,泰州市,江苏省,12
321300,0.0104738142728319,254,Jiangsu,宿迁市,江苏省,13
330100,0.200669070390795,267,Zhejiang,杭州市,浙江省,2
330200,0.0362757413794672,267,Zhejiang,宁波市,浙江省,8
330300,0.217149631057167,267,Zhejiang,温州市,浙江省,1
330400,0.0121251473583753,267,Zhejiang,嘉兴市,浙江省,10
330500,0.102726089216387,267,Zhejiang,湖州市,浙江省,4
330600,0.0854630160262881,267,Zhejiang,绍兴市,浙江省,6
330700,0.0507049421122785,267,Zhejiang,金华市,浙江省,7
330800,0.0212979780709827,267,Zhejiang,衢州市,浙江省,9
330900,0.0117222774554567,267,Zhejiang,舟山市,浙江省,11
331000,0.167483008975777,267,Zhejiang,台州市,浙江省,3
331100,0.0943830979570257,267,Zhejiang,丽水市,浙江省,5
340100,0.207339381570938,250,Anhui,合肥市,安徽省,1
340200,0.0223621919697992,250,Anhui,芜湖市,安徽省,12
340300,0.0425391182690874,250,Anhui,蚌埠市,安徽省,6
340400,0.0239084214542223,250,Anhui,淮南市,安徽省,11
340500,0.0259517187430647,250,Anhui,马鞍山市,安徽省,9
340600,0.00856910434646605,250,Anhui,淮北市,安徽省,14
340700,0.00372996621144863,250,Anhui,铜陵市,安徽省,16
340800,0.131558906612572,250,Anhui,安庆市,安徽省,5
341000,0.134195107525844,250,Anhui,黄山市,安徽省,4
341100,0.0369372412534189,250,Anhui,滁州市,安徽省,7
341200,0.0291887374200102,250,Anhui,阜阳市,安徽省,8
341300,0.00824121870780189,250,Anhui,宿州市,安徽省,15
341500,0.143892551386187,250,Anhui,六安市,安徽省,3
341600,0.0117895582650031,250,Anhui,亳州市,安徽省,13
341700,0.144626180350324,250,Anhui,池州市,安徽省,2
341800,0.0251705959138129,250,Anhui,宣城市,安徽省,10
350100,0.194506253220682,274,Fujian,福州市,福建省,2
350200,0.0100038000971532,274,Fujian,厦门市,福建省,8
350300,0.00429242180780116,274,Fujian,莆田市,福建省,9
350400,0.115279454012247,274,Fujian,三明市,福建省,4
350500,0.111140257742313,274,Fujian,泉州市,福建省,5
350600,0.204244741906925,274,Fujian,漳州市,福建省,1
350700,0.0777566493680021,274,Fujian,南平市,福建省,7
350800,0.105889202706799,274,Fujian,龙岩市,福建省,6
350900,0.176887219138076,274,Fujian,宁德市,福建省,3
360100,0.191547622909333,237,Jiangxi,南昌市,江西省,2
360200,0.00813400470425868,237,Jiangxi,景德镇市,江西省,11
360300,0.0198349208110675,237,Jiangxi,萍乡市,江西省,8
360400,0.157168779518797,237,Jiangxi,九江市,江西省,3
360500,0.0177999618608886,237,Jiangxi,新余市,江西省,9
360600,0.0155931631225917,237,Jiangxi,鹰潭市,江西省,10
360700,0.151968707808846,237,Jiangxi,赣州市,江西省,5
360800,0.207421955206292,237,Jiangxi,吉安市,江西省,1
360900,0.155468156602724,237,Jiangxi,宜春市,江西省,4
361000,0.0476223585379723,237,Jiangxi,抚州市,江西省,6
361100,0.0274403689172293,237,Jiangxi,上饶市,江西省,7
370100,0.0811146599909508,250,Shandong,济南市,山东省,7
370200,0.138081620302445,250,Shandong,青岛市,山东省,1
370300,0.0154273455813357,250,Shandong,淄博市,山东省,14
370400,0.00398103908972345,250,Shandong,枣庄市,山东省,16
370500,0.0248729158708043,250,Shandong,东营市,山东省,12
370600,0.134994909554417,250,Shandong,烟台市,山东省,2
370700,0.0912046003610655,250,Shandong,潍坊市,山东省,5
370800,0.0319924324588874,250,Shandong,济宁市,山东省,10
370900,0.133680876405749,250,Shandong,泰安市,山东省,3
371000,0.112472583856941,250,Shandong,威海市,山东省,4
371100,0.0482729843989685,250,Shandong,日照市,山东省,8
371300,0.042678317936912,250,Shandong,临沂市,山东省,9
371400,0.026535220935477,250,Shandong,德州市,山东省,11
371500,0.00763075053137451,250,Shandong,聊城市,山东省,15
371600,0.0875288925081897,250,Shandong,滨州市,山东省,6
371700,0.019530850216759,250,Shandong,菏泽市,山东省,13
410100,0.0567740191623957,225,Henan,郑州市,河南省,6
410200,0.0158219285394197,225,Henan,开封市,河南省,12
410300,0.140667526980577,225,Henan,洛阳市,河南省,3
410400,0.0264942516318146,225,Henan,平顶山市,河南省,9
410500,0.0136364181014664,225,Henan,安阳市,河南省,13
410600,0.00666485254168211,225,Henan,鹤壁市,河南省,17
410700,0.0938458126569903,225,Henan,新乡市,河南省,5
410800,0.0114709902363811,225,Henan,焦作市,河南省,14
410900,0.00293734343486916,225,Henan,濮阳市,河南省,18
411000,0.00821257523777378,225,Henan,许昌市,河南省,16
411100,0.0241937914691085,225,Henan,漯河市,河南省,10
411200,0.105379120319399,225,Henan,三门峡市,河南省,4
411300,0.205482110724292,225,Henan,南阳市,河南省,1
411400,0.00839277769123618,225,Henan,商丘市,河南省,15
411500,0.185368710803466,225,Henan,信阳市,河南省,2
411600,0.0162045127295198,225,Henan,周口市,河南省,11
411700,0.0267651508269852,225,Henan,驻马店市,河南省,8
419001,0.0516881069126243,225,Henan,济源市,河南省,7
420100,0.113864332132538,258,Hubei,武汉市,湖北省,4
420200,0.0059658761941758,258,Hubei,黄石市,湖北省,16
420300,0.135598256370687,258,Hubei,十堰市,湖北省,2
420500,0.107468611004628,258,Hubei,宜昌市,湖北省,5
420600,0.0264105041715986,258,Hubei,襄阳市,湖北省,12
420700,0.00842611010199531,258,Hubei,鄂州市,湖北省,15
420800,0.0294507965384367,258,Hubei,荆门市,湖北省,10
420900,0.0176874886012606,258,Hubei,孝感市,湖北省,13
421000,0.0623976487944156,258,Hubei,荆州市,湖北省,8
421100,0.0687916850780652,258,Hubei,黄冈市,湖北省,7
421200,0.081656890985885,258,Hubei,咸宁市,湖北省,6
421300,0.0426439956884874,258,Hubei,随州市,湖北省,9
422800,0.115238976855928,258,Hubei,恩施土家族苗族自治州,湖北省,3
429004,0.00283123834046309,258,Hubei,仙桃市,湖北省,17
429005,0.0270101705739586,258,Hubei,潜江市,湖北省,11
429006,0.0125368280025218,258,Hubei,天门市,湖北省,14
429021,0.142020590564955,258,Hubei,神农架林区,湖北省,1
430100,0.188046129238345,235,Hunan,长沙市,湖南省,2
430200,0.0377554054599547,235,Hunan,株洲市,湖南省,7
430300,0.00243907027218732,235,Hunan,湘潭市,湖南省,14
430400,0.0366306247631573,235,Hunan,衡阳市,湖南省,8
430500,0.0294802569192374,235,Hunan,邵阳市,湖南省,10
430600,0.0208868159159279,235,Hunan,岳阳市,湖南省,12
430700,0.208351919834575,235,Hunan,常德市,湖南省,1
430800,0.127487964749002,235,Hunan,张家界市,湖南省,3
430900,0.0200222636569772,235,Hunan,益阳市,湖南省,13
431000,0.0761011981699776,235,Hunan,郴州市,湖南省,6
431100,0.109385436990572,235,Hunan,永州市,湖南省,4
431200,0.0852969293617377,235,Hunan,怀化市,湖南省,5
431300,0.0310650642049046,235,Hunan,娄底市,湖南省,9
433100,0.0270509204634442,235,Hunan,湘西土家族苗族自治州,湖南省,11
440100,0.0136025226371095,244,Guangdong,广州市,广东省,14
440200,0.056481239000163,244,Guangdong,韶关市,广东省,7
440300,0.0124339891719833,244,Guangdong,深圳市,广东省,15
440400,0.0270473203991834,244,Guangdong,珠海市,广东省,13
440500,0.0095744166888495,244,Guangdong,汕头市,广东省,17
440600,0.00419636863677374,244,Guangdong,佛山市,广东省,21
440700,0.0838072862752618,244,Guangdong,江门市,广东省,4
440800,0.0500996227144125,244,Guangdong,湛江市,广东省,9
440900,0.0359616245520251,244,Guangdong,茂名市,广东省,11
441200,0.190098691956384,244,Guangdong,肇庆市,广东省,1
441300,0.0524337784273095,244,Guangdong,惠州市,广东省,8
441400,0.03221162992441,244,Guangdong,梅州市,广东省,12
441500,0.00658239981460122,244,Guangdong,汕尾市,广东省,20
441600,0.0378393055164958,244,Guangdong,河源市,广东省,10
441700,0.10916198621177,244,Guangdong,阳江市,广东省,3
441800,0.123545285391568,244,Guangdong,清远市,广东省,2
441900,0.0714710453480617,244,Guangdong,东莞市,广东省,5
442000,0.00994395172297862,244,Guangdong,中山市,广东省,16
445100,0.00869718705372275,244,Guangdong,潮州市,广东省,18
445200,0.0066835261422644,244,Guangdong,揭阳市,广东省,19
445300,0.0581268224146727,244,Guangdong,云浮市,广东省,6
450100,0.0993810839457706,261,Guangxi,南宁市,广西壮族自治区,4
450200,0.102003914604282,261,Guangxi,柳州市,广西壮族自治区,3
450300,0.0660296860304892,261,Guangxi,桂林市,广西壮族自治区,7
450400,0.0231706693432134,261,Guangxi,梧州市,广西壮族自治区,11
450500,0.0811248884780653,261,Guangxi,北海市,广西壮族自治区,5
450600,0.00763298129687034,261,Guangxi,防城港市,广西壮族自治区,14
450700,0.0177322451387263,261,Guangxi,钦州市,广西壮族自治区,13
450800,0.0267108112094198,261,Guangxi,贵港市,广西壮族自治区,10
450900,0.0225038823641235,261,Guangxi,玉林市,广西壮族自治区,12
451000,0.188655973357374,261,Guangxi,百色市,广西壮族自治区,2
451100,0.0307271314878358,261,Guangxi,贺州市,广西壮族自治区,9
451200,0.0693326547542927,261,Guangxi,河池市,广西壮族自治区,6
451300,0.0490033273537801,261,Guangxi,来宾市,广西壮族自治区,8
451400,0.215990750635758,261,Guangxi,崇左市,广西壮族自治区,1
460100,0.233472167117379,191,Hainan,海口市,海南省,1
460200,0.0519455921417021,191,Hainan,三亚市,海南省,5
460400,0.0421704109125717,191,Hainan,儋州市,海南省,11
469001,0.0607031892177658,191,Hainan,五指山市,海南省,4
469002,0.04626323513678,191,Hainan,琼海市,海南省,9
469005,0.021396369097114,191,Hainan,文昌市,海南省,15
469006,0.0440401292752362,191,Hainan,万宁市,海南省,10
469007,0.0319329853273129,191,Hainan,东方市,海南省,13
469021,0.0131515703373248,191,Hainan,定安县,海南省,16
469022,0.00793568415973074,191,Hainan,屯昌县,海南省,18
469023,0.0239206339818341,191,Hainan,澄迈县,海南省,14
469024,0.0488120594256429,191,Hainan,临高县,海南省,7
469025,0.0506427811206032,191,Hainan,白沙黎族自治县,海南省,6
469026,0.109047061680294,191,Hainan,昌江黎族自治县,海南省,3
469027,0.12250033616249,191,Hainan,乐东黎族自治县,海南省,2
469028,0.00885081401688097,191,Hainan,陵水黎族自治县,海南省,17
469029,0.0471598653501899,191,Hainan,保亭黎族苗族自治县,海南省,8
469030,0.0360551155391484,191,Hainan,琼中黎族苗族自治县,海南省,12
5e+05,1,278,Chongqing,重庆市,重庆市,1
510100,0.0714473109427899,301,Sichuan,成都市,四川省,6
510300,0.00187923587078154,301,Sichuan,自贡市,四川省,21
510400,0.0814861153466754,301,Sichuan,攀枝花市,四川省,5
510500,0.0489689209130388,301,Sichuan,泸州市,四川省,11
510600,0.0302315708631323,301,Sichuan,德阳市,四川省,15
510700,0.083743408830786,301,Sichuan,绵阳市,四川省,4
510800,0.107586174079607,301,Sichuan,广元市,四川省,1
510900,0.00323896718105359,301,Sichuan,遂宁市,四川省,20
511000,0.00692061829843289,301,Sichuan,内江市,四川省,18
511100,0.0840998754812867,301,Sichuan,乐山市,四川省,3
511300,0.0310886777914313,301,Sichuan,南充市,四川省,14
511400,0.0121167266876581,301,Sichuan,眉山市,四川省,16
511500,0.0887164372179158,301,Sichuan,宜宾市,四川省,2
511600,0.00343378514221167,301,Sichuan,广安市,四川省,19
511700,0.0459904723601073,301,Sichuan,达州市,四川省,12
511800,0.0396147828292155,301,Sichuan,雅安市,四川省,13
511900,0.0684698535073965,301,Sichuan,巴中市,四川省,7
512000,0.0104592759316866,301,Sichuan,资阳市,四川省,17
513200,0.0521542218782388,301,Sichuan,阿坝藏族羌族自治州,四川省,10
513300,0.0668211895278617,301,Sichuan,甘孜藏族自治州,四川省,8
513400,0.0615323793186925,301,Sichuan,凉山彝族自治州,四川省,9
520100,0.22562677989345,272,Guizhou,贵阳市,贵州省,1
520200,0.0274969495072114,272,Guizhou,六盘水市,贵州省,9
520300,0.159867070678993,272,Guizhou,遵义市,贵州省,2
520400,0.0536972523659314,272,Guizhou,安顺市,贵州省,8
520500,0.143677933764903,272,Guizhou,毕节市,贵州省,3
520600,0.0634645459376345,272,Guizhou,铜仁市,贵州省,7
522300,0.0806681022365384,272,Guizhou,黔西南布依族苗族自治州,贵州省,6
522600,0.132685919790279,272,Guizhou,黔东南苗族侗族自治州,贵州省,4
522700,0.11281544582506,272,Guizhou,黔南布依族苗族自治州,贵州省,5
530100,0.084191436527507,270,Yunnan,昆明市,云南省,6
530300,0.0417266080326173,270,Yunnan,曲靖市,云南省,9
530400,0.0880836215369067,270,Yunnan,玉溪市,云南省,5
530500,0.0550125618007731,270,Yunnan,保山市,云南省,8
530600,0.116685964954938,270,Yunnan,昭通市,云南省,2
530700,0.0189403826857626,270,Yunnan,丽江市,云南省,14
530800,0.0384631177549283,270,Yunnan,普洱市,云南省,10
530900,0.0369444612352084,270,Yunnan,临沧市,云南省,12
532300,0.0102394783669998,270,Yunnan,楚雄彝族自治州,云南省,16
532500,0.107912184367002,270,Yunnan,红河哈尼族彝族自治州,云南省,3
532600,0.0754635350167134,270,Yunnan,文山壮族苗族自治州,云南省,7
532800,0.0185318407553609,270,Yunnan,西双版纳傣族自治州,云南省,15
532900,0.10756120385744,270,Yunnan,大理白族自治州,云南省,4
533100,0.0327964318453144,270,Yunnan,德宏傣族景颇族自治州,云南省,13
533300,0.0375472540657668,270,Yunnan,怒江傈僳族自治州,云南省,11
533400,0.129899917196762,270,Yunnan,迪庆藏族自治州,云南省,1
540100,0.110871727037252,236,Tibet,拉萨市,西藏自治区,3
540200,0.0703494165558118,236,Tibet,日喀则市,西藏自治区,6
540300,0.220620891907492,236,Tibet,昌都市,西藏自治区,2
540400,0.358820361589154,236,Tibet,林芝市,西藏自治区,1
540500,0.0881354823128102,236,Tibet,山南市,西藏自治区,5
540600,0.0615712206189136,236,Tibet,那曲市,西藏自治区,7
542500,0.0896308999785667,236,Tibet,阿里地区,西藏自治区,4
610100,0.177395821619913,241,Shaanxi,西安市,陕西省,1
610200,0.00478734641288351,241,Shaanxi,铜川市,陕西省,10
610300,0.111631349315842,241,Shaanxi,宝鸡市,陕西省,5
610400,0.0794718094112108,241,Shaanxi,咸阳市,陕西省,7
610500,0.113451848432656,241,Shaanxi,渭南市,陕西省,4
610600,0.0493155127611727,241,Shaanxi,延安市,陕西省,9
610700,0.16537911482285,241,Shaanxi,汉中市,陕西省,2
610800,0.0555219077460773,241,Shaanxi,榆林市,陕西省,8
610900,0.155038869028308,241,Shaanxi,安康市,陕西省,3
611000,0.0880064204490863,241,Shaanxi,商洛市,陕西省,6
620100,0.0675419478477736,242,Gansu,兰州市,甘肃省,6
620200,0.021407842315902,242,Gansu,嘉峪关市,甘肃省,13
620300,0.0241109428876353,242,Gansu,金昌市,甘肃省,12
620400,0.05514724779158,242,Gansu,白银市,甘肃省,9
620500,0.0534569759254883,242,Gansu,天水市,甘肃省,10
620600,0.0567159534963421,242,Gansu,武威市,甘肃省,8
620700,0.0846569099669084,242,Gansu,张掖市,甘肃省,3
620800,0.0638528124627193,242,Gansu,平凉市,甘肃省,7
620900,0.151897544407524,242,Gansu,酒泉市,甘肃省,2
621000,0.0743551026277934,242,Gansu,庆阳市,甘肃省,5
621100,0.0504776474255856,242,Gansu,定西市,甘肃省,11
621200,0.207199813808038,242,Gansu,陇南市,甘肃省,1
622900,0.0808646179701881,242,Gansu,临夏回族自治州,甘肃省,4
623000,0.00831464106652226,242,Gansu,甘南藏族自治州,甘肃省,14
630100,0.151336789323115,201,Qinghai,西宁市,青海省,4
630200,0.190407699112359,201,Qinghai,海东市,青海省,3
632200,0.0593432718800899,201,Qinghai,海北藏族自治州,青海省,6
632300,0.0351466138523425,201,Qinghai,黄南藏族自治州,青海省,8
632500,0.0873130527743759,201,Qinghai,海南藏族自治州,青海省,5
632600,0.0552284426521273,201,Qinghai,果洛藏族自治州,青海省,7
632700,0.202848103001188,201,Qinghai,玉树藏族自治州,青海省,2
632800,0.218376027404402,201,Qinghai,海西蒙古族藏族自治州,青海省,1
640100,0.221240464778491,159,Ningxia,银川市,宁夏回族自治区,1
640200,0.183094711758744,159,Ningxia,石嘴山市,宁夏回族自治区,5
640300,0.186528299946129,159,Ningxia,吴忠市,宁夏回族自治区,4
640400,0.210377739196754,159,Ningxia,固原市,宁夏回族自治区,2
640500,0.198758784319882,159,Ningxia,中卫市,宁夏回族自治区,3
650100,0.0846123866507036,248,Xinjiang,乌鲁木齐市,新疆维吾尔自治区,3
650200,0.0219964286556389,248,Xinjiang,克拉玛依市,新疆维吾尔自治区,14
650400,0.0332601745396624,248,Xinjiang,吐鲁番市,新疆维吾尔自治区,11
650500,0.101187761414555,248,Xinjiang,哈密市,新疆维吾尔自治区,2
652300,0.0647655777426179,248,Xinjiang,昌吉回族自治州,新疆维吾尔自治区,8
652700,0.0719550570604824,248,Xinjiang,博尔塔拉蒙古自治州,新疆维吾尔自治区,7
652800,0.172607289406752,248,Xinjiang,巴音郭楞蒙古自治州,新疆维吾尔自治区,1
652900,0.0778252643529209,248,Xinjiang,阿克苏地区,新疆维吾尔自治区,6
653000,0.0324829833616067,248,Xinjiang,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,12
653100,0.0811067542188251,248,Xinjiang,喀什地区,新疆维吾尔自治区,5
653200,0.0543294477543595,248,Xinjiang,和田地区,新疆维吾尔自治区,9
654000,0.0253661315263053,248,Xinjiang,伊犁哈萨克自治州,新疆维吾尔自治区,13
654200,0.0415628575983791,248,Xinjiang,塔城地区,新疆维吾尔自治区,10
654300,0.0823690609642133,248,Xinjiang,阿勒泰地区,新疆维吾尔自治区,4
659001,0.00513014354101299,248,Xinjiang,石河子市,新疆维吾尔自治区,17
659002,0.00198012674558618,248,Xinjiang,阿拉尔市,新疆维吾尔自治区,24
659003,0.0033610126347911,248,Xinjiang,图木舒克市,新疆维吾尔自治区,22
659004,0.0160067374931604,248,Xinjiang,五家渠市,新疆维吾尔自治区,15
659005,0.00707701607376962,248,Xinjiang,北屯市,新疆维吾尔自治区,16
659006,0.0032850186222799,248,Xinjiang,铁门关市,新疆维吾尔自治区,23
659007,0.0050452882849527,248,Xinjiang,双河市,新疆维吾尔自治区,18
659008,0.00465166641434645,248,Xinjiang,可克达拉市,新疆维吾尔自治区,19
659009,0.00347734813429718,248,Xinjiang,昆玉市,新疆维吾尔自治区,21
659010,0.00455846680878152,248,Xinjiang,胡杨河市,新疆维吾尔自治区,20
