grid_id,nn_pa_km,n_pa_50km,pa_km2_50km,n_pa_100km,pa_km2_100km,n_pa_200km,pa_km2_200km,pa_km2_200km_N,pa_km2_200km_NE,pa_km2_200km_E,pa_km2_200km_SE,pa_km2_200km_S,pa_km2_200km_SW,pa_km2_200km_W,pa_km2_200km_NW,province,cen_lon,cen_lat
596,84.1021403268685,0,0,1,1895.20646600492,13,7958.22927386715,0,3496.56995686912,644.419542701748,2855.77155462353,0,0,961.468219672752,0,Tibet,98.2833796755234,28.5551187548564
597,59.0820538906703,0,0,3,4986.47846602549,17,14712.2257679497,1895.20646600492,8088.36529548821,675.91378676329,3091.27200002057,0,0,961.468219672752,0,Yunnan,98.7980348622462,28.5841825247135
598,29.6032752235145,1,235.500445397042,7,5395.3975633302,21,14443.1333854109,0,8485.85299539819,675.91378676329,294.888137223947,3091.27200002057,0,0,1895.20646600492,Sichuan,99.313024017645,28.6109310022018
599,53.3085405752216,0,0,8,4176.10488408857,23,15059.4710564214,6638.49523532538,2674.17830050401,0,695.776962911154,64.542091655335,3091.27200002057,0,1895.20646600492,Yunnan,99.8283197276892,28.6353624613566
600,34.4017839668487,2,675.91378676329,8,2746.93412728617,26,21353.6732268539,6457.29190756999,6987.52652752501,255.958922172649,212.231183055344,548.087871511145,2855.77155462353,235.500445397042,3801.30481499922,Sichuan,100.343894479642,28.6574753220127
601,49.0540335682488,1,400.888825687207,6,1220.28787381401,27,20825.9051119541,1373.17971906674,6038.24324825991,517.011448643785,0,1041.91961371155,400.888825687207,3091.27200002057,8363.39025656429,Sichuan,100.859720670765,28.6772681509088
602,74.5821811017247,0,0,6,7182.3471402512,46,19664.8245802462,7411.42296732665,311.369041767048,2135.83387518947,0,747.031476487599,294.888137223947,752.689980072618,8011.58910217888,Sichuan,101.375770617096,28.6947396626904
603,30.4354555208834,2,255.958922172649,4,6555.2546969037,40,13378.9475980725,6462.13968806156,670.380629577857,1777.37052149942,19.9271150355477,747.031476487599,294.888137223947,1008.05669075867,2399.15333942793,Sichuan,101.892016562292,28.7098887208109
604,25.292277999377,3,517.011448643785,20,2135.83387518947,42,12272.8402964351,304.359825306768,133.312038522258,1653.46711331887,795.802802692636,424.579666422089,1061.84672874709,675.91378676329,7223.55833466211,Sichuan,102.408430686531,28.7227143383285
605,11.4358262549133,17,1725.95523226998,24,2447.20291695652,36,10014.8948092969,983.797152391121,21.4996673026728,1060.61598057924,850.681775019012,804.098063572256,0,255.958922172649,6038.24324825991,Sichuan,102.924985115463,28.7332156785992
606,20.7736754453496,8,1506.00344106429,21,1933.68965612769,42,12162.8151209885,4.17559303049212,21.4996673026728,2542.11653848949,309.654686407656,963.111719051694,375.146513607703,1495.84623319665,6451.26416990215,Sichuan,103.441651929207,28.7413920558648
607,7.9655651003205,1,32.3150358081895,12,1822.18282897078,51,6699.48147061455,51.4013107039796,0,3054.80945716595,79.6050374202176,262.364684795628,963.111719051694,1870.99274680436,417.196514672726,Sichuan,103.958403171386,28.747242935735
608,45.2011753910201,1,32.3150358081895,9,687.670065614767,52,7221.47739549799,52.9356552897816,0,1516.45803443025,2717.8519243254,309.654686407656,379.518397150167,1912.18998882501,332.868709069721,Sichuan,104.475210858188,28.7507679355633
609,38.6562285972594,6,391.966026864577,17,3087.12449297414,48,6399.77225042716,52.9356552897816,103.23251157571,1327.59018934158,2571.84088716623,409.171192601686,262.364684795628,1651.13746235388,21.4996673026728,Sichuan,104.992046987455,28.7519668247164
610,15.4366144487518,12,2382.92016786526,19,4234.22030574616,36,5544.51411141997,53.1188477633931,109.879093990709,763.564287538487,1506.72892488215,2355.97073333574,671.535877397315,32.3150358081895,51.4013107039796,Sichuan,105.508883547779,28.7508395247367
611,34.002506929755,11,1486.28354554585,19,3872.42876776599,32,5208.73842217826,88.2842273215206,21.5948666691879,502.17432500556,261.479615542411,1271.63941569905,2638.26059112138,425.305380819139,0,Sichuan,106.025692527611,28.747386109397
612,46.408822414396,2,6.73623542448239,18,2264.88577034801,30,5452.34677410321,103.23251157571,446.734949733006,379.577444599472,261.489600697556,27.091961751303,3835.60769646659,391.966026864577,6.64658241499851,Guizhou,106.542445924372,28.7416068046495
613,14.2416066481969,4,502.17432500556,10,1958.01307338237,31,5526.55645538647,3.77770555835673,512.188311939664,324.138069326917,422.299179780458,261.489600697556,1199.85622791652,2692.92826617629,109.879093990709,Guizhou,107.05911575355,28.7335019884656
614,45.7569492516013,2,498.396619447204,6,1087.7023568654,28,3425.58728920248,46.5158607705387,51.3245482020485,525.175755873454,422.299179780458,0.0996381646294264,288.48192428423,1541.7229208184,549.967461308716,Guizhou,107.575674057789,28.7230721905707
615,10.7676667414843,1,324.138069326917,3,822.534688774121,21,4010.08289980688,46.5158607705387,821.859985788767,761.295161920111,422.299179780458,0.0996381646294264,261.389962532927,1681.67482659526,14.9482842541894,Guizhou,108.09209291595,28.7103180920714
616,39.7561062149049,1,324.138069326917,3,947.474935653912,23,4097.27031923842,751.581994779847,923.729491034019,794.198650953479,117.659007660579,422.299179780458,0.0996381646294264,1087.7023568654,0,Chongqing,108.608344452147,28.6952405249762
617,29.1319008554487,1,201.037686546537,4,1183.59434170057,24,4440.81761738547,1181.57022138835,653.516681609521,956.038179822033,125.899305427241,0,422.299179780458,1087.7023568654,13.7916924924606,Chongqing,109.124400844745,28.6778404716112
618,22.7328090129718,2,437.157092593194,5,873.459647023351,27,5454.53795187301,977.687803557112,1044.03669415311,1496.96862348024,125.899305427241,157.40445559209,422.299179780458,525.175755873454,705.066134009308,Hunan,109.640234335317,28.6581190639304
619,8.8237463994922,3,593.160964406942,7,1130.40313551261,28,4815.39674438354,2155.94227897797,0,955.940893100672,106.029925313076,283.303761019331,422.299179780458,525.175755873454,366.704950318576,Hunan,110.155817237538,28.6360775827213
620,33.87949161633,3,518.88108722884,8,1671.33357917081,27,5090.45750559184,1264.11966460011,40.1771920123777,1946.61833061997,161.839528868554,125.899305427241,106.029925313076,437.157092593194,1008.61646615732,Hunan,110.671121946041,28.6117174567079
621,11.2145777344678,3,903.807659073297,7,1312.98245146096,29,7335.45971522849,872.734763809964,2696.21418545066,1946.61833061997,0,0,393.768759608872,688.168725640403,737.954950098629,Hunan,111.186120945188,28.5850402615503
622,28.3173725906457,3,753.924172219741,6,2042.93154583291,23,6535.33276300607,40.1771920123777,3848.73115183851,16.9382187331634,171.136787405459,0,125.899305427241,1496.96862348024,835.481484109082,Hunan,111.700786817782,28.5560477187434
623,24.6255594616111,1,11.9560420149973,7,1986.79552263234,21,6031.40901291837,156.283676505753,4121.1087349778,95.5324068778325,0,171.136787405459,8.24029776666201,1272.80525944858,206.301849936288,Hunan,112.215092253694,28.5247416944157
624,40.803072050052,3,1192.69415840023,5,3704.40351734775,21,5702.02223865461,3190.40175875131,72.8566732158736,224.69547344905,0,171.136787405459,0,915.763701088295,1127.16784474462,Hunan,112.729010058405,28.4911241980283
625,61.6634405940972,0,0,6,3787.97988221059,26,5761.41784081915,496.535756142752,181.47794169894,231.490858492183,37.9439810091969,171.136787405459,0,753.924172219741,3888.90834385089,Hunan,113.242513161459,28.4551973809771
626,35.0070149444198,2,95.5324068778325,4,229.132964713485,29,5252.94060107608,501.517932860918,408.213159866406,221.309339998527,49.8989950788878,0,171.136787405459,1244.8273924276,2656.03699343828,Hunan,113.755574624816,28.4169635350988
627,15.5664234086239,2,203.73874217378,8,256.885081031888,25,5269.39391790372,176.495764980774,741.955921114997,0.54468545373029,34.5125478494031,31.3693601514784,0,1283.24438855989,3001.27124979345,Jiangxi,114.268167651094,28.3764250910826
628,5.34974414471259,4,128.985614262825,11,481.904298157566,25,2221.27925331963,177.040450434504,1500.72083082243,0.85681338804073,274.36782007018,39.160373890987,20.4120458215393,95.5324068778325,113.188512014113,Jiangxi,114.780265591713,28.3335846167886
629,42.451952829274,2,7.3524877373784,10,380.906494236882,34,2608.54069928672,654.373428875217,1070.27144610183,164.194215200526,255.509122631998,13.2797052768389,65.1514118738693,209.265604345676,176.495764980774,Jiangxi,115.291841954911,28.2884448154758
630,65.6378615459345,0,0,9,897.231707811702,43,3649.17178309089,904.49861248111,660.732922016735,1011.41402096949,389.059003336409,14.0102014038511,49.8989950788878,219.535844422492,400.022183381919,Jiangxi,115.802870413638,28.2410085239405
631,28.2414936613098,1,0.85681338804073,6,670.061676573577,44,3690.23665542848,1532.00922403225,23.540240310183,1119.97007256124,334.545318340527,254.778626504986,20.5848222615695,161.352674154056,243.455677263671,Jiangxi,116.313324813332,28.1912787105681
632,20.0973074796883,2,16.7975467938039,12,1011.41402096949,40,3634.41110944218,79.709369930113,181.125451963726,402.165617437955,709.056156638703,487.729989427092,255.509122631998,8.20930112541913,1510.90610028718,Jiangxi,116.823179179548,28.1392584732987
633,16.1691458803424,10,450.780140300604,13,1119.97007256124,33,3314.97081407861,23.540240310183,154.937529850848,431.919388167904,561.659488231981,805.539294548455,255.509122631998,16.7975467938039,1065.06820354344,Jiangxi,117.332407725455,28.0849510375102
634,16.08002102262,7,823.330222022742,13,1125.28008653128,29,3097.42396742112,165.184718557963,55.6659945882584,422.068273028787,1.8824209511365,1106.19078440333,536.455671743131,149.243182131777,660.732922016735,Jiangxi,117.840984859191,28.0283597538203
635,6.18051975548867,2,114.722878949836,10,991.696455448749,25,1985.05703576753,154.937529850848,61.8328219463433,307.345394078951,0,164.246305933403,712.961738367409,451.636953688645,132.096291901934,Fujian,118.348885191062,27.9694880958098
636,36.3952980612058,2,112.700238837749,5,477.734267617046,23,1839.90880455884,55.6659945882584,0,307.345394078951,46.860254642577,124.396883605599,1.8824209511365,1125.28008653128,178.47777016103,Zhejiang,118.856083540595,27.9083396576685
637,19.5887061268325,2,307.345394078951,4,369.178216025294,16,1578.38136905347,0,57.7958419552769,200.811982599287,46.860254642577,124.396883605599,108.4158324308,829.497049380827,210.603524439106,Zhejiang,119.362554943428,27.844918151768
638,16.9904134712892,1,200.811982599287,2,307.345394078951,10,729.867751724976,57.7958419552769,0,0,0,68.0583375959185,327.091287156022,221.2562904295,55.6659945882584,Zhejiang,119.86827465804,27.7792274061618
639,63.6362423344908,0,0,1,200.811982599287,7,495.03239557649,57.7958419552769,0,0,0,68.0583375959185,0,369.178216025294,0,Zhejiang,120.373218172315,27.7112713620161
640,124.964268956803,0,0,0,0,1,32903.2605549906,0,0,0,0,0,0,0,32903.2605549906,Tibet,87.5106394127674,27.8556163289479
641,162.931903282986,0,0,0,0,3,32906.0510144975,0,2.79045950694166,0,0,0,0,0,32903.2605549906,Tibet,88.014679118135,27.9329663705602
642,139.667272115411,0,0,0,0,3,6169.57321792621,2.79045950694166,6166.78275841927,0,0,0,0,0,0,Tibet,89.0253920361984,28.0808937950073
643,139.941793262936,0,0,0,0,3,6169.57321792621,2.79045950694166,6166.78275841927,0,0,0,0,0,0,Tibet,89.5320172861452,28.1514623067062
644,127.614184941321,0,0,0,0,4,6190.80521999973,6166.78275841927,21.232002073518,0,0,0,0,0,2.79045950694166,Tibet,90.0394559934375,28.2197616148748
645,134.115826414442,0,0,0,0,4,6190.80521999973,6166.78275841927,21.232002073518,0,0,0,0,0,2.79045950694166,Tibet,90.5476835437125,28.2857875546033
646,150.882831016359,0,0,0,0,2,6188.01476049279,21.232002073518,0,0,0,0,0,0,6166.78275841927,Tibet,91.0566750806615,28.3495360743091
647,151.231710250805,0,0,0,0,2,6188.01476049279,21.232002073518,0,0,0,0,0,0,6166.78275841927,Tibet,91.5664055125606,28.4110032384499
648,167.261566641173,0,0,0,0,1,21.232002073518,0,0,0,0,0,0,0,21.232002073518,Tibet,92.0768495189779,28.4701852301676
649,195.145671653598,0,0,0,0,1,21.232002073518,0,0,0,0,0,0,0,21.232002073518,Tibet,92.5879815576522,28.5270783538623
650,230.623577838451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,93.0997758715401,28.5816790376917
651,190.158232566167,0,0,0,0,1,10234.312074714,0,10234.312074714,0,0,0,0,0,0,Tibet,93.6122064960268,28.6339838359956
652,147.622295180728,0,0,0,0,1,10234.312074714,0,10234.312074714,0,0,0,0,0,0,Tibet,94.1252472662951,28.683989431641
653,111.465378733332,0,0,0,0,1,10234.312074714,0,10234.312074714,0,0,0,0,0,0,Tibet,94.63887182485,28.7316926382876
654,89.7592294858894,0,0,1,10234.312074714,2,11195.7802943867,10234.312074714,0,961.468219672752,0,0,0,0,0,Tibet,95.153053629192,28.7770904025694
655,93.2143116674683,0,0,1,10234.312074714,2,11195.7802943867,10234.312074714,0,961.468219672752,0,0,0,0,0,Tibet,95.6677659596341,28.8201798061911
656,82.9310836196296,0,0,1,961.468219672752,2,11195.7802943867,0,0,961.468219672752,0,0,0,0,10234.312074714,Tibet,96.1829819272583,28.8609580679381
657,33.59161088074,1,961.468219672752,1,961.468219672752,3,13090.9867603916,0,0,2856.67468567767,0,0,0,0,10234.312074714,Tibet,96.6986744820049,28.8994225455954
658,19.4737775688366,1,961.468219672752,1,961.468219672752,2,2856.67468567767,0,0,1895.20646600492,0,0,961.468219672752,0,0,Tibet,97.214816420889,28.9355707377761
659,68.0445420591376,0,0,2,2856.67468567767,5,6024.72287900757,0,0,1971.98265931424,3091.27200002057,0,0,961.468219672752,0,Tibet,97.7313803963384,28.969400285656
660,47.5205556297662,1,1895.20646600492,1,1895.20646600492,15,14036.3119811865,0,1999.39070517952,7984.1810563136,3091.27200002057,0,0,961.468219672752,0,Tibet,98.2483389246471,29.0009089746129
661,24.6606506636753,1,1895.20646600492,3,2207.48310471129,20,15132.5996898747,1895.20646600492,6649.95005994559,2133.81411854362,636.389271084248,2855.77155462353,0,961.468219672752,0,Tibet,98.7656643945368,29.030094735769
662,41.5135821460809,1,76.7761933093281,12,8769.20214672734,25,16921.8932519433,2009.62124134584,8628.7294774486,683.944058380789,613.120008742551,3091.27200002057,0,1895.20646600492,0,Sichuan,99.2833290758215,29.0569556474342
663,8.95911795999703,4,408.919097304706,13,8598.89070196133,30,23779.1338874715,4347.3251653098,7028.31010865097,6644.4669912648,695.776962911154,0,3091.27200002057,1971.98265931424,0,Sichuan,99.8013051281678,29.0814899364493
664,18.7488413100064,5,2057.03792523429,14,9161.76678216148,32,22888.7113411421,6833.39255153628,1373.17971906674,6294.20217043256,275.024961076083,695.776962911154,3091.27200002057,2304.12556330962,2021.73741278912,Sichuan,100.319564609943,29.1036959794276
665,40.4318677468997,1,275.024961076083,10,14073.665925603,26,17527.4619061497,1373.17971906674,6038.24324825991,801.444158915005,19.9271150355477,294.888137223947,636.389271084248,683.944058380789,7679.4461981835,Sichuan,100.838079487148,29.1235723038927
666,52.1538433685705,0,0,5,6966.71483141863,42,18758.7794482792,423.896439801642,6038.24324825991,2268.26214644154,19.9271150355477,82.6569541686029,613.120008742551,2133.81411854362,7178.85941728577,Sichuan,101.356821642422,29.1411175893132
667,35.4738685004063,1,236.031807137101,4,6598.56199573933,44,18198.032559028,901.355936230613,767.63774259421,697.079052810865,1463.4057645654,0,695.776962911154,6685.25057239076,6987.52652752501,Sichuan,101.875762884113,29.15633066803
668,40.2766751514245,1,236.031807137101,21,7951.28599612929,36,11125.3693387567,937.903790286625,311.369041767048,159.64217601654,1774.04748011115,19.9271150355477,236.031807137101,275.024961076083,7411.42296732665,Sichuan,102.394874955421,29.1692105260787
669,7.47910975885389,15,983.797152391121,24,2313.75854536598,33,9739.52934340955,1249.27283205367,0,21.4996673026728,780.747641849797,1393.80703177084,19.9271150355477,6274.27505539702,0,Sichuan,102.914129543575,29.179756303904
670,42.0371337153626,6,126.302822061978,25,2245.05869789474,38,10103.6950920222,460.444293857654,73.4110044460819,1.02431814637252,703.850913205504,913.678566237308,1259.81442605955,6380.10252830269,311.369041767048,Sichuan,103.433498289075,29.1879672969651
671,19.1207711836288,2,21.4996673026728,11,1205.38403643613,44,6298.85378898345,0,53.9599734361541,30.0848358749183,2997.26970549316,294.679720603818,1207.44684239275,1232.74685810349,482.665853079158,Sichuan,103.952952794957,29.1938429562337
672,33.3357878527375,1,1.02431814637252,4,415.695894100521,50,6930.15357265986,29.9016434013069,23.0340118884748,125.015645611437,4197.48888745625,309.654686407656,1232.89495867673,991.688390061707,20.4753491563002,Sichuan,104.472464636101,29.1973828885805
673,58.4832893782413,0,0,7,392.990345010949,44,6369.95402214012,52.9356552897816,88.2842273215206,21.5948666691879,3865.78218535099,409.171192601686,453.693376083256,1478.49251882369,0,Sichuan,104.992005368552,29.1985868570538
674,34.7818368089607,5,30.0848358749183,15,2461.43959107227,37,5653.319449485,131.839349953512,88.2842273215206,523.769191674748,1508.98879911753,2645.18565750821,671.535877397315,53.8147031108623,29.9016434013069,Sichuan,105.511546538861,29.1974547810462
675,27.0277339978185,1,6.64658241499851,18,1619.60089299648,35,5389.20148371006,159.842442050209,103.23251157571,502.17432500556,268.126197957409,1506.63927187267,2795.22676181234,1.02431814637252,52.9356552897816,Chongqing,106.031059693439,29.193986736352
676,27.7155110442072,2,21.5948666691879,10,1784.90733817097,33,5681.63945064781,263.074953625919,46.5158607705387,770.873019059923,316.829337805481,27.091961751303,4204.13546987125,30.0848358749183,23.0340118884748,Chongqing,106.550516387898,29.1881829551134
677,25.2561381173765,4,502.17432500556,7,612.053418996269,31,5201.71060219709,51.037103985171,46.5158607705387,13.7916924924606,770.873019059923,343.8316465473,3835.69734947607,36.7314182899168,103.23251157571,Chongqing,107.069888196399,29.1800438256566
678,39.8409718082337,1,446.734949733006,5,826.312394332478,28,4169.02077988275,46.5158607705387,742.598989718896,280.298682616408,746.437249107375,261.389962532927,1981.90094114589,21.5948666691879,88.2842273215206,Chongqing,107.589146720973,29.1695698922175
679,48.1698473649992,1,324.138069326917,3,784.664711552384,22,3566.3142041292,46.5158607705387,1378.58666521074,521.241394501867,422.299179780458,324.138069326917,261.479615542411,612.053418996269,0,Chongqing,108.108263600828,29.1567618545576
680,51.8341793560275,0,0,5,576.500304075503,22,4199.59464386021,705.066134009308,972.86449771831,658.079002856579,307.067611859613,422.299179780458,585.528031859844,502.17432500556,46.5158607705387,Chongqing,108.627210521618,29.1416205674702
681,51.6258284901159,0,0,6,336.446536657259,26,4982.41883863334,728.807297226435,1818.06698407672,417.13629097112,713.266844541486,422.299179780458,324.138069326917,498.396619447204,60.3075532629993,Chongqing,109.145959224681,29.1241470401779
682,48.3046491081148,2,280.298682616408,10,1611.89821667442,26,5297.13349628092,935.331642008722,882.735342068002,908.092788128654,763.240791042158,117.659007660579,623.336866326995,324.138069326917,742.598989718896,Hunan,109.664481516226,29.1043424356209
683,32.949195598413,3,653.255697017777,8,1306.89335818587,28,5349.2667303083,700.770539568442,830.65817827028,52.133234027375,903.807659073297,719.060269834184,623.336866326995,337.929761819378,1181.57022138835,Hunan,110.18274927647,29.0822080696399
684,36.3876106704206,1,166.124657923911,8,1667.91658724295,31,5246.74118209759,877.9120362292,156.283676505753,1232.8713504126,753.924172219741,393.768759608872,487.131039093866,201.037686546537,1143.81246148102,Hunan,110.700734468712,29.0577454100495
685,50.9147474914909,0,0,7,1373.07718407179,30,7708.96164332053,0,156.283676505753,3732.62466734513,11.9560420149973,903.807659073297,468.048636786974,531.310315663618,1904.93064593076,Hunan,111.218409148345,29.0309560756087
686,14.9700969787482,1,40.1771920123777,9,2090.97434103893,28,7371.14546131471,0,625.122128163175,3697.42965205092,11.9560420149973,0,1018.07788215304,920.564750256383,1097.9950066762,Hunan,111.735745471784,29.0018418348854
687,32.3918270218005,4,1232.8713504126,10,3900.86438586588,22,6755.57673199579,156.283676505753,2996.28907307528,1288.22656527806,0,183.092829420456,1009.83758438637,457.313482983498,664.533520346369,Hunan,112.252715705323,28.970404605018
688,11.3853689694126,4,3692.44747533275,11,3905.84656258405,20,5857.56127236011,2499.75331693253,496.535756142752,385.21668387272,0,171.136787405459,279.499076551537,1869.13597494936,156.283676505753,Hunan,112.769292233894,28.9366464503757
689,46.4078283736411,1,4.98217671816606,6,3787.97988221059,26,5965.53918304159,496.535756142752,176.495764980774,340.3686515961,138.169706845878,171.136787405459,11.9560420149973,1974.83948061735,2656.03699343828,Hunan,113.285447569737,28.9005695811178
690,9.57360083964936,1,4.98217671816606,5,2884.97000080525,29,5091.76860047262,67.8744964977076,176.495764980774,356.644189277784,145.289013157327,10.9573143299391,4.98217671816606,3744.58070936013,584.944936150797,Hunan,113.801154360963,28.8621763516544
691,38.5726141876586,2,203.73874217378,7,607.41464673654,27,6140.61684349826,176.495764980774,224.613196722902,1276.10763409953,147.515249190235,121.919590311145,0,3697.42965205092,496.535756142752,Jiangxi,114.316385400014,28.8214692590106
692,29.4151017366697,2,113.733197467844,11,629.522499864933,31,5173.4340387677,0,1075.43150898734,650.070179377744,0.730496127012222,65.6960973275996,203.73874217378,2504.7354936507,673.031521123525,Jiangxi,114.831113631999,28.7784509410938
693,7.54834327257282,4,233.391245046648,12,1395.51946914374,31,2498.68435192204,418.121909930777,1355.56949578911,16.7975467938039,254.778626504986,14.6576047221091,53.5424843085382,208.720918891946,176.495764980774,Jiangxi,115.34531216292,28.7331241748695
694,39.4688486956858,2,19.9292588625251,11,1501.57764421047,34,2775.8802162217,831.326771671675,723.940290765648,15.9407334057632,280.699117132736,255.509122631998,54.7387829976605,205.512237749815,408.213159866406,Jiangxi,115.858954267764,28.6854918744433
695,42.1675286105396,2,647.439870413668,7,1069.47840790721,44,3792.10147350251,922.183940887157,317.146362842341,108.556051591751,1011.41402096949,255.509122631998,33.7820517223909,513.655735434743,629.85418742264,Jiangxi,116.372013398458,28.6355570890555
696,43.327791146539,2,16.7975467938039,9,957.372772555234,40,3535.50227343919,189.488619000192,178.47777016103,170.388873538094,1010.55720758145,254.778626504986,7.16630167639593,243.455677263671,1481.18919771337,Jiangxi,116.884463191701,28.583323000986
697,51.4738079765891,0,0,16,1143.51031287142,35,3217.71321207482,159.534922150175,157.611440692165,270.755457659673,163.046351459367,839.61937102554,271.57617329879,1052.68086111341,302.888634675705,Jiangxi,117.396277476632,28.5287929233759
698,52.8734778411495,0,0,17,1217.85144223996,28,2518.82431154259,303.853311239273,0,256.477977187546,221.2562904295,716.656591382127,295.783037150458,648.296683801708,76.5004203519798,Jiangxi,117.907430282364,28.4719702979646
699,34.7804720885874,3,170.388873538094,9,480.323506539088,30,1970.95173608192,301.443256383216,0,55.6659945882584,307.345394078951,116.605299900973,994.616474175685,16.7975467938039,178.47777016103,Jiangxi,118.417895845358,28.4128586927467
700,5.96886939985361,1,55.6659945882584,4,276.922285017758,30,2027.89076464915,301.443256383216,57.7958419552769,0,307.345394078951,1.8824209511365,1109.33935312552,71.6067279940216,178.47777016103,Zhejiang,118.927648616635,28.3514617995506
701,55.9664975767667,0,0,3,363.01138866721,17,1464.23167415499,0,57.7958419552769,0,200.811982599287,153.393666122241,722.823418740212,164.22204618001,165.184718557963,Zhejiang,119.436663268835,28.2877834315404
702,62.6696134156272,0,0,2,307.345394078951,7,582.3903642149,0,57.7958419552769,0,0,247.672237241864,106.533411479664,170.388873538094,0,Zhejiang,119.944914703093,28.221827520645
703,87.683394289821,0,0,2,258.607824554564,5,467.667485265064,57.7958419552769,0,0,0,46.860254642577,307.345394078951,55.6659945882584,0,Zhejiang,120.452378055757,28.1535981149158
704,110.917994702558,0,0,0,0,5,1462.53164494744,0,1097.39040891322,0,0,0,200.811982599287,106.533411479664,57.7958419552769,Zhejiang,120.959028704924,28.0830993758161
705,78.1011795884952,0,0,1,32903.2605549906,1,32903.2605549906,0,32903.2605549906,0,0,0,0,0,0,Tibet,85.9065786717598,28.0496865378641
706,45.061411924431,1,32903.2605549906,1,32903.2605549906,1,32903.2605549906,32903.2605549906,0,0,0,0,0,0,0,Tibet,86.4102702581064,28.1341116730053
707,54.4175287580588,0,0,1,32903.2605549906,1,32903.2605549906,0,0,0,0,0,0,0,32903.2605549906,Tibet,86.9149320244469,28.2162872912413
708,94.2974232290725,0,0,1,32903.2605549906,3,32906.0510144975,0,2.79045950694166,0,0,0,0,0,32903.2605549906,Tibet,87.4205406227278,28.2962084794186
709,140.793254878041,0,0,0,0,3,32906.0510144975,0,2.79045950694166,0,0,0,0,32903.2605549906,0,Tibet,87.9270724207681,28.3738704226436
710,107.70598080931,0,0,0,0,4,39072.8337729168,0,6169.57321792621,0,0,0,0,32903.2605549906,0,Tibet,88.4345035077737,28.4492684074343
711,89.8761615714006,0,0,2,2.79045950694166,3,6169.57321792621,2.79045950694166,6166.78275841927,0,0,0,0,0,0,Tibet,88.9428097000544,28.5223978248192
712,96.6813435631951,0,0,3,6169.57321792621,3,6169.57321792621,0,6166.78275841927,0,0,0,0,0,2.79045950694166,Tibet,89.4519665469373,28.5932541733792
713,77.7750402749916,0,0,1,6166.78275841927,4,6190.80521999973,6166.78275841927,21.232002073518,0,0,0,0,0,2.79045950694166,Tibet,89.9619493368768,28.6618330622309
714,88.0376714047355,0,0,1,6166.78275841927,4,6190.80521999973,0,21.232002073518,0,0,0,0,0,6169.57321792621,Tibet,90.4727331037567,28.7281302139492
715,101.826203903432,0,0,0,0,2,6188.01476049279,21.232002073518,0,0,0,0,0,0,6166.78275841927,Tibet,90.9842926333817,28.7921414674242
716,102.342451071185,0,0,0,0,2,6188.01476049279,21.232002073518,0,0,0,0,0,0,6166.78275841927,Tibet,91.4966024701543,28.8538627806515
717,124.81738172679,0,0,0,0,1,21.232002073518,0,0,0,0,0,0,0,21.232002073518,Tibet,92.0096369239342,28.913290233453
718,160.264719358344,0,0,0,0,1,21.232002073518,0,0,0,0,0,0,0,21.232002073518,Tibet,92.5233700770761,28.9704200301245
719,201.965793541583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tibet,93.0377757916403,29.0252485020089
720,172.860402420757,0,0,0,0,1,10234.312074714,0,0,10234.312074714,0,0,0,0,0,Tibet,93.5528277167745,29.0777721099908
721,124.55082234495,0,0,0,0,1,10234.312074714,0,0,10234.312074714,0,0,0,0,0,Tibet,94.0684992962585,29.1279874469116
722,78.3906625086248,0,0,1,10234.312074714,1,10234.312074714,0,10234.312074714,0,0,0,0,0,0,Tibet,94.5847637762103,29.1758912399013
723,42.1578532456085,1,10234.312074714,1,10234.312074714,2,11195.7802943867,0,10234.312074714,961.468219672752,0,0,0,0,0,Tibet,95.1015942129459,29.2214803526256
724,49.0863852001291,1,10234.312074714,1,10234.312074714,2,11195.7802943867,0,0,0,961.468219672752,0,0,0,10234.312074714,Tibet,95.618963480989,29.2647517874453
725,89.6753134020369,0,0,1,10234.312074714,2,11195.7802943867,0,0,0,961.468219672752,0,0,0,10234.312074714,Tibet,96.1368442812242,29.3057026874852
726,66.9399892795546,0,0,1,961.468219672752,3,13090.9867603916,0,0,1895.20646600492,961.468219672752,0,0,10234.312074714,0,Tibet,96.6552091491885,29.3443303386132
727,61.0884101608871,0,0,1,961.468219672752,3,13090.9867603916,0,0,1895.20646600492,0,961.468219672752,0,10234.312074714,0,Tibet,97.1740304634941,29.3806321713221
728,89.3455401641386,0,0,2,2856.67468567767,4,3168.95132438404,0,0,1971.98265931424,235.500445397042,0,961.468219672752,0,0,Tibet,97.6932804543778,29.4146057625182
729,49.4291048590055,1,1895.20646600492,1,1895.20646600492,19,16026.9638114151,0,1990.65183022861,8088.36529548821,4986.47846602549,0,961.468219672752,0,0,Tibet,98.2129312123691,29.4462488372105
730,28.1634673106185,1,1895.20646600492,1,1895.20646600492,23,17057.2986167081,0,2745.96167444559,8286.61406325497,76.7761933093281,4986.47846602549,0,961.468219672752,0,Tibet,98.7329546970718,29.4755592700997
731,53.4111166292706,0,0,12,9983.57176149313,25,17446.0025019877,1990.65183022861,859.494083391588,8524.545238274,1084.832884068,3091.27200002057,1895.20646600492,0,0,Sichuan,99.2533227460511,29.5025350870666
