grid_id,pa_all,pa_national,pa_subnational,province,cen_lon,cen_lat,cell_km2,frac_pa_all,frac_pa_national,frac_pa_subnational
730,595.250508434963,595.250508434963,0,Tibet,98.7329546970718,29.4755592700997,2500,0.238100203373985,0.238100203373985,0
731,0,0,0,Sichuan,99.2533227460511,29.5025350870666,2500,0,0,0
732,1087.7300639559,1042.59056287964,522.561604765167,Sichuan,99.7740070838203,29.5271744665561,2500,0.435092025582359,0.417036225151857,0.209024641906067
733,1632.20777292005,1632.20777292005,0,Sichuan,100.29497933092,29.5494757408577,2500,0.652883109168019,0.652883109168019,0
734,379.712093861042,0.355831297336516,379.356262563706,Sichuan,100.816211013081,29.5694373972782,2500,0.151884837544417,0.000142332518934606,0.151742505025482
735,1634.10606095862,1634.10606095862,0,Sichuan,101.337673570468,29.5870580792083,2500,0.653642424383448,0.653642424383448,0
736,2119.13153470482,2119.13153470482,0,Sichuan,101.85933836699,29.6023365870791,2500,0.847652613881927,0.847652613881927,0
737,1.78558877726025,1.73117541640207,0.0544133608581766,Sichuan,102.381176699674,29.6152718792103,2500,0.0007142355109041,0.000692470166560829,2.17653443432707e-05
738,309.897816691322,0,309.897816691322,Sichuan,102.903159808098,29.6258630725461,2500,0.123959126676529,0,0.123959126676529
739,0,0,0,Sichuan,103.425258883867,29.6341094432806,2500,0,0,0
740,13.5757294032147,0,13.5757294032147,Sichuan,103.947445080129,29.6400104273701,2500,0.00543029176128589,0,0.00543029176128587
741,0,0,0,Sichuan,104.469689521126,29.6435656209331,2500,0,0,0
742,0,0,0,Sichuan,104.991963311765,29.6447747805362,2500,0,0,0
743,0,0,0,Chongqing,105.51423754721,29.6436378233673,2500,0,0,0
744,0.339010779698103,0.339010779698103,0,Chongqing,106.036483322476,29.6401548272938,2500,0.000135604311879241,0.000135604311879241,0
745,99.5546525264773,84.6063682722879,14.9482842541894,Chongqing,106.558671742029,29.6343260308079,2500,0.0398218610105909,0.0338425473089151,0.00597931370167576
746,0,0,0,Chongqing,107.080773929371,29.6261518328569,2500,0,0,0
747,0,0,0,Chongqing,107.602761036619,29.6156327925608,2500,0,0,0
748,0,0,0,Chongqing,108.124604254052,29.602769628816,2500,0,0,0
749,13.7916924924608,0,13.7916924924608,Chongqing,108.64627481963,29.5875632197857,2500,0.00551667699698433,0,0.00551667699698434
750,17.1624153460945,17.1621566611705,17.1606341641391,Hubei,109.167744028471,29.5700146022793,2500,0.00686496613843779,0.00686486266446822,0.00686425366565566
751,281.695160946476,202.434164876605,79.2609960698713,Hunan,109.688983242286,29.5501249710183,2500,0.11267806437859,0.080973665950642,0.0317043984279485
752,91.7512871756249,86.927981336823,4.82330583880195,Hunan,110.209963898754,29.5278956777929,2500,0.03670051487025,0.0347711925347292,0.00192932233552078
753,121.02498142005,121.02498142005,0,Hunan,110.730657520833,29.503328230508,2500,0.0484099925680202,0.0484099925680202,0
754,0,0,0,Hunan,111.25103572601,29.4764242921205,2500,0,0,0
755,0,0,0,Hunan,111.771070235461,29.4471856794692,2500,0,0,0
756,0.703989674754648,0.703989674754648,0,Hunan,112.29073288314,29.4156143619984,2500,0.000281595869901859,0.000281595869901859,0
757,1344.71464115349,1344.71464115349,0,Hunan,112.809995624759,29.3817124603761,2500,0.537885856461397,0.537885856461397,0
758,379.824794966519,379.824794966519,0,Hunan,113.328830546689,29.34548224501,2500,0.151929917986607,0.151929917986607,0
759,0,0,0,Hubei,113.847209874736,29.3069261344604,2500,0,0,0
760,171.764564576199,171.764564576199,0,Jiangxi,114.365105982818,29.2660466937547,2500,0.0687058258304798,0.0687058258304798,0
761,4.73120040489445,4.73120040489445,0,Jiangxi,114.882491401516,29.2228466326018,2500,0.00189248016195778,0.00189248016195778,0
762,110.687013870445,110.587368455425,110.687013870445,Jiangxi,115.399338826503,29.1773288035128,2500,0.0442748055481781,0.0442349473821702,0.0442748055481781
763,405.240990699732,385.311731837207,19.9292588625248,Jiangxi,115.915621126835,29.1294961998253,2500,0.162096396279893,0.154124692734883,0.00797170354500991
764,323.719947923279,323.719944821234,323.719925592457,Jiangxi,116.431311353114,29.079351953637,2500,0.129487979169312,0.129487977928494,0.129487970236983
765,0,0,0,Jiangxi,116.946382745499,29.0268993336489,2500,0,0,0
766,13.2930516030674,0,13.293051603067,Jiangxi,117.46080874157,28.9721417429212,2500,0.00531722064122695,0,0.00531722064122679
767,0,0,0,Jiangxi,117.974562984041,28.9150827165438,2500,0,0,0
768,0,0,0,Zhejiang,118.487619328309,28.8557259192241,2500,0,0,0
769,0,0,0,Zhejiang,118.999951849842,28.7940751427941,2500,0,0,0
770,0,0,0,Zhejiang,119.51153485139,28.7301343036406,2500,0,0,0
771,0,0,0,Zhejiang,120.022342870036,28.6639074400585,2500,0,0,0
772,0,0,0,Zhejiang,120.532350684054,28.5953987095337,2500,0,0,0
773,0,0,0,Zhejiang,121.041533319595,28.5246123859541,2500,0,0,0
774,0,0,0,Zhejiang,121.549866057185,28.4515528567542,2500,0,0,0
775,1406.07381639381,1406.07381639381,0,Tibet,85.3029385543295,28.4017238031726,2500,0.562429526557524,0.562429526557524,0
776,2372.52357324415,2372.52357324415,0,Tibet,85.8080945577487,28.4887430898391,2500,0.949009429297661,0.949009429297661,0
777,2500,2500,0,Tibet,86.3142588596767,28.5735103208519,2500,1,1,0
778,2500,2500,0,Tibet,86.8214080911261,28.6560203538267,2500,1,1,0
779,1741.77796206989,1741.77796206989,0,Tibet,87.3295185864881,28.7362681438852,2500,0.696711184827957,0.696711184827957,0
780,0,0,0,Tibet,87.8385663889475,28.8142487469452,2500,0,0,0
781,0.686093370350307,0.686093370350307,0,Tibet,88.348527256108,28.889957322959,2500,0.000274437348140122,0.000274437348140122,0
782,0,0,0,Tibet,88.8593766658241,28.9633891390983,2500,0,0,0
783,0,0,0,Tibet,89.371089822239,29.0345395728822,2500,0,0,0
784,0,0,0,Tibet,89.8836416620239,29.1034041152446,2500,0,0,0
785,30.3194224754078,30.3194224754078,0,Tibet,90.3970068608172,29.1699783735404,2500,0.0121277689901631,0.0121277689901631,0
786,91.5628872061751,91.5628872061751,0,Tibet,90.9111598398591,29.2342580744843,2500,0.0366251548824701,0.0366251548824701,0
787,0,0,0,Tibet,91.4260747728183,29.2962390670221,2500,0,0,0
788,0,0,0,Tibet,91.9417255928083,29.3559173251306,2500,0,0,0
789,0,0,0,Tibet,92.4580859995874,29.4132889505429,2500,0,0,0
790,0,0,0,Tibet,92.9751294669382,29.4683501753973,2500,0,0,0
791,0,0,0,Tibet,93.4928292502244,29.5210973648061,2500,0,0,0
792,0,0,0,Tibet,94.0111583941164,29.5715270193429,2500,0,0,0
793,36.1745106099531,36.1745106099531,0,Tibet,94.5300897404841,29.6196357774441,2500,0.0144698042439812,0.0144698042439812,0
794,2407.34432289153,2407.34432289153,0,Tibet,95.0495959364485,29.6654204177237,2500,0.962937729156612,0.962937729156612,0
795,1741.67601571581,1741.67601571581,0,Tibet,95.56964944259,29.7088778611978,2500,0.696670406286325,0.696670406286325,0
796,98.4648552770018,98.4648552770018,0,Tibet,96.0902225413034,29.7500051734178,2500,0.0393859421108007,0.0393859421108007,0
797,0,0,0,Tibet,96.6112873452981,29.7887995665078,2500,0,0,0
798,0,0,0,Tibet,97.1328158062335,29.8252584011062,2500,0,0,0
799,0,0,0,Tibet,97.6547797234856,29.8593791882081,2500,0,0,0
800,0,0,0,Tibet,98.1771507530373,29.891159590907,2500,0,0,0
801,0,0,0,Tibet,98.6999004164858,29.9205974260333,2500,0,0,0
802,0,0,0,Sichuan,99.2230001101595,29.9476906656887,2500,0,0,0
803,1001.17795909437,983.558345186385,39.2565187776342,Sichuan,99.7464211143388,29.9724374386739,2500,0.400471183637748,0.393423338074554,0.0157026075110537
804,353.152173117256,353.152173117256,0,Sichuan,100.270134602571,29.994836031808,2500,0.141260869246902,0.141260869246902,0
805,569.838625578257,551.707188232129,18.1314373461284,Sichuan,100.794111651077,30.0148848911393,2500,0.227935450231303,0.220682875292851,0.00725257493845136
806,217.884716117391,217.884716117391,0,Sichuan,101.318323248232,30.0325826230444,2500,0.0871538864469562,0.0871538864469562,0
807,530.371873653357,530.371873653357,0,Sichuan,101.842740304128,30.0479279952158,2500,0.212148749461343,0.212148749461343,0
808,19.653566447483,19.653566447483,0,Sichuan,102.36733366019,30.0609199375356,2500,0.00786142657899321,0.00786142657899321,0
809,0,0,0,Sichuan,102.892074098866,30.0715575428358,2500,0,0,0
810,0,0,0,Sichuan,103.416932353347,30.0798400675426,2500,0,0,0
811,0,0,0,Sichuan,103.941879117342,30.0857669322055,2500,0,0,0
812,0,0,0,Sichuan,104.466885054883,30.0893377219096,2500,0,0,0
813,11.1358353455045,0,11.1358353455045,Sichuan,104.991920810148,30.0905521865711,2500,0.00445433413820181,0,0.00445433413820181
814,0,0,0,Sichuan,105.516957017313,30.0894102411151,2500,0,0,0
815,0,0,0,Chongqing,106.041964310402,30.0859119655367,2500,0,0,0
816,3.3388482694418,3.3388482694418,0,Chongqing,106.566913333139,30.0800576048435,2500,0.00133553930777672,0.00133553930777672,0
817,0,0,0,Chongqing,107.091774748797,30.0718475688815,2500,0,0,0
818,0,0,0,Chongqing,107.616519250027,30.0612824320431,2500,0,0,0
819,0,0,0,Chongqing,108.141117568659,30.0483629328584,2500,0,0,0
820,262.556832552828,262.556832552829,0,Hubei,108.665540485477,30.0330899734697,2500,0.105022733021131,0.105022733021132,0
821,430.322641406158,430.322641406157,1.60503244214006,Hubei,109.18975883995,30.0154646189907,2500,0.172129056562463,0.172129056562463,0.000642012976856023
822,315.545155727109,315.545155727109,0,Hubei,109.71374353991,29.9954880967501,2500,0.126218062290843,0.126218062290843,0
823,277.430146309108,277.430146309107,0,Hubei,110.237465571183,29.9731617954208,2500,0.110972058523643,0.110972058523643,0
824,758.960922567759,758.960922567759,0,Hunan,110.760896007141,29.9484872640362,2500,0.303584369027104,0.303584369027104,0
825,0,0,0,Hunan,111.284006018198,29.9214662108941,2500,0,0,0
826,0,0,0,Hunan,111.806766881209,29.89210050235,2500,0,0,0
827,77.437848578122,77.4378485781212,0,Hubei,112.329149988794,29.8603921615006,2500,0.0309751394312488,0.0309751394312485,0
828,12.4845062460695,12.4845062460695,0,Hubei,112.851126858557,29.8263433667589,2500,0.0049938024984278,0.0049938024984278,0
829,455.051656337654,26.3903966926065,428.661259645048,Hubei,113.372669142211,29.7899564503244,2500,0.182020662535062,0.0105561586770426,0.171464503858019
830,41.4840998045521,41.4840998045521,0,Hubei,113.893748634587,29.7512338965464,2500,0.0165936399218208,0.0165936399218208,0
831,0,0,0,Hubei,114.414337282524,29.710178340186,2500,0,0,0
832,0,0,0,Hubei,114.934407193647,29.6667925645772,2500,0,0,0
833,0,0,0,Jiangxi,115.453930645002,29.6210794996876,2500,0,0,0
834,236.472316348659,224.51355130788,11.9587650407775,Jiangxi,115.972880091558,29.5730422200842,2500,0.0945889265394638,0.0898054205231522,0.00478350601631098
835,15.5962920081642,0,15.5962920081648,Jiangxi,116.491228174573,29.5226839428033,2500,0.00623851680326568,0,0.00623851680326592
836,0,0,0,Jiangxi,117.008947729804,29.4700080251284,2500,0,0,0
837,0.934047830731841,0,0.934047830731841,Jiangxi,117.526011795559,29.4150179622786,2500,0.000373619132292736,0,0.000373619132292736
838,164.250670727249,154.937529850848,9.31314087640223,Jiangxi,118.042393620603,29.3577173850095,2500,0.0657002682908997,0.0619750119403394,0.0037252563505609
839,0,0,0,Zhejiang,118.558066671883,29.2981100571282,2500,0,0,0
840,0,0,0,Zhejiang,119.073004642092,29.2361998729274,2500,0,0,0
841,0,0,0,Zhejiang,119.587181457052,29.1719908545389,2500,0,0,0
842,0,0,0,Zhejiang,120.100571282925,29.1054871492103,2500,0,0,0
843,57.7958419552774,0,57.7958419552763,Zhejiang,120.613148533228,29.0366930265077,2500,0.023118336782111,0,0.0231183367821105
844,0,0,0,Zhejiang,121.12488787567,28.9656128754464,2500,0,0,0
845,0,0,0,Zhejiang,121.635764238793,28.892251201554,2500,0,0,0
846,1348.6601337608,1348.6601337608,0,Tibet,84.6943756762562,28.7502577398235,2500,0.53946405350432,0.53946405350432,0
847,2346.15746051297,2346.15746051297,0,Tibet,85.2009653678264,28.839888575398,2500,0.938462984205189,0.938462984205189,0
848,1870.46169270817,1870.46169270817,0,Tibet,85.7086020949187,28.9272650275677,2500,0.748184677083267,0.748184677083267,0
849,1427.15161367208,1427.15161367208,0,Tibet,86.2172624822827,29.0123817200952,2500,0.570860645468832,0.570860645468832,0
850,1261.20321553437,1261.20321553437,0,Tibet,86.7269228453525,29.0952333733027,2500,0.504481286213748,0.504481286213748,0
851,298.87040590729,298.87040590729,0,Tibet,87.2375591955482,29.1758148075003,2500,0.119548162362916,0.119548162362916,0
852,743.35032222655,743.35032222655,0,Tibet,87.7491472457954,29.2541209463682,2500,0.29734012889062,0.29734012889062,0
853,749.560065027671,749.560065027671,0,Tibet,88.2616624162624,29.3301468202849,2500,0.299824026011069,0.299824026011069,0
854,584.668773047384,584.668773047384,1.39522975347077,Tibet,88.7750798403108,29.4038875696027,2500,0.233867509218954,0.233867509218954,0.000558091901388306
855,540.650288647747,540.650288647747,0,Tibet,89.2893743706596,29.475338447864,2500,0.216260115459098,0.216260115459098,0
856,27.5126122395444,27.5126122395444,0,Tibet,89.8045205857576,29.5444948249577,2500,0.0110050448958178,0.0110050448958178,0
857,0,0,0,Tibet,90.3204927963622,29.6113521902106,2500,0,0,0
858,326.413087362015,309.899015628479,16.5140717335359,Tibet,90.8372650523212,29.675906155413,2500,0.130565234944806,0.123959606251392,0.00660562869341434
859,851.049475579664,846.331545239701,4.71793033996259,Tibet,91.3548111495538,29.7381524577737,2500,0.340419790231865,0.33853261809588,0.00188717213598504
860,308.025144389798,308.025144389798,0,Tibet,91.8731046372261,29.7980869628023,2500,0.123210057755919,0.123210057755919,0
861,0,0,0,Tibet,92.3921188251189,29.8557056671156,2500,0,0,0
862,0,0,0,Tibet,92.9118267911807,29.9110047011656,2500,0,0,0
863,0,0,0,Tibet,93.4322013892638,29.9639803318852,2500,0,0,0
864,0,0,0,Tibet,93.9532152570364,30.0146289652506,2500,0,0,0
865,23.3254382312202,23.3254382312202,0,Tibet,94.4748408240666,30.0629471487559,2500,0.00933017529248808,0.00933017529248808,0
866,1564.05865006706,1564.05865006706,0,Tibet,94.9970503200727,30.1089315737986,2500,0.625623460026824,0.625623460026824,0
867,57.9993972390124,57.9993972390124,0,Tibet,95.5198157833342,30.1525790779722,2500,0.023199758895605,0.023199758895605,0
868,0,0,0,Tibet,96.0431090692562,30.1938866472647,2500,0,0,0
869,0,0,0,Tibet,96.5669018590831,30.2328514181595,2500,0,0,0
870,0,0,0,Tibet,97.091165668754,30.269470679637,2500,0,0,0
871,0,0,0,Tibet,97.615871857893,30.3037418750748,2500,0,0,0
872,0,0,0,Tibet,98.1409916389278,30.3356626040432,2500,0,0,0
873,0,0,0,Tibet,98.6664960863305,30.3652306239958,2500,0,0,0
874,161.41369538669,23.4547042414774,140.357877787765,Sichuan,99.1923561459713,30.392443851852,2500,0.064565478154676,0.00938188169659094,0.0561431511151059
875,318.14405627256,33.2163149566327,288.019866178293,Sichuan,99.7185426445802,30.4173003654691,2500,0.127257622509024,0.0132865259826531,0.115207946471317
876,0,0,0,Sichuan,100.245026299307,30.4397984050049,2500,0,0,0
877,0,0,0,Sichuan,100.771777727374,30.4599363741655,2500,0,0,0
878,423.896439801642,0,423.89643980164,Sichuan,101.298767455811,30.4777128413402,2500,0.169558575920657,0,0.169558575920656
879,0,0,0,Sichuan,101.825965931266,30.49312654062,2500,0,0,0
880,4.79027959467412,4.79027959467412,0,Sichuan,102.353343529884,30.5061763726998,2500,0.00191611183786965,0.00191611183786965,0
881,427.545448573436,422.28244217836,5.26300639507622,Sichuan,102.880870567248,30.5168614056623,2500,0.171018179429375,0.168912976871344,0.00210520255803049
882,0,0,0,Sichuan,103.408517308366,30.5251808756437,2500,0,0,0
883,0,0,0,Sichuan,103.936253977702,30.5311341873791,2500,0,0,0
884,29.9016434013069,0,29.9016434013068,Sichuan,104.464050769247,30.5347209146284,2500,0.0119606573605227,0,0.0119606573605227
885,11.8981765429772,0,11.8981765429772,Sichuan,104.991877856606,30.535940800481,2500,0.00475927061719088,0,0.00475927061719088
886,0,0,0,Sichuan,105.51970540311,30.5347937575396,2500,0,0,0
887,0,0,0,Sichuan,106.047503571937,30.531279867983,2500,0,0,0
888,0,0,0,Sichuan,106.575242536224,30.5253993835071,2500,0,0,0
889,0,0,0,Sichuan,107.102892489184,30.5171527251447,2500,0,0,0
890,0,0,0,Chongqing,107.630423654194,30.5065404829646,2500,0,0,0
891,46.5158607705385,0,46.5158607705387,Chongqing,108.157806294862,30.4935634156496,2500,0.0186063443082154,0,0.0186063443082155
892,0,0,0,Hubei,108.685010725067,30.4782224499541,2500,0,0,0
893,0,0,0,Hubei,109.212007318941,30.4605186800431,2500,0,0,0
894,0,0,0,Hubei,109.738766520816,30.440453366711,2500,0,0,0
895,0,0,0,Hubei,110.2652588551,30.4180279364835,2500,0,0,0
896,0,0,0,Hubei,110.791454936094,30.3932439806028,2500,0,0,0
897,0,0,0,Hubei,111.317325477728,30.3661032538959,2500,0,0,0
898,0,0,0,Hubei,111.842841303217,30.33660767353,2500,0,0,0
899,0,0,0,Hubei,112.367973354623,30.3047593176546,2500,0,0,0
900,0,0,0,Hubei,112.89269270232,30.2705604239312,2500,0,0,0
901,0,0,0,Hubei,113.416970554352,30.2340133879552,2500,0,0,0
902,0,0,0,Hubei,113.940778265676,30.1951207615687,2500,0,0,0
903,0,0,0,Hubei,114.464087347286,30.153885251067,2500,0,0,0
904,0,0,0,Hubei,114.986869475205,30.1103097153033,2500,0,0,0
905,0,0,0,Hubei,115.50909649935,30.0643971636886,2500,0,0,0
906,196.368987105673,196.368987105671,0,Hubei,116.030740452241,30.0161507540948,2500,0.0785475948422692,0.0785475948422684,0
907,50.82002631888,50.820026318883,0,Anhui,116.551773557581,29.965573790659,2500,0.020328010527552,0.0203280105275532,0
908,0,0,0,Anhui,117.072168238663,29.9126697214934,2500,0,0,0
909,69.3421800520629,69.3421800520629,0,Anhui,117.591897126629,29.8574421363031,2500,0.0277368720208252,0.0277368720208252,0
910,0,0,0,Anhui,118.110933068559,29.7998947639137,2500,0,0,0
911,0,0,0,Anhui,118.629249135388,29.740031469712,2500,0,0,0
912,0,0,0,Zhejiang,119.146818629651,29.6778562530027,2499.99999999999,0,0,0
913,0,0,0,Zhejiang,119.663615093033,29.6133732442827,2500,0,0,0
914,0,0,0,Zhejiang,120.179612313754,29.5465867024374,2500,0,0,0
915,0,0,0,Zhejiang,120.694784333739,29.4775010118603,2500,0,0,0
916,0,0,0,Zhejiang,121.209105455617,29.4061206795004,2500,0,0,0
917,0,0,0,Zhejiang,121.722550249496,29.332450331839,2500,0,0,0
918,143.217440330881,143.217440330881,0,Tibet,84.5888672863386,29.1875268715058,2500,0.0572869761323525,0.0572869761323525,0
919,809.23540529861,809.23540529861,0,Tibet,85.0979450933955,29.2775302454242,2500,0.323694162119444,0.323694162119444,0
920,73.8726173312678,73.8726173312678,0,Tibet,85.6080859202585,29.3652715160726,2500,0.0295490469325071,0.0295490469325071,0
921,0,0,0,Tibet,86.1192660785078,29.4507451642605,2500,0,0,0
922,0,0,0,Tibet,86.6314615626979,29.5339457697788,2500,0,0,0
923,0,0,0,Tibet,87.1446480557578,29.6148680149243,2500,0,0,0
924,0,0,0,Tibet,87.6588009346167,29.6935066879755,2500,0,0,0
925,0,0,0,Tibet,88.1738952760557,29.7698566866168,2500,0,0,0
926,0,0,0,Tibet,88.6899058627797,29.8439130213059,2500,0,0,0
927,0,0,0,Tibet,89.2068071897103,29.9156708185836,2500,0,0,0
928,0,0,0,Tibet,89.7245734704942,29.9851253243212,2500,0,0,0
929,0,0,0,Tibet,90.2431786442258,30.0522719069029,2500.00000000001,0,0,0
930,170.637153729616,170.637153729616,0,Tibet,90.7625963823791,30.11710606034,2500,0.0682548614918462,0.0682548614918462,0
931,44.9357724272031,44.9357724272031,0,Tibet,91.2828000959467,30.1796234073136,2500,0.0179743089708813,0.0179743089708813,0
932,0,0,0,Tibet,91.8037629427798,30.2398197021429,2500,0,0,0
933,0,0,0,Tibet,92.325457835127,30.297690833676,2500,0,0,0
934,0,0,0,Tibet,92.8478574473665,30.3532328281,2500,0,0,0
935,0,0,0,Tibet,93.3709342239259,30.4064418516674,2500,0,0,0
936,0,0,0,Tibet,93.894660387386,30.4573142133369,2500,0,0,0
937,0,0,0,Tibet,94.4190079467622,30.5058463673237,2500,0,0,0
938,56.2837645805309,56.2837645805309,0,Tibet,94.9439487059585,30.5520349155587,2500,0.0225135058322124,0.0225135058322124,0
939,0,0,0,Tibet,95.4694542723873,30.5958766100523,2500,0,0,0
940,0,0,0,Tibet,95.9954960657492,30.6373683551617,2500,0,0,0
941,0,0,0,Tibet,96.522045326968,30.6765072097567,2500,0,0,0
942,0,0,0,Tibet,97.0490731272704,30.7132903892855,2500,0,0,0
943,0,0,0,Tibet,97.5765503774087,30.7477152677333,2500,0,0,0
944,0,0,0,Tibet,98.1044478370139,30.7797793794761,2500,0,0,0
945,0,0,0,Tibet,98.6327361240775,30.809480421024,2500,0,0,0
946,760.848856612547,760.848856612547,0,Sichuan,99.161385724549,30.8368162526543,2500,0.304339542645019,0.304339542645019,0
947,1468.26424046926,749.00956759792,719.444832421293,Sichuan,99.6903670020465,30.8617848999313,2500,0.587305696187705,0.299603827039168,0.287777932968517
948,12.695321756021,0,12.695321756021,Sichuan,100.219650207669,30.8843845551113,2500,0.00507812870240839,0,0.00507812870240839
949,1.36844030266313,0,1.36844030266313,Sichuan,100.749205489903,30.9046135784319,2500,0.000547376121065252,0,0.000547376121065252
950,187.96621257373,0,187.96621257373,Sichuan,101.27900290462,30.9224704992822,2500,0.0751864850294919,0,0.075186485029492
951,0,0,0,Sichuan,101.809012425144,30.9379540172548,2500,0,0,0
952,431.803045700894,233.939468619763,0,Sichuan,102.339203952401,30.9510630030773,2500,0.172721218280358,0.0935757874479054,0
953,1375.7015371504,992.044103621276,0,Sichuan,102.869547325118,30.9617964994207,2500,0.550280614860158,0.39681764144851,0
954,860.239904234113,860.239904234113,0,Sichuan,103.400012330086,30.9701537215878,2500,0.344095961693645,0.344095961693645,0
955,28.9721710134067,28.9721710134067,0,Sichuan,103.930568712456,30.9761340580753,2500,0.0115888684053627,0.0115888684053627,0
956,3.1779065856115,0,0,Sichuan,104.461186186085,30.9797370710141,2500,0.0012711626342446,0,0
957,709.525330504646,0,0,Sichuan,104.991834443891,30.9809624964838,2500,0.283810132201858,0,0
958,6.4370936806159,0,6.4370936806159,Sichuan,105.522483168246,30.9798102447023,2500,0.00257483747224636,0,0.00257483747224636
959,102.368244384471,0,102.368244384471,Sichuan,106.053102041357,30.9762804000907,2500,0.0409472977537882,0,0.0409472977537882
960,51.037103985171,0,51.037103985171,Sichuan,106.583660755666,30.9703732212126,2500,0.0204148415940684,0,0.0204148415940684
961,0,0,0,Sichuan,107.114129024228,30.9620891405878,2500,0,0,0
962,1.18167621884313,0,1.18167621884313,Sichuan,107.644476591079,30.9514287643816,2500,0.000472670487537254,0,0.000472670487537254
963,0,0,0,Chongqing,108.174673241574,30.9383928719693,2500,0,0,0
964,22.3514354097997,0,0,Chongqing,108.704688812688,30.9229824153761,2500,0.00894057416391989,0,0
965,0,0,0,Chongqing,109.23449320328,30.9051985185948,2500,0,0,0
966,0,0,0,Chongqing,109.764056384296,30.8850424767789,2500,0,0,0
967,0,0,0,Hubei,110.293348408915,30.8625157553164,2500,0,0,0
968,0,0,0,Hubei,110.822339422623,30.8376199887809,2500,0,0,0
969,3.58874147138517,0,3.58874147138503,Hubei,111.350999673214,30.8103569797649,2500,0.00143549658855407,0,0.00143549658855401
970,0,0,0,Hubei,111.879299520697,30.7807286975945,2500,0,0,0
971,0,0,0,Hubei,112.40720944711,30.7487372769278,2500,0,0,0
972,0,0,0,Hubei,112.934700066238,30.7143850162383,2500,0,0,0
973,0,0,0,Hubei,113.46174213321,30.6776743761858,2500,0,0,0
974,31.896423271247,0,31.896423271247,Hubei,113.988306553988,30.6386079778759,2500,0.0127585693084988,0,0.0127585693084988
975,0,0,0,Hubei,114.514364394722,30.5971886010104,2500,0,0,0
976,0,0,0,Hubei,115.039886890977,30.5534191819306,2500,0,0,0
977,0,0,0,Hubei,115.564845456818,30.5073028115562,2500,0,0,0
978,0,0,0,Anhui,116.089211693747,30.4588427332213,2500,0,0,0
979,0,0,0,Anhui,116.612957399493,30.4080423404111,2500,0,0,0
980,335.288617725463,335.288617725467,0,Anhui,117.136054576632,30.3549051744006,2500,0.134115447090185,0.134115447090187,0
981,0,0,0,Anhui,117.658475441048,30.2994349217984,2500,0,0,0
982,140.820531247793,0,140.820531247793,Anhui,118.180192430218,30.241635411999,2500,0.0563282124991172,0,0.0563282124991172
983,144.546231533375,116.625510069361,27.9205858809614,Anhui,118.701178211326,30.1815106145448,2500,0.05781849261335,0.0466502040277443,0.0111682343523846
984,5.55039011395603,5.5503132726131,0,Zhejiang,119.221405689183,30.1190646364028,2500,0.00222015604558241,0.00222012530904524,0
985,0.69768932418566,0,0.69768932418566,Zhejiang,119.740848013968,30.0543017191562,2500,0.000279075729674264,0,0.000279075729674264
986,0,0,0,Zhejiang,120.259478588772,29.9872262361165,2500,0,0,0
987,0,0,0,Zhejiang,120.777271076947,29.9178426893576,2500,0,0,0
988,0,0,0,Zhejiang,121.294199409245,29.8461557066752,2500,0,0,0
989,0,0,0,Zhejiang,121.810237790762,29.7721700384747,2500,0,0,0
990,0,0,0,Tibet,83.4624262265297,29.4367295314391,2500,0,0,0
991,0,0,0,Tibet,83.9717861691309,29.531635966336,2500,0,0,0
992,0,0,0,Tibet,84.4822724558632,29.6242840414396,2500,0,0,0
993,0,0,0,Tibet,84.9938617454527,29.7146678993998,2500,0,0,0
994,0,0,0,Tibet,85.5065303613679,29.8027817769177,2500,0,0,0
995,0,0,0,Tibet,86.020254296848,29.8886200084596,2500,0,0,0
996,0,0,0,Tibet,86.5350092201676,29.9721770299271,2500,0,0,0
997,0,0,0,Tibet,87.0507704801373,30.0534473822812,2500,0,0,0
998,0,0,0,Tibet,87.5675131118393,30.132425715117,2500,0,0,0
999,0,0,0,Tibet,88.085211842594,30.2091067901851,2500,0,0,0
1000,525.310938684511,525.310938684511,0,Tibet,88.603841098157,30.2834854848574,2500,0.210124375473805,0.210124375473805,0
1001,565.62830426206,565.62830426206,0,Tibet,89.123375009143,30.3555567955328,2500,0.226251321704824,0.226251321704824,0
1002,0,0,0,Tibet,89.643787417674,30.4253158409794,2500,0,0,0
1003,248.479930050604,0,248.479930050603,Tibet,90.1650518842483,30.4927578656122,2500,0.0993919720202414,0,0.0993919720202414
1004,889.295634783915,0,889.295634783915,Tibet,90.6871416948272,30.5578782426988,2500,0.355718253913566,0,0.355718253913566
1005,40.2956873736062,0,40.2956873736062,Tibet,91.2100298681351,30.6206724774941,2500,0.0161182749494425,0,0.0161182749494425
1006,0,0,0,Tibet,91.7336891631689,30.681136210298,2500,0,0,0
1007,0,0,0,Tibet,92.2580920869128,30.7392652194343,2500,0,0,0
1008,0,0,0,Tibet,92.783210902253,30.7950554241461,2500,0,0,0
1009,0,0,0,Tibet,93.3090176360882,30.848502887407,2500,0,0,0
1010,0,0,0,Tibet,93.8354840876294,30.8996038186425,2500,0,0,0
1011,0,0,0,Tibet,94.3625818368848,30.9483545763602,2500,0,0,0
1012,0,0,0,Tibet,94.8902822533225,30.9947516706856,2500,0,0,0
1013,0,0,0,Tibet,95.4185565047067,31.0387917658006,2500,0,0,0
